N	2gram	Voloshinov_1	Psycholo
1	то что	3	32
2	и в	16	31
3	в том	3	30
4	что в	3	23
5	может быть	17	22
6	таким образом	9	20
7	при этом	6	19
8	так как	4	18
9	не может	8	17
10	как и	2	16
11	том что	3	16
12	и не	4	16
13	точки зрения	8	15
14	только в	4	14
15	не только	7	13
16	что и	2	13
17	а не	1	13
18	мы не	2	12
19	если мы	2	12
20	так же	2	12
21	в этом	9	12
22	в самом	2	11
23	в области	3	11
24	могут быть	3	11
25	в сущности	1	10
26	самом деле	6	9
27	искусства в	1	9
28	ни в	5	9
29	и что	1	8
30	никогда не	2	8
31	что мы	2	8
32	вместе с	3	8
33	все это	4	8
34	во всяком	3	8
35	сказать что	7	7
36	того чтобы	1	7
37	и его	8	7
38	о том	2	7
39	есть в	2	7
40	тому как	1	7
41	что он	2	7
42	этой теории	2	6
43	что это	2	6
44	зависимости от	1	6
45	отнюдь не	4	6
46	из этих	2	6
47	что она	1	6
48	для того	1	6
49	было бы	2	6
50	если бы	1	6
51	в его	4	6
52	всяком случае	3	6
53	вовсе не	1	6
54	и даже	4	6
55	одной стороны	1	6
56	а в	3	6
57	в психологии	1	6
58	художественного творчества	4	6
59	и есть	3	5
60	то же	2	5
61	с одной	1	5
62	по самому	1	5
63	подобно тому	1	5
64	несмотря на	1	5
65	она не	1	5
66	тогда когда	1	5
67	для нас	2	5
68	с другой	1	5
69	мы видим	2	5
70	художественной формы	1	5
71	совершенно не	8	5
72	как бы	5	5
73	этой точки	1	5
74	все же	1	5
75	и для	2	5
76	формы и	1	5
77	и все	4	5
78	же как	2	4
79	мы имеем	1	4
80	в виду	1	4
81	столь же	1	4
82	у него	2	4
83	со всеми	2	4
84	различие между	1	4
85	что я	1	4
86	одна из	1	4
87	только из	1	4
88	у нас	1	4
89	к тому	1	4
90	те же	3	4
91	со стороны	1	4
92	прежде всего	9	4
93	все время	1	4
94	один из	2	4
95	мы увидим	1	4
96	для всех	4	4
97	мы можем	9	4
98	и так	2	4
99	как это	3	4
100	с этой	2	4
101	и о	2	4
102	в этих	3	4
103	в своих	1	4
104	к этому	2	4
105	это и	1	3
106	что эти	1	3
107	той же	1	3
108	вопрос о	1	3
109	совсем не	2	3
110	но не	1	3
111	конечном счете	2	3
112	с этим	2	3
113	хотя и	1	3
114	что по	1	3
115	и к	6	3
116	но в	4	3
117	психологии и	1	3
118	та же	1	3
119	уже в	1	3
120	в этой	4	3
121	его и	1	3
122	как совершенно	1	3
123	и вот	3	3
124	и по	2	3
125	не будет	2	3
126	может стать	1	3
127	с тем	1	3
128	легче всего	1	3
129	мы знаем	3	3
130	в своей	2	3
131	для объяснения	1	3
132	точку зрения	1	3
133	только не	1	3
134	во всем	1	3
135	что на	2	3
136	у меня	1	3
137	все то	2	3
138	не могут	2	3
139	что оно	2	3
140	не есть	2	3
141	что при	1	3
142	и это	6	3
143	только при	1	3
144	роль в	1	3
145	так и	4	3
146	каждого из	1	3
147	но к	1	3
148	но мы	4	3
149	он не	2	3
150	в конечном	3	3
151	нуждается в	5	3
152	в частности	2	3
153	дело с	1	3
154	не можем	2	3
155	только на	3	3
156	и других	2	3
157	а потому	4	3
158	в конце	1	3
159	от того	1	3
160	и только	9	3
161	до сих	3	3
162	в состоянии	1	3
163	сих пор	3	3
164	но это	2	3
165	должны быть	1	3
166	потому не	1	3
167	и другими	1	3
168	от всех	1	3
169	жизни и	3	3
170	все что	4	3
171	как на	1	3
172	ту же	2	2
173	того же	2	2
174	и то	1	2
175	на самом	4	2
176	тех же	3	2
177	как мы	4	2
178	на место	1	2
179	человека и	1	2
180	объективная психология	1	2
181	оно есть	1	2
182	но даже	1	2
183	в чем	5	2
184	только то	2	2
185	в область	2	2
186	на основе	2	2
187	но как	2	2
188	с совершенно	1	2
189	отношение к	5	2
190	что они	1	2
191	она как	1	2
192	в полном	1	2
193	когда он	1	2
194	и художественного	3	2
195	увидим что	1	2
196	есть ли	1	2
197	в себя	1	2
198	к чему	1	2
199	то я	1	2
200	как он	1	2
201	в нем	4	2
202	главным образом	1	2
203	как они	1	2
204	и с	8	2
205	не дает	1	2
206	его в	4	2
207	на почве	1	2
208	форму и	1	2
209	этом смысле	3	2
210	в них	2	2
211	не всегда	1	2
212	что такое	5	2
213	именно и	1	2
214	с точки	6	2
215	мысли и	4	2
216	каждое из	1	2
217	их в	3	2
218	что есть	1	2
219	можно ли	1	2
220	свою работу	1	2
221	не менее	2	2
222	с теми	1	2
223	на два	2	2
224	в науке	2	2
225	в основе	3	2
226	без остатка	1	2
227	это мы	1	2
228	ничего не	1	2
229	таким путем	2	2
230	в русском	1	2
231	исследования мы	1	2
232	и теперь	3	2
233	в сознании	1	2
234	уже и	1	2
235	этом отношении	1	2
236	в известных	1	2
237	же самое	1	2
238	на это	1	2
239	в применении	1	2
240	на вопрос	1	2
241	без всякого	1	2
242	приводит к	1	2
243	и ту	1	2
244	это только	1	2
245	формы то	1	2
246	с ним	2	2
247	и здесь	1	2
248	но и	4	2
249	случае не	1	2
250	нас в	1	2
251	этих двух	1	2
252	отметить что	1	2
253	в другой	1	2
254	наконец в	1	2
255	в него	5	2
256	к нему	1	2
257	что здесь	1	2
258	что только	1	2
259	тот же	1	2
260	и потому	3	2
261	по мнению	1	2
262	никак нельзя	1	2
263	бы ни	1	2
264	в качестве	1	2
265	уже не	1	2
266	в жизни	2	2
267	и их	4	2
268	в одном	3	2
269	к ним	2	2
270	как раз	1	2
271	быть совершенно	1	2
272	в каком	2	2
273	себя и	2	2
274	что для	1	2
275	говорит о	1	2
276	то и	1	2
277	намек на	1	2
278	в связи	1	2
279	согласии с	1	2
280	доведены до	1	2
281	применении к	1	2
282	что же	1	2
283	чувства и	2	2
284	облечено в	1	2
285	и таким	2	2
286	отличается от	1	2
287	точно и	1	2
288	к другим	2	2
289	одного и	1	2
290	и может	4	2
291	не существует	2	2
292	его не	1	2
293	и как	3	2
294	только что	1	2
295	на один	1	2
296	мы считаем	1	2
297	всех других	2	2
298	и слов	1	2
299	по поводу	1	2
300	это в	1	2
301	с новыми	1	1
302	этим как	1	1
303	бессознательное по	1	1
304	говоря о	1	1
305	совершенно новой	1	1
306	в движение	1	1
307	его школы	1	1
308	утверждение что	1	1
309	жизни мы	1	1
310	обходиться без	1	1
311	полагают что	1	1
312	определить как	2	1
313	когда человек	1	1
314	на этих	2	1
315	едва ли	3	1
316	и этот	2	1
317	и могут	1	1
318	и значение	3	1
319	что если	1	1
320	совершенно так	1	1
321	что иное	1	1
322	я не	1	1
323	и ее	4	1
324	в ней	1	1
325	все остальное	1	1
326	настоящая работа	1	1
327	ним может	1	1
328	еще не	5	1
329	и на	4	1
330	бы то	1	1
331	с его	7	1
332	во всех	3	1
333	по своему	2	1
334	при объяснении	1	1
335	о смерти	1	1
336	коем случае	1	1
337	с самой	1	1
338	теряет свой	1	1
339	нет и	2	1
340	за пределы	2	1
341	меньше всего	2	1
342	в м	1	1
343	в особом	1	1
344	сказать то	1	1
345	в известной	1	1
346	всей этой	1	1
347	и наконец	4	1
348	не являются	1	1
349	его к	1	1
350	конечно не	6	1
351	привести к	1	1
352	а во-вторых	1	1
353	оно хочет	1	1
354	этот новый	1	1
355	не оставляет	1	1
356	учение о	3	1
357	с их	3	1
358	теорию их	1	1
359	можно определить	2	1
360	самым существенным	1	1
361	во многих	1	1
362	всей его	1	1
363	на его	1	1
364	не следует	1	1
365	время и	1	1
366	человек не	1	1
367	известных пределах	1	1
368	именно то	1	1
369	момента в	2	1
370	и еще	1	1
371	различные формы	1	1
372	и социальной	1	1
373	даже тогда	1	1
374	в корне	1	1
375	для культурного	1	1
376	ни было	2	1
377	но вместе	1	1
378	теории и	1	1
379	приходим к	1	1
380	человека в	1	1
381	а вместе	1	1
382	для всей	1	1
383	как какой-то	1	1
384	в мире	1	1
385	конечно в	1	1
386	связанных с	2	1
387	на все	1	1
388	времени и	1	1
389	тот материал	1	1
390	мы на	1	1
391	и мы	2	1
392	из русских	1	1
393	ни разу	1	1
394	за ней	1	1
395	на этот	1	1
396	даже чисто	1	1
397	этим и	1	1
398	значение как	1	1
399	и того	1	1
400	понятия и	2	1
401	лучше всего	1	1
402	или к	1	1
403	лучшим доказательством	1	1
404	для него	6	1
405	метода в	1	1
406	но если	1	1
407	к тем	1	1
408	следа не	1	1
409	животное но	1	1
410	представлений и	3	1
411	свой смысл	1	1
412	знаем что	2	1
413	мы полагаем	3	1
414	почти совершенно	2	1
415	образом и	1	1
416	итак повсюду	1	1
417	только те	1	1
418	или что	1	1
419	оно само	1	1
420	однако в	1	1
421	не должна	1	1
422	же мы	1	1
423	более только	1	1
424	идеи и	1	1
425	иной раз	1	1
426	есть прежде	1	1
427	самого начала	4	1
428	фрейд и	7	1
429	дело в	1	1
430	к новым	1	1
431	к изучению	1	1
432	в самых	1	1
433	только и	2	1
434	имеем дело	1	1
435	всего и	1	1
436	помощи и	1	1
437	почти во	1	1
438	сущность его	2	1
439	дело обстоит	1	1
440	связи с	1	1
441	здесь же	2	1
442	следует что	1	1
443	и исторического	2	1
444	и делает	1	1
445	легко убедиться	1	1
446	в духе	1	1
447	и такие	1	1
448	его за	1	1
449	одну и	1	1
450	метода можно	1	1
451	для его	1	1
452	она же	1	1
453	наконец что	1	1
454	перейти к	1	1
455	оно не	2	1
456	и входит	1	1
457	того насколько	1	1
458	как не	2	1
459	на другой	1	1
460	и методами	1	1
461	и аффектов	1	1
462	характер и	1	1
463	же и	1	1
464	с самого	4	1
465	в пределах	2	1
466	его ученики	3	1
467	что может	1	1
468	с первым	1	1
469	любимой женщиной	1	1
470	его жизни	1	1
471	по сравнению	3	1
472	быть может	2	1
473	в эпоху	1	1
474	и вообще	2	1
475	в коем	1	1
476	сводится к	2	1
477	о нем	1	1
478	характер этого	1	1
479	и та	1	1
480	как ее	1	1
481	наслаждение и	1	1
482	и содержание	2	1
483	можно сказать	4	1
484	аналогии с	2	1
485	научная теория	1	1
486	его учениками	1	1
487	три основных	2	1
488	говорить об	1	1
489	во всей	2	1
490	в свете	1	1
491	человека как	1	1
492	и об	1	1
493	и мир	1	1
494	и следа	1	1
495	вот совершенно	1	1
496	но так	1	1
497	это вытекает	1	1
498	о двух	1	1
499	чем это	1	1
500	пр как	1	1
