N	2gram	Losev_Dial_1	Myshleni
1	в этом	12	29
2	точки зрения	17	28
3	и в	18	26
4	не только	13	24
5	то что	13	24
6	таким образом	1	23
7	с точки	12	21
8	того чтобы	1	19
9	для того	2	18
10	в том	9	18
11	и не	30	18
12	том что	9	17
13	потому что	14	16
14	как и	2	15
15	как мы	4	14
16	того что	2	14
17	так как	11	14
18	так же	4	14
19	и его	1	12
20	вместе с	1	12
21	что в	13	12
22	мысли и	3	11
23	в которой	1	11
24	но и	7	11
25	не может	12	11
26	что они	3	10
27	в развитии	1	10
28	по своей	1	10
29	в самом	3	9
30	в себе	11	9
31	тому что	3	9
32	мысли в	2	9
33	по сравнению	2	9
34	что мы	1	9
35	же как	2	8
36	то же	10	8
37	той же	1	8
38	что она	7	8
39	что он	11	8
40	только в	3	8
41	сравнению с	2	8
42	сказать что	10	8
43	тем самым	1	8
44	и то	9	7
45	мы не	1	7
46	и к	1	7
47	с самого	1	7
48	представление о	1	7
49	самого начала	1	7
50	к тому	4	7
51	по мере	2	7
52	может быть	17	7
53	прежде всего	10	7
54	в меру	1	7
55	самом деле	3	6
56	вопрос о	2	6
57	во всех	1	6
58	все же	5	6
59	что это	11	6
60	все эти	2	6
61	выражение в	1	6
62	было бы	12	6
63	и тем	1	6
64	в ее	1	6
65	что эта	4	6
66	в сознании	3	6
67	и что	12	6
68	заключается в	1	6
69	в какой	1	6
70	именно в	2	6
71	а не	14	6
72	как бы	11	6
73	мы должны	5	6
74	все что	1	6
75	тем же	1	5
76	оно есть	2	5
77	могли бы	1	5
78	в силу	1	5
79	и с	5	5
80	она не	6	5
81	же самое	1	5
82	никак не	6	5
83	если бы	12	5
84	в виду	5	5
85	можно сказать	6	5
86	и следовательно	2	5
87	как она	7	5
88	с одной	2	5
89	в качестве	2	5
90	если мы	2	5
91	себе в	1	5
92	и их	2	5
93	одной стороны	2	5
94	как это	4	5
95	в данном	3	5
96	с этой	2	5
97	и для	2	5
98	бы в	3	5
99	только что	3	5
100	показать что	1	4
101	еще не	2	4
102	с другой	6	4
