N	2gram	Voloshinov_1	Istorich
1	и в	15	22
2	мы имеем	1	19
3	в этом	13	17
4	и т	1	16
5	т д	1	15
6	что в	6	15
7	не только	5	14
8	мы видели	5	13
9	но и	4	12
10	и не	16	12
11	в этих	2	11
12	может быть	13	11
13	и пр	9	11
14	или в	1	11
15	но в	9	10
16	таким образом	21	10
17	еще не	7	10
18	в нем	4	9
19	что и	2	9
20	в том	4	9
21	что он	8	9
22	вместе с	4	9
23	как мы	10	8
24	мы видим	1	8
25	что они	1	8
26	с этим	6	8
27	том что	5	8
28	но не	5	7
29	то что	10	7
30	и здесь	1	7
31	мы должны	7	7
32	уже не	5	7
33	из них	1	7
34	так как	9	7
35	с другой	1	7
36	предположить что	1	7
37	к этому	7	7
38	то же	7	6
39	мы уже	5	6
40	не все	1	6
41	это не	2	6
42	во время	5	6
43	ничего не	2	6
44	связи с	1	6
45	если бы	3	6
46	то и	1	6
47	мы можем	12	6
48	а не	2	6
49	связь с	4	6
50	в течение	2	6
51	а в	6	6
52	все же	5	5
53	он не	4	5
54	что она	2	5
55	здесь мы	1	5
56	в этой	5	5
57	тем не	2	5
58	не менее	3	5
59	могут быть	6	5
60	к нему	7	5
61	того что	2	5
62	один из	4	5
63	до сих	3	5
64	на ней	1	5
65	в некоторых	1	5
66	или по	1	5
67	этот мотив	3	5
68	есть и	2	5
69	этом случае	1	5
70	сих пор	3	5
71	одним из	3	4
72	и на	3	4
73	все эти	9	4
74	видели что	1	4
75	отношение к	7	4
76	не в	4	4
77	на этом	5	4
78	и с	7	4
79	о связи	1	4
80	не всегда	4	4
81	у нас	3	4
82	как это	1	4
83	к ней	2	4
84	и его	15	4
85	тем что	1	4
86	что на	1	4
87	она не	2	4
88	в дальнейшем	2	4
89	находится в	3	4
90	в другой	1	4
91	только в	6	4
92	и они	1	4
93	его и	2	4
94	связано с	1	4
95	они не	2	4
96	в данном	3	4
97	в свою	2	4
98	не может	13	4
99	и другие	2	4
100	связана с	1	3
101	их и	1	3
102	я не	3	3
103	и ее	3	3
104	не совсем	2	3
105	в чем	4	3
106	со стороны	2	3
107	в одной	2	3
108	некоторое время	1	3
109	и как	1	3
110	и к	7	3
111	в целом	2	3
112	из этих	4	3
113	их в	2	3
114	а затем	1	3
115	его в	8	3
116	было бы	6	3
117	должен был	1	3
118	приходит в	2	3
119	для них	3	3
120	далеко не	4	3
121	как и	6	3
122	не будем	2	3
123	и эти	1	3
124	можно ли	1	3
125	в русской	1	3
126	никогда не	7	3
127	потому что	4	3
128	он и	2	3
129	к тому	4	3
130	о том	1	3
131	данном случае	3	3
132	уже с	1	3
133	можно только	1	3
134	особого рода	1	3
135	в его	9	3
136	и она	2	3
137	с ними	4	3
138	и у	6	3
139	при помощи	1	3
140	прежде всего	11	3
141	у него	3	3
142	мы еще	1	3
143	превращается в	1	3
144	если это	1	3
145	о себе	2	3
146	так же	1	3
147	мы увидим	4	3
148	быть и	2	3
149	но это	2	3
150	и от	1	3
151	и все	4	3
152	сказать что	6	3
153	равно как	1	3
154	ее в	2	3
155	все что	9	3
156	например в	1	2
157	и то	2	2
158	на самом	2	2
159	и есть	2	2
160	в котором	1	2
161	от которых	1	2
162	той же	2	2
163	из могилы	1	2
164	или наоборот	1	2
165	же как	1	2
166	вопрос о	1	2
167	время как	1	2
168	на себя	2	2
169	из того	2	2
170	то это	1	2
171	в ней	5	2
172	знаем что	3	2
173	не отражает	1	2
174	то мы	1	2
175	но конечно	1	2
176	на другой	1	2
177	через некоторое	1	2
178	по отношению	11	2
179	в качестве	2	2
180	себе и	1	2
181	мы сейчас	1	2
182	вследствие чего	1	2
183	независимо от	1	2
184	как в	3	2
185	в своем	2	2
186	хотя и	1	2
187	что по	1	2
188	в этот	4	2
189	ни один	2	2
190	образом и	1	2
191	то время	1	2
192	во многих	1	2
193	если он	5	2
194	в наших	1	2
195	при этом	7	2
196	из этой	2	2
197	всех этих	5	2
198	и вот	6	2
199	в нее	1	2
200	так и	10	2
201	но все	2	2
202	следует за	1	2
203	в работе	1	2
204	на все	2	2
205	большинстве случаев	5	2
206	уже знаем	3	2
207	ни в	6	2
208	вовсе не	2	2
209	со своими	1	2
210	и уже	1	2
211	и для	2	2
212	и было	2	2
213	только временно	1	2
214	точки зрения	13	2
215	это делает	1	2
216	на месте	1	2
217	несомненно что	1	2
218	друг другу	1	2
219	что было	1	2
220	половой зрелости	2	2
221	даже в	1	2
222	мотива в	2	2
223	случае в	2	2
224	в то	6	2
225	одна из	3	2
226	все члены	1	2
227	относится к	1	2
228	нам важно	3	2
229	как будто	1	2
230	ли это	1	2
231	во все	1	2
232	что отец	1	2
233	в самых	2	2
234	на это	1	2
235	и это	1	2
236	и о	3	2
237	роль в	6	2
238	в другом	1	2
239	с собой	1	2
240	связан с	1	2
241	одного из	1	2
242	связанных с	4	2
243	после того	1	2
244	образом в	1	2
245	связанное с	2	2
246	о ней	1	2
247	и что	3	2
248	а также	1	2
249	там же	1	2
250	между тем	2	2
251	все время	4	2
252	в него	2	2
253	переносится на	1	2
254	этот вопрос	1	2
255	очень много	1	2
256	и так	1	2
257	к отцу	15	2
258	они могут	1	2
259	с одной	1	2
260	из которого	1	2
261	в жизни	5	2
262	для нее	1	2
263	него и	1	2
264	мы знаем	7	2
265	всяком случае	3	2
266	в одном	3	2
267	этим же	1	2
268	перейти к	1	2
269	только на	2	2
270	в особенности	1	2
271	и даже	2	2
272	даже не	1	2
273	есть только	1	2
274	и др	8	2
275	не было	4	2
276	одной стороны	1	2
277	не помнит	1	2
278	всю жизнь	1	2
279	и потому	8	2
280	матери и	2	2
281	можно сказать	4	2
282	мы найдем	1	2
283	девушки в	1	2
284	происходит в	1	2
285	он по	1	2
286	еще более	2	2
287	или не	1	2
288	не дает	1	2
289	нет ничего	1	2
290	совершенно не	2	2
291	совсем так	1	2
292	отношению к	9	2
293	жизни и	5	2
294	только не	1	2
295	во всяком	4	2
296	также и	1	1
297	таком случае	2	1
298	доступ в	1	1
299	начинается с	1	1
300	и через	2	1
301	а из	1	1
302	самом деле	7	1
303	бы для	1	1
304	не признает	1	1
305	ясно что	1	1
306	этого мира	1	1
307	и до	3	1
308	этого он	1	1
309	отец который	1	1
310	и этот	1	1
311	и за	2	1
312	смерти отца	3	1
313	в несколько	1	1
314	мы не	4	1
315	на место	3	1
316	имеется и	1	1
317	и совсем	1	1
318	человека и	6	1
319	то она	1	1
320	один пример	1	1
321	и заставляет	1	1
322	постараемся дать	1	1
323	которые он	1	1
324	на них	1	1
325	между собой	4	1
326	внимание и	1	1
327	что его	1	1
328	в различных	2	1
329	мире у	1	1
330	другой пример	1	1
331	мы будем	1	1
332	но как	1	1
333	не то	1	1
334	к которой	1	1
335	действия и	1	1
336	со всеми	3	1
337	часто он	1	1
338	ответ на	2	1
339	иногда и	1	1
340	нет и	1	1
341	только путем	1	1
342	то обстоятельство	1	1
343	к сожалению	1	1
344	отнюдь не	2	1
345	чем же	5	1
346	как говорит	1	1
347	уже знакомый	1	1
348	общего с	1	1
349	в браке	1	1
350	что как	1	1
351	это был	1	1
