N	2gram	Vygotskiy__5	Hudozhes
1	в качестве	4	19
2	состоит в	6	16
3	и не	12	16
4	не только	16	15
5	и в	16	15
6	в том	18	15
7	тогда как	1	13
8	может быть	9	13
9	в частности	3	13
10	при этом	4	12
11	и его	3	12
12	а в	3	12
13	но не	10	11
14	в этом	25	11
15	в себе	1	11
16	то же	8	10
17	по отношению	12	10
18	представляет собой	7	10
19	как бы	5	10
20	так и	7	10
21	а не	10	10
22	отношению к	12	10
23	но и	6	10
24	точки зрения	18	9
25	в его	11	9
26	сводится к	1	8
27	себя в	1	8
28	отличие от	2	7
29	но в	6	7
30	внутренней речи	7	7
31	в отличие	2	7
32	в то	5	7
33	или иной	1	7
34	с другой	4	7
35	с его	1	6
36	отношение к	11	6
37	том что	15	6
38	не в	6	6
39	в основе	8	6
40	по своей	3	6
41	в ее	1	6
42	приводит к	7	6
43	не может	18	6
44	что в	16	6
45	в их	3	5
46	более или	1	5
47	в самом	4	5
48	то что	26	5
49	ни в	1	5
50	тем самым	8	5
51	могут быть	4	5
52	той или	1	5
53	с ее	1	5
54	можно сказать	5	5
55	того что	16	5
56	только в	10	5
57	и т.п	1	5
58	между ними	1	5
59	другой стороны	2	5
60	или менее	1	5
61	в нем	7	5
62	отношения к	2	4
63	и то	4	4
64	мы имеем	1	4
65	место в	1	4
66	говорить о	3	4
67	еще не	4	4
68	а только	4	4
69	как к	1	4
70	сознания в	3	4
71	и как	3	4
72	роли в	1	4
73	он не	8	4
74	в другом	6	4
75	и тем	3	4
76	в слове	1	4
77	в этих	3	4
78	в ходе	12	4
79	в своей	2	4
80	не столько	1	4
81	и т.д	4	4
82	входит в	1	4
83	между тем	3	4
84	в форме	1	4
85	во времени	1	4
86	для него	5	4
87	со стороны	1	4
88	к которому	4	4
89	прежде всего	3	4
90	не знает	5	4
91	как это	8	4
92	например в	1	4
93	к тому	6	4
94	особого рода	1	4
95	сказать что	13	4
96	речи и	6	4
97	того же	7	3
98	на деле	1	3
99	и ее	1	3
100	в целом	4	3
101	что можно	1	3
102	в виду	2	3
103	как правило	1	3
104	как уже	3	3
105	и к	2	3
106	или иного	1	3
107	в которой	5	3
108	он должен	5	3
109	одно и	1	3
110	лишь в	1	3
111	его в	2	3
112	это не	4	3
113	этом смысле	1	3
114	как и	8	3
115	иначе говоря	1	3
116	одного и	3	3
117	с точки	9	3
118	но он	7	3
119	тем не	1	3
120	их в	2	3
121	однако в	1	3
122	в отношении	9	3
123	не менее	3	3
124	в структуре	1	3
125	как раз	1	3
126	потому что	21	3
127	имеет место	2	3
128	в пределах	4	3
129	мог бы	1	3
130	к его	3	3
131	если бы	8	3
132	и что	12	3
133	того или	1	3
134	что он	25	3
135	к нему	3	3
136	во втором	1	3
137	и того	3	3
138	оказывается в	1	3
139	или иным	2	3
140	в области	12	3
141	в воображении	1	3
142	не на	3	3
143	была бы	1	3
144	по своему	3	3
145	о чем	2	3
146	в данном	1	3
147	в той	6	3
148	и для	1	3
149	таким образом	19	3
150	в свою	4	3
151	и состоит	1	3
152	и это	1	2
153	это и	3	2
154	между двумя	3	2
155	к другому	1	2
156	и больше	1	2
157	знания о	1	2
158	речевой деятельности	1	2
159	совпадает с	2	2
160	но она	1	2
161	принадлежит к	2	2
162	на свою	2	2
163	я не	2	2
164	и на	6	2
165	в чем	3	2
166	возможность иного	1	2
167	чем это	1	2
168	могло быть	1	2
169	но как	3	2
170	за пределы	4	2
171	сама по	4	2
172	еще один	1	2
173	в своем	5	2
174	говорит что	5	2
175	в себя	3	2
176	образом и	1	2
177	все эти	4	2
178	в нашем	1	2
179	всей своей	1	2
180	в этой	6	2
181	с их	4	2
182	но на	1	2
183	не как	1	2
184	в силу	10	2
185	и возможность	1	2
186	на этом	3	2
187	значительной степени	1	2
188	единое целое	1	2
189	об этом	1	2
190	по себе	7	2
191	в них	2	2
192	несмотря на	1	2
193	известной степени	1	2
194	он оказывается	2	2
195	и более	3	2
196	вовсе не	2	2
197	тому что	5	2
198	дело не	1	2
199	и притом	1	2
200	двоякого рода	1	2
201	не могло	1	2
202	вытекает из	3	2
203	этих двух	3	2
204	внутренней и	1	2
205	не является	5	2
206	не принадлежат	1	2
207	языка в	1	2
208	числе и	1	2
209	оно не	1	2
210	для себя	1	2
211	и о	1	2
212	того чтобы	17	2
213	свою очередь	3	2
214	тем или	2	2
215	к жизни	3	2
216	с языком	1	2
217	о том	8	2
218	что каждый	1	2
219	к действительности	1	2
220	на всех	1	2
221	другого в	1	2
