N	2gram	Vygotskiy__5	Myshleni
1	то что	37	26
2	в этом	14	25
3	что он	17	25
4	потому что	23	21
5	таким образом	20	19
6	точки зрения	7	18
7	в том	27	18
8	не может	9	18
9	того чтобы	20	17
10	не только	16	16
11	и в	30	16
12	того что	8	16
13	так как	9	16
14	что в	24	16
15	том что	21	15
16	так же	13	15
17	для того	20	14
18	в сущности	12	13
19	между собой	2	13
20	в процессе	1	13
21	сказать что	9	13
22	вопрос о	3	12
23	по отношению	2	12
24	в области	1	12
25	и что	23	12
26	и не	6	12
27	отношению к	1	12
28	из того	3	11
29	отношение к	1	11
30	в его	4	11
31	но не	7	10
32	в силу	3	10
33	было бы	5	10
34	как мы	5	10
35	только в	5	10
36	а не	8	10
37	с помощью	2	10
38	с точки	2	9
39	в отношении	2	9
40	может быть	11	9
41	то же	7	8
42	в известном	1	8
43	должно быть	2	8
44	как и	6	8
45	если бы	11	8
46	в основе	7	8
47	о том	10	8
48	он не	3	8
49	точка зрения	1	8
50	как это	7	8
51	мы должны	3	8
52	же как	2	7
53	того же	2	7
54	и есть	5	7
55	показали что	2	7
56	представляет собой	1	7
57	в нем	7	7
58	но он	3	7
59	по себе	7	7
60	приводит к	2	7
61	так и	3	7
62	мы могли	4	7
63	если мы	16	7
64	с другом	3	7
65	друг с	3	7
66	и на	3	6
67	могли бы	4	6
68	но в	5	6
69	в этой	5	6
70	как он	2	6
71	состоит в	3	6
72	в другом	3	6
73	не в	8	6
74	речи в	1	6
75	что оно	6	6
76	что все	6	6
77	и следовательно	2	6
78	этот вопрос	4	6
79	мы можем	7	6
80	у него	3	6
81	но и	6	6
82	речи и	1	6
83	в той	3	6
84	между развитием	1	6
85	в какой	1	6
86	к тому	8	6
87	в сфере	1	5
88	в такой	1	5
89	этой теории	2	5
90	должна быть	2	5
91	мы и	1	5
92	что они	5	5
93	как в	3	5
94	в своем	6	5
95	говорит что	6	5
96	в которой	3	5
97	он должен	8	5
98	показывает что	3	5
99	тому что	8	5
100	что с	6	5
101	самого начала	3	5
102	в то	2	5
103	тогда когда	1	5
104	того как	2	5
105	никогда не	9	5
106	ничего не	2	5
107	этом отношении	3	5
108	с самого	3	5
109	можно было	3	5
110	по сравнению	4	5
111	но мы	2	5
112	можно сказать	2	5
113	заключается в	8	5
114	обе эти	2	5
115	тот же	3	5
116	хотя бы	3	5
117	для него	3	5
118	тем что	6	5
119	сравнению с	4	5
120	как бы	19	5
121	это значит	2	5
122	не является	2	5
123	еще более	1	5
124	высших психических	1	5
125	только что	4	5
126	не знает	2	5
127	и то	9	4
128	той же	3	4
129	что между	2	4
130	что если	6	4
131	оба эти	2	4
132	время как	2	4
133	а только	1	4
134	не то	1	4
135	друг от	2	4
136	в самом	14	4
137	все эти	2	4
138	при этом	8	4
139	мы его	1	4
140	это не	3	4
141	для объяснения	1	4
142	лучшем случае	3	4
143	тому чтобы	1	4
144	проистекает из	1	4
145	сущности говоря	8	4
146	и другое	2	4
147	не имеет	1	4
148	в самых	1	4
149	казалось бы	4	4
150	могут быть	8	4
151	же самое	5	4
152	не есть	4	4
153	от друга	2	4
154	еще не	5	4
155	другом месте	1	4
156	и т.д	1	4
157	в теории	1	4
158	в новой	1	4
159	в качестве	2	4
160	так что	3	4
161	и их	1	4
162	то время	1	4
163	не могут	3	4
164	с другой	9	4
165	именно в	6	4
166	на этот	3	4
167	и составляет	3	4
168	что мы	11	4
169	вместе с	12	4
170	эта теория	5	4
171	тому как	1	4
172	это есть	3	4
173	в состоянии	3	4
174	с этой	2	4
175	в целом	5	4
176	мы видим	8	4
177	в результате	4	4
178	бы в	5	4
179	тем более	1	4
180	в свою	3	4
181	по одному	1	4
182	этой точки	1	4
183	самом деле	8	3
184	это и	2	3
185	отношения между	2	3
186	с таким	2	3
187	мы не	3	3
188	вместо того	1	3
189	частный случай	1	3
190	по своему	1	3
191	он может	1	3
192	но как	1	3
193	если в	1	3
194	ответ на	5	3
195	с этим	2	3
196	показать что	12	3
197	все же	7	3
198	и как	7	3
199	в действительности	1	3
200	то в	1	3
201	он в	2	3
202	и тот	1	3
203	этого вопроса	1	3
204	на этом	6	3
205	показал что	1	3
206	как они	2	3
207	и может	1	3
208	и тем	6	3
209	с тем	8	3
210	в научном	1	3
211	мы видели	1	3
212	и того	2	3
213	как частный	1	3
214	что значит	1	3
215	в этих	3	3
216	в их	3	3
217	сих пор	5	3
218	нас к	1	3
219	из которых	4	3
220	не менее	1	3
221	до конца	2	3
222	что эта	4	3
223	в смысле	1	3
224	но что	1	3
225	только не	5	3
226	вытекает из	1	3
227	больше чем	1	3
228	как она	4	3
229	и является	1	3
230	и его	6	3
231	связи с	2	3
232	этот закон	2	3
233	ничего общего	1	3
234	свою очередь	1	3
235	в себя	2	3
236	то как	1	3
237	еще в	2	3
238	и с	2	3
239	из основных	1	3
240	никак не	6	3
241	до сих	5	3
242	в чем	1	3
243	этих двух	7	3
244	к нему	1	3
245	что и	3	3
246	в лучшем	3	3
247	одной из	1	3
248	между тем	1	3
249	с одной	12	3
250	вопроса о	2	3
251	речь в	2	3
252	его и	1	3
253	он имеет	1	3
254	мы знаем	2	3
255	в одном	2	3
256	а в	4	3
257	от того	4	3
258	на примере	4	3
259	еще и	1	3
260	на которые	1	3
261	один и	1	3
262	говорит о	4	3
263	прежде всего	4	3
264	сознательно и	1	3
265	в частности	4	3
266	требует от	1	3
267	чем в	2	3
268	по существу	2	3
269	этом случае	2	3
270	но это	1	3
271	одного и	2	3
272	одной стороны	12	3
273	вопрос как	1	3
274	к его	1	3
275	допустить что	1	3
276	как на	11	3
277	к этому	3	3
278	значение в	1	3
279	самых общих	1	2
280	к полному	1	2
281	ту же	2	2
282	отношения к	2	2
283	одним из	1	2
284	через которые	1	2
285	мы имели	1	2
286	нам кажется	2	2
287	что эти	2	2
288	исходит из	4	2
289	всегда на	1	2
290	в зависимости	6	2
291	совершенно в	1	2
292	есть не	4	2
293	при анализе	1	2
294	которую мы	2	2
295	приводят к	1	2
296	совпадает с	1	2
297	зависимости от	7	2
298	в ней	4	2
299	что оба	1	2
300	столь же	1	2
301	во всех	2	2
302	мы будем	1	2
303	мы нашли	3	2
304	очевидно что	2	2
305	отличие от	2	2
306	которые не	1	2
307	в центре	2	2
308	его на	2	2
309	общего с	1	2
310	стороны и	4	2
311	когда он	5	2
312	как всякая	1	2
313	и к	4	2
314	котором она	1	2
315	самой природе	1	2
316	бы сказать	2	2
317	учение о	1	2
318	точно как	2	2
319	то обстоятельство	1	2
320	он делает	1	2
321	нами в	1	2
322	тому же	1	2
323	на его	3	2
324	что она	6	2
325	с несомненностью	2	2
326	в корне	1	2
327	из виду	1	2
328	факт который	1	2
329	которые только	1	2
330	именно это	4	2
331	но все	2	2
332	в совершенно	6	2
333	на протяжении	1	2
334	двух существующих	1	2
335	сказывается в	1	2
336	в жизни	1	2
337	в них	4	2
338	все равно	2	2
339	к которым	2	2
340	оно имеет	1	2
341	нашли что	1	2
342	в своей	4	2
343	в котором	2	2
344	мы говорили	4	2
345	установить что	1	2
346	в отличие	2	2
347	из области	1	2
348	и эти	1	2
349	все это	2	2
350	более сложные	1	2
351	их в	1	2
352	же мы	1	2
353	стоит только	5	2
354	но они	1	2
355	современной психологии	1	2
356	но только	3	2
357	учения о	3	2
358	видим что	3	2
359	во всем	2	2
360	ничто не	1	2
361	то это	4	2
362	факта что	1	2
363	обстоятельство что	1	2
364	и здесь	6	2
365	лежит в	1	2
366	должны быть	1	2
367	и другим	1	2
368	для его	1	2
369	указывает на	4	2
370	в виду	4	2
371	совершенно ясно	7	2
372	что у	3	2
373	не с	2	2
374	к самой	1	2
375	это мы	1	2
376	в некоторой	1	2
377	находится в	2	2
378	средством для	1	2
379	именно потому	3	2
380	понять как	2	2
381	эта точка	1	2
382	всем протяжении	1	2
383	и поэтому	3	2
384	язык и	1	2
385	находятся в	3	2
386	свою теорию	1	2
387	отрицательный ответ	1	2
388	говорит он	2	2
389	вслед за	1	2
390	слов и	2	2
391	сделать это	1	2
392	что только	1	2
393	в вопросе	1	2
394	к их	1	2
395	что нам	3	2
396	в первой	1	2
397	с которыми	1	2
398	на всем	1	2
399	только на	4	2
400	ни одного	2	2
401	же в	2	2
402	эти же	1	2
403	не дает	2	2
404	этого процесса	1	2
405	из них	2	2
406	вперед по	1	2
407	эти три	2	2
408	никто не	1	2
409	вовсе не	3	2
410	само по	2	2
411	как будто	6	2
412	образом что	3	2
413	представляют собой	2	2
414	это будет	2	2
415	закон закон	1	2
416	и даже	2	2
417	и между	3	2
418	а с	5	2
419	себя и	2	2
420	что для	1	2
421	обратиться к	5	2
422	естественно что	2	2
423	у нас	4	2
424	о чем	4	2
425	является то	2	2
426	во внимание	5	2
427	совершенно очевидно	5	2
428	действия в	1	2
429	всю полноту	1	2
430	ни на	1	2
431	оказывается не	1	2
432	и потому	5	2
433	мы говорим	1	2
434	верно что	3	2
435	сознание и	1	2
436	только начинается	1	2
437	предположить что	2	2
438	эту мысль	2	2
439	и от	1	2
440	благодаря этому	1	2
441	некоторой части	1	2
442	только для	1	2
443	этом вопросе	1	2
444	чтобы сделать	1	2
445	которых он	2	2
446	совершается в	1	2
447	и другими	2	2
448	которая в	1	2
449	чтобы понять	1	2
450	общий закон	1	2
451	для современной	1	2
452	чем он	1	2
453	в одинаковой	1	2
454	предмета и	1	2
455	и другие	3	2
456	мы различаем	1	2
457	образом с	1	2
458	другой стороны	5	2
459	совершенно не	6	2
460	по необходимости	1	2
461	имеет место	3	2
462	из этого	2	2
463	жизни и	6	2
464	в своих	5	2
465	по поводу	3	2
466	во всяком	1	2
467	все что	1	2
468	смысле слова	1	1
469	например в	1	1
470	обычно в	1	1
471	переходит к	1	1
472	связана с	1	1
473	сам по	3	1
474	мы может	1	1
475	проблемы в	1	1
476	на самом	2	1
477	своими собственными	2	1
478	только потому	1	1
479	шаг за	1	1
480	знаменитую формулу	1	1
481	на деле	8	1
482	что когда	2	1
483	здесь и	1	1
484	к другому	2	1
485	и внешних	1	1
486	из его	1	1
487	этому вопросу	1	1
488	собственном смысле	1	1
489	прав когда	5	1
490	одним и	3	1
491	мы уже	6	1
492	полагает что	3	1
493	еще на	1	1
494	для своего	1	1
495	мы имеем	8	1
496	том не	1	1
497	предметом его	1	1
498	нашу мысль	1	1
499	и о	3	1
500	бы что	1	1
501	того противоречия	1	1
502	для раскрытия	1	1
503	в учении	3	1
504	которого мы	2	1
505	но она	2	1
506	что иное	2	1
507	в полной	2	1
508	но уже	1	1
509	и ее	1	1
510	событий и	2	1
511	себе что	1	1
512	что существует	1	1
513	объяснить то	1	1
514	собой в	2	1
515	такой мере	1	1
516	которые он	2	1
517	он был	2	1
518	сущность всякого	1	1
519	первый план	3	1
520	иное как	2	1
521	знаем что	2	1
522	может помочь	1	1
523	и значит	1	1
524	с его	2	1
525	видим таким	1	1
526	возможности и	1	1
527	конечно это	1	1
528	остановиться только	1	1
529	возможность иного	1	1
530	то мы	1	1
531	различия между	2	1
532	в ее	3	1
533	друг к	4	1
534	легко может	1	1
535	что язык	1	1
536	с трудом	1	1
537	мы сопоставим	1	1
538	с совершенно	2	1
539	есть просто	1	1
540	из важнейших	1	1
541	значение имеет	1	1
542	отличаются от	1	1
543	ни одна	1	1
544	она заставляет	2	1
545	развития которые	1	1
546	в собственном	1	1
547	что хотя	1	1
548	исследователя в	1	1
549	как по	1	1
550	исследования является	1	1
551	что именно	5	1
552	то чем	1	1
553	на которое	1	1
554	как к	1	1
555	ряда фактов	1	1
556	особенность состоит	1	1
557	как нам	1	1
558	перед нами	2	1
559	каким путем	1	1
560	кто не	1	1
561	возможность не	1	1
562	целый ряд	3	1
563	и наконец	3	1
564	неизмеримо более	1	1
565	к числу	1	1
566	более или	1	1
567	следующим образом	2	1
568	в себе	5	1
569	этой цели	1	1
570	для ее	3	1
571	за собой	1	1
572	именно эта	2	1
573	из самых	2	1
574	как развивается	1	1
575	точку зрения	1	1
576	что это	8	1
577	чем больше	3	1
578	в нашем	2	1
579	еще один	2	1
580	стороны это	1	1
581	идет речь	3	1
582	нам как	1	1
583	имеем в	1	1
584	втором месте	1	1
585	на то	17	1
586	в наших	1	1
