N	4gram	Voloshinov_2	Problema
1	на самом же деле	3	4
2	не что иное как	1	4
3	бы то ни было	4	3
4	одно и то же	3	3
5	дело в том что	1	2
6	в той или иной	3	2
7	имеют никакого отношения к	1	2
8	не имеют никакого отношения	1	2
9	к тому или иному	1	1
10	не сами по себе	1	1
11	может быть и речи	2	1
12	в связи с той	1	1
13	как мы только что	1	1
14	связи с той или	1	1
15	не прав в том	1	1
16	одного и того же	4	1
17	не было бы в	1	1
18	каких бы то ни	1	1
19	же в таком случае	1	1
20	в собственном смысле слова	2	1
21	имеет дело вовсе не	1	1
22	что они состоят из	1	1
23	не может быть и	2	1
24	тем не менее в	1	1
25	если же мы возьмем	1	1
26	в том что он	2	1
27	сами по себе в	1	1
28	с той или иной	1	1
29	у нас не было	1	1
30	чем же в таком	1	1
31	на то или иное	1	1
32	самом же деле это	1	1
33	дело вовсе не с	1	1
34	одним и тем же	2	1
35	то что обычно называется	1	1
