N	3gram	Potebnia_M_3	Problemy
1	то же время	5	12
2	в то же	5	12
3	на самом деле	1	10
4	и т п	2	6
5	не может быть	3	6
6	по отношению к	5	5
7	его отношение к	1	4
8	а между тем	2	3
9	в самом деле	1	3
10	по крайней мере	5	3
11	слова и его	1	3
12	и в самом	2	3
13	с другой стороны	4	3
14	то все же	1	2
15	смысле этого слова	7	2
16	в чем не	1	2
17	то что я	2	2
18	сводится к тому	1	2
19	подобно тому как	2	2
20	но все это	1	2
21	вместе с тем	4	2
22	сама по себе	2	2
23	а может быть	1	2
24	именно тем что	1	2
25	а не в	1	2
26	о том что	1	2
27	так и в	2	2
28	не в силах	1	2
29	этого слова и	2	2
30	и в слове	2	2
31	тем не менее	3	2
32	друг с другом	1	2
33	к тому же	1	2
34	именно потому что	1	2
35	и т д	3	2
36	как мы видели	1	2
37	внутреннего и внешнего	1	2
38	этого слова в	2	2
39	с самим предметом	1	1
40	не как средство	1	1
41	в чем же	1	1
42	потому что в	1	1
43	и что только	2	1
44	бы ни был	1	1
45	на котором мы	1	1
46	понятно что в	1	1
47	в том же	2	1
48	может и не	1	1
49	потому что я	1	1
50	сих пор еще	1	1
51	потому что не	3	1
52	и может стать	1	1
53	должно было быть	1	1
54	до сих пор	3	1
55	для себя и	1	1
56	его слово не	1	1
57	и в других	1	1
58	что он не	3	1
59	в строгом смысле	1	1
60	другой и это	1	1
61	в этом отношении	2	1
62	самим по себе	1	1
63	того и другого	1	1
64	уже не в	1	1
65	за то что	1	1
66	заключает в себе	5	1
67	как мы уже	1	1
68	рано или поздно	1	1
69	с ними в	1	1
70	не может но	1	1
71	со всех сторон	1	1
72	и то что	1	1
73	к тому что	2	1
74	и столь же	1	1
75	для него самого	1	1
76	то что оно	1	1
77	с такою же	1	1
78	в данном случае	1	1
79	на одном месте	1	1
80	и то же	5	1
81	одно и то	5	1
82	но и с	1	1
83	каждого из них	1	1
84	и тот же	1	1
85	только в последнем	1	1
86	в себе все	1	1
87	по себе и	1	1
88	и в том	2	1
89	строгом смысле этого	1	1
90	потому что они	1	1
91	один и тот	1	1
92	потому что с	1	1
93	может быть не	1	1
94	а вместе с	1	1
95	но тем не	2	1
96	он как мы	1	1
97	как и в	2	1
98	в свою очередь	3	1
99	не только не	2	1
100	можно сказать что	2	1
101	но и по	2	1
102	как бы ни	2	1
103	на то что	1	1
104	сознания и не	1	1
105	и с самым	1	1
106	для того чтобы	3	1
107	в том что	16	1
108	он не видит	1	1
109	для него прежде	1	1
110	то он как	1	1
111	что и в	3	1
