N	3gram	Voloshinov_2	Analitik
1	не может быть	10	16
2	в том что	6	9
3	в то же	8	8
4	в отличие от	3	6
5	то же время	8	6
6	той или иной	4	6
7	что иное как	1	5
8	по отношению к	8	5
9	с точки зрения	13	4
10	и не может	3	4
11	и не в	3	4
12	в конечном счете	1	4
13	не что иное	1	4
14	к тому же	2	4
15	о том что	3	3
16	в той или	3	3
17	а не в	2	3
18	в том числе	1	3
19	того или иного	2	3
20	в таком случае	3	3
21	бы то ни	4	3
22	для того чтобы	6	3
23	то ни было	4	3
24	с одной стороны	3	3
25	быть не может	1	3
26	и того же	4	2
27	не есть вещь	1	2
28	в самом деле	5	2
29	то же самое	5	2
30	сами по себе	1	2
31	ни в коем	2	2
32	но и в	2	2
33	в этом отношении	1	2
34	в коем случае	2	2
35	но в то	5	2
36	не сводится к	1	2
37	в равной степени	1	2
38	не могут быть	1	2
39	с другой стороны	1	2
40	какой бы то	2	2
41	внутреннего и внешнего	1	2
42	в широком смысле	1	2
43	коем случае не	1	2
44	одного и того	4	2
45	том что он	2	2
46	в отрыве от	1	2
47	место лишь в	1	1
48	а вовсе не	1	1
49	не сами по	1	1
50	как бы не	1	1
51	более или менее	2	1
52	свою очередь оказывает	1	1
53	может быть признано	1	1
54	продукт социального взаимодействия	1	1
55	в соответствии с	1	1
56	точки зрения в	1	1
57	оно ни было	2	1
58	а не к	2	1
59	в пределах первого	1	1
60	до сих пор	3	1
61	говоря уже о	1	1
62	в зависимости от	2	1
63	сам по себе	1	1
64	есть в сущности	1	1
65	при этом мы	1	1
66	как мы увидим	1	1
67	и на тех	1	1
68	так как если	2	1
69	на самом же	3	1
70	в собственном смысле	2	1
71	к сказанному и	1	1
72	том числе и	1	1
73	не сам по	1	1
74	нет ничего что	1	1
75	в противном случае	2	1
76	по себе в	1	1
77	именно здесь в	1	1
78	по крайней мере	2	1
79	как если бы	4	1
80	то или иное	1	1
81	же время они	1	1
82	одно и то	3	1
83	и тогда когда	1	1
84	не ощущается как	1	1
85	в данный момент	1	1
86	и на все	1	1
87	не только в	1	1
88	тому или иному	1	1
89	смысле этого слова	4	1
90	и то же	3	1
91	в свою очередь	5	1
92	же хотя и	1	1
93	а с другой	1	1
94	самом деле как	1	1
95	хотя бы с	1	1
96	или иной форме	1	1
97	бы оно ни	1	1
98	быть сведена к	1	1
99	в данной сфере	1	1
100	собственном смысле слова	2	1
101	во всяком случае	2	1
102	к себе внимание	1	1
103	во внутренней речи	1	1
104	самом же деле	3	1
105	может быть как	1	1
106	может быть ничего	1	1
107	речь идет об	1	1
108	при этом как	1	1
109	в той же	1	1
110	во всех своих	1	1
111	в этом последнем	2	1
112	может быть сведена	1	1
113	начало и конец	1	1
114	мы увидим далее	1	1
115	в душевной жизни	1	1
116	всего было бы	1	1
117	в связи с	7	1
118	но отнюдь не	1	1
119	к тому что	3	1
120	друг с другом	1	1
121	идет об одном	1	1
122	в процессе его	2	1
123	с той или	1	1
124	как и в	1	1
125	здесь как и	1	1
126	таком случае это	2	1
127	текста но и	1	1
128	не говоря уже	1	1
129	этого слова в	1	1
