N	4gram	Vygotskiy__1	Problema
1	в какой мере не	1	4
2	ни в какой мере	2	4
3	и тем не менее	1	3
4	ни в коем случае	1	3
5	смысле слова то есть	1	2
6	не что иное как	1	2
7	в то время как	5	2
8	т д и т	1	1
9	дело в том что	1	1
10	вместе с тем является	1	1
11	д и т д	1	1
12	в том числе и	1	1
13	или что то же	1	1
14	заключается не в том	2	1
15	в коем случае не	1	1
16	и т д и	1	1
17	в том что мы	1	1
18	заключается в том чтобы	3	1
19	по самой своей природе	1	1
20	с этой точки зрения	4	1
21	с другой стороны и	2	1
22	заключается в том что	3	1
23	так же как и	1	1
24	приходит к выводу что	1	1
25	какой мере не является	1	1
26	если принять во внимание	1	1
27	о том что он	1	1
28	одном и том же	1	1
