N	2gram	Vygotskiy__3	Problemy
1	и не	10	31
2	и в	38	29
3	в его	5	24
4	может быть	19	24
5	в этом	13	22
6	а не	7	22
7	в нем	4	19
8	точки зрения	16	19
9	как бы	14	19
10	для него	2	18
11	не только	12	15
12	то что	35	15
13	то же	10	14
14	не как	1	14
15	и его	6	14
16	но и	5	14
17	с точки	9	13
18	уже не	2	13
19	таким образом	12	12
20	как и	8	12
21	не может	7	12
22	о себе	1	12
23	в самом	25	10
24	в то	3	10
25	только в	4	10
26	в одном	8	10
27	там где	6	10
28	все эти	4	9
29	с его	1	9
30	все же	8	9
31	это не	1	9
32	если бы	14	9
33	но не	1	9
34	в романе	1	9
35	что в	20	8
36	как не	1	8
37	в том	25	8
38	что он	11	8
39	потому что	14	8
40	до конца	2	8
41	в своем	5	8
42	в своей	5	8
43	и на	6	7
44	и как	8	7
45	но в	3	7
46	в себе	4	7
47	с другими	1	7
48	том что	14	7
49	не в	12	7
50	вовсе не	8	7
51	она не	6	7
52	так и	1	7
53	в форме	1	7
54	а в	7	7
55	одним из	1	6
56	самом деле	21	6
57	так же	2	6
58	в одной	2	6
59	как в	4	6
60	в целом	4	6
61	что она	16	6
62	его в	3	6
63	несмотря на	5	6
64	в самой	4	6
65	говорит он	2	6
66	был бы	3	6
67	в конце	2	6
68	так как	6	6
69	как раз	8	6
70	и потому	1	6
71	не могут	2	6
72	все это	3	6
73	о мире	2	6
74	на самом	2	5
75	это и	1	5
76	должна быть	5	5
77	в зависимости	1	5
78	той же	2	5
79	зависимости от	1	5
80	у него	4	5
81	перед нами	8	5
82	и противоречивость	1	5
83	он не	6	5
84	в плане	3	5
85	но все	1	5
86	было бы	12	5
87	он и	1	5
88	автора и	2	5
89	мысли и	1	5
90	в сущности	10	5
91	или как	1	5
92	и это	8	5
93	и о	3	5
94	еще не	1	5
95	с ним	2	5
96	ничего не	2	5
97	между тем	7	5
98	именно в	1	5
99	дело идет	1	5
100	во всяком	2	5
101	и т	14	4
102	идет о	4	4
103	так чтобы	1	4
104	и наконец	2	4
105	стиля и	1	4
106	в этой	13	4
107	так сказать	5	4
108	должно быть	1	4
109	но эта	1	4
110	их в	2	4
111	даже в	1	4
112	как мы	7	4
113	в основе	3	4
114	все то	7	4
115	и с	1	4
116	из одного	3	4
117	в построении	1	4
118	и следовательно	2	4
119	тем что	3	4
120	были бы	3	4
121	что и	4	4
122	как же	2	4
123	превращается в	1	4
124	не было	1	4
125	должна была	1	4
126	что же	2	4
127	но это	3	4
128	и для	4	4
129	в результате	1	4
130	они не	2	4
131	отношения к	2	3
132	отношении к	1	3
133	он может	2	3
134	и самое	1	3
135	например в	2	3
136	я не	5	3
137	ни один	1	3
138	героев в	2	3
139	он в	2	3
140	от характера	1	3
141	то чем	1	3
142	кроме того	1	3
143	и до	1	3
144	ее как	1	3
145	дано в	3	3
146	подобно тому	1	3
147	далеко не	3	3
148	в их	1	3
149	тому что	6	3
150	одна из	4	3
151	на него	1	3
152	героев и	1	3
153	никогда не	4	3
154	как будто	4	3
155	этом отношении	1	3
156	отличается от	1	3
157	только то	2	3
158	в себя	1	3
159	и здесь	6	3
160	с другой	7	3
161	в них	3	3
162	ним и	1	3
163	в другой	1	3
164	мы должны	1	3
165	но с	1	3
