N	3gram	Vygotskiy__4	Marksizm
1	с точки зрения	11	13
2	не может быть	1	10
3	по отношению к	1	8
4	в связи с	3	7
5	для того чтобы	5	6
6	в том что	31	6
7	в самом деле	6	5
8	то же самое	7	5
9	с самого начала	1	5
10	в свою очередь	2	5
11	смысле этого слова	7	4
12	и того же	5	4
13	бы то ни	1	4
14	как если бы	1	4
15	то ни было	1	4
16	в русском языке	1	4
17	на самом деле	1	4
18	одного и того	5	4
19	если бы он	1	3
20	в отличие от	2	3
21	до сих пор	1	3
22	одно и то	6	3
23	с одной стороны	9	3
24	в высшей степени	2	3
25	и то же	6	3
26	о том что	3	3
27	как мы уже	3	3
28	к тому что	1	3
29	как мы видели	2	3
30	одной стороны и	2	2
31	мы никогда не	1	2
32	одним и тем	3	2
33	том что он	1	2
34	в зависимости от	1	2
35	но и в	2	2
36	в собственном смысле	7	2
37	ни в какой	1	2
38	и тем же	3	2
39	лежит в основе	1	2
40	во всяком случае	3	2
41	в следующей главе	2	2
42	с нашей точки	2	2
43	все более и	2	2
44	собственном смысле слова	1	2
45	то же слово	3	2
46	мы можем сказать	1	2
47	нашей точки зрения	2	2
48	на то что	4	2
49	более и более	2	2
50	к тому же	1	2
51	на том что	1	1
52	что иное как	1	1
53	находятся в процессе	1	1
54	речь идет об	1	1
55	но как мы	1	1
56	в какой мере	1	1
57	чуть ли не	1	1
58	не говоря уже	1	1
59	в том числе	2	1
60	не совсем так	1	1
61	и как увидим	1	1
62	в этом случае	3	1
63	того же самого	2	1
64	том что это	1	1
65	говоря уже о	1	1
66	в той же	1	1
67	в истории языка	1	1
68	что все эти	1	1
69	в первую очередь	4	1
70	в этом отношении	7	1
71	к тому или	2	1
72	и т.д и	1	1
73	том числе и	2	1
74	лежат в основе	1	1
75	нуждается в пояснении	1	1
76	теоретической и практической	1	1
77	стороны и от	1	1
78	и тогда когда	2	1
79	мы полагаем что	1	1
80	ни на один	1	1
81	не только в	1	1
82	в различных языках	1	1
83	ключом к пониманию	1	1
84	по сравнению с	3	1
85	тем не менее	1	1
86	не могут быть	2	1
87	же слова в	1	1
88	а с другой	2	1
89	от той конкретной	2	1
90	самом деле как	1	1
91	данное слово в	1	1
92	с другом как	1	1
93	мы уже говорили	2	1
94	само по себе	1	1
95	и в основе	1	1
96	если мы возьмем	1	1
97	являются как бы	1	1
98	между ним и	1	1
99	с другой стороны	8	1
100	не иначе как	1	1
101	в таком смысле	1	1
102	мы видели что	2	1
103	в процессе усвоения	1	1
104	при этом как	1	1
105	как бы не	1	1
106	оно существует в	1	1
107	в переносном смысле	1	1
108	но находятся в	1	1
109	с тем что	3	1
110	с помощью которых	1	1
111	не что иное	1	1
112	какое бы то	1	1
113	но все же	1	1
114	можно сказать что	1	1
115	тому или иному	2	1
116	бы они ни	1	1
117	они ни были	1	1
118	так же и	1	1
119	друг от друга	1	1
120	этом как мы	1	1
121	есть прежде всего	1	1
122	но во всяком	1	1
123	к этому нужно	1	1
124	мы можем назвать	1	1
125	мы уже указывали	1	1
126	друг с другом	7	1
127	то что они	2	1
128	в противоречие с	2	1
129	но что он	1	1
130	но для того	1	1
131	как и в	1	1
132	можем сказать что	1	1
133	же самое слово	1	1
134	только с помощью	1	1
135	этого слова в	1	1
