N	3gram	Bakhtin_Fr_4	Myslijsy
1	в том что	1	16
2	смысле этого слова	1	7
3	и то же	1	5
4	одно и то	1	5
5	то же время	8	5
6	в то же	8	5
7	с другой стороны	3	4
8	но и в	3	4
9	в то время	2	4
10	не только в	2	4
11	далеко не все	1	3
12	более или менее	3	3
13	до сих пор	1	3
14	с одной стороны	2	3
15	в свою очередь	1	3
16	для того чтобы	3	3
17	не может быть	1	3
18	что и в	1	3
19	подобно тому как	3	2
20	в том же	1	2
21	в этом отношении	1	2
22	мы не знаем	1	2
23	то же слово	1	2
24	так и в	1	2
25	можно сказать что	1	2
26	в буквальном смысле	1	2
27	таким образом что	1	1
28	между людьми и	1	1
29	одной стороны и	1	1
30	в чем не	1	1
31	дает нам право	1	1
32	и вообще в	1	1
33	так же и	1	1
34	мы уже сказали	1	1
35	на самом деле	1	1
36	те же самые	1	1
37	то же самое	1	1
38	в сущности совершенно	1	1
39	и в других	2	1
40	и со стороны	1	1
41	но все это	1	1
42	и если бы	1	1
43	за то что	1	1
44	мы еще раз	1	1
45	со всех сторон	1	1
46	так как все	1	1
47	в том случае	1	1
48	и то что	1	1
49	то время как	1	1
50	в данном случае	1	1
51	в первый раз	1	1
52	и тот же	2	1
53	именно тем что	1	1
54	что это и	1	1
55	один и тот	2	1
56	таким образом в	3	1
57	и по этому	1	1
58	о том что	2	1
59	мало того что	1	1
60	под одно понятие	1	1
61	как мы уже	5	1
62	таким образом и	3	1
63	в разговоре с	1	1
64	что одно и	1	1
65	и все что	1	1
66	на первый взгляд	1	1
67	к тому же	1	1
68	как мы видели	2	1
