N	2gram	Vygotskiy__5	Dialekti
1	не есть	4	40
2	и не	6	30
3	по себе	7	25
4	и т	7	21
5	т д	3	19
6	и в	30	18
7	точки зрения	7	17
8	ничего не	2	17
9	может быть	11	17
10	и есть	5	16
11	в нем	7	16
12	ни в	3	15
13	не имеет	1	15
14	так что	3	15
15	потому что	23	14
16	а не	8	14
17	не только	16	13
18	и даже	2	13
19	то что	37	13
20	что в	24	13
21	в этом	14	12
22	было бы	5	12
23	с точки	2	12
24	если бы	11	12
25	и что	23	12
26	не может	9	12
27	что это	8	11
28	учение о	1	11
29	в себе	5	11
30	что он	17	11
31	так как	9	11
32	как бы	19	11
33	это значит	2	11
34	все это	2	11
35	то же	7	10
36	есть нечто	3	10
37	несмотря на	5	10
38	что такое	1	10
39	прежде всего	4	10
40	сказать что	9	10
41	и то	9	9
42	стало быть	1	9
43	так и	3	9
44	это не	3	9
45	том что	21	9
46	никогда не	9	9
47	это есть	3	9
48	в том	27	9
49	ясно что	6	8
50	но это	1	8
51	в каком	3	8
52	к нему	1	8
53	совершенно не	6	8
54	идея и	1	7
55	и как	7	7
56	то в	1	7
57	что она	6	7
58	что не	1	7
59	как она	4	7
60	той или	2	7
61	не существует	3	7
62	мы находим	2	7
63	вовсе не	3	7
64	не просто	1	7
65	но и	6	7
66	сам по	3	6
67	хотя бы	3	6
68	в чем	1	6
69	не то	1	6
70	но в	5	6
71	с другой	9	6
72	и вот	2	6
73	не в	8	6
74	она не	1	6
75	в то	2	6
76	никак не	6	6
77	можно сказать	2	6
78	не было	1	6
79	ни на	1	6
80	да и	1	6
81	и ни	2	6
82	и он	2	5
83	отношение к	1	5
84	общего с	1	5
85	в своем	6	5
86	все же	7	5
87	себе не	2	5
88	в противоположность	2	5
89	на то	17	5
90	и с	2	5
91	что оно	6	5
92	и мы	16	5
93	в этих	3	5
94	в отношении	2	5
95	ни о	1	5
96	в виду	4	5
97	есть только	2	5
98	можно было	3	5
99	не с	2	5
100	как же	1	5
101	мы должны	3	5
102	само по	2	5
103	говорит о	4	5
104	а в	4	5
105	это и	2	4
106	мы говорим	1	4
107	то это	4	4
108	как он	2	4
109	одно и	3	4
110	об этом	3	4
111	он есть	1	4
112	как таковой	1	4
113	по крайней	1	4
114	есть всегда	1	4
115	что эта	4	4
116	у пушкина	1	4
117	это мы	1	4
118	не о	1	4
119	к ней	1	4
120	к тому	8	4
121	ничего общего	1	4
122	как мы	5	4
123	только то	1	4
124	быть может	1	4
125	и вообще	1	4
126	о том	10	4
127	от него	4	4
128	крайней мере	1	4
129	быть и	2	4
130	мы видим	8	4
131	но не	7	4
132	в котором	2	4
133	в конце	4	4
134	мы можем	7	4
135	как раз	13	4
136	как это	7	4
137	хотя и	1	4
138	так же	13	4
139	может и	1	4
140	другой стороны	5	4
141	во всяком	1	4
142	нем нет	1	3
143	отношения к	2	3
144	самом деле	8	3
145	только потому	1	3
146	от самого	1	3
147	должна быть	2	3
148	есть не	4	3
149	но она	2	3
150	в ней	4	3
151	как смысл	1	3
152	на самом	2	3
153	а только	1	3
154	если в	1	3
155	есть просто	1	3
156	или иное	1	3
157	все равно	2	3
158	что они	5	3
159	стороны и	4	3
160	то или	1	3
161	говорит что	6	3
162	более или	1	3
163	конечно не	1	3
164	от этого	1	3
165	но эта	1	3
166	в самом	14	3
167	та же	1	3
168	он не	3	3
169	то как	1	3
170	что ни	3	3
171	но все	2	3
172	в одну	1	3
173	этом смысле	2	3
174	меньше всего	3	3
175	в них	4	3
176	должно быть	2	3
177	или менее	1	3
178	в их	3	3
179	и значит	1	3
180	точку зрения	1	3
181	даже в	1	3
182	тому что	8	3
183	вплоть до	1	3
184	в основе	7	3
185	иметь в	3	3
186	но только	3	3
187	в разных	1	3
188	ничто не	1	3
189	в сознании	1	3
190	только с	1	3
191	могут быть	8	3
192	и всех	1	3
193	его с	2	3
194	указывает на	4	3
195	и о	3	3
196	чтобы понять	1	3
197	и та	2	3
198	нуждается в	1	3
199	что и	3	3
200	один из	5	3
201	только в	5	3
202	лежащая в	1	3
203	только на	4	3
204	другу как	1	3
205	но что	1	3
206	даже и	2	3
207	или иной	2	3
208	еще и	1	3
209	что для	1	3
210	и потому	5	3
211	в данном	3	3
212	что же	1	3
213	в его	4	3
214	не является	2	3
215	и все	4	3
216	у них	1	3
217	бы в	5	3
218	еще более	1	3
219	и смысл	1	3
220	конце концов	2	3
221	дана в	1	3
222	только что	4	3
223	состоит из	1	3
224	была бы	3	3
225	жизни и	6	3
226	гораздо более	2	3
227	мы замечаем	1	2
228	же как	2	2
229	деле же	1	2
230	для своего	1	2
231	или наоборот	2	2
232	что если	6	2
233	вопрос о	3	2
234	почти все	1	2
235	время как	2	2
236	в полной	2	2
237	мы и	1	2
238	и говорить	1	2
239	как один	1	2
240	говоря не	2	2
241	как таковая	1	2
242	то мы	1	2
243	друг к	4	2
244	из этих	3	2
245	но как	1	2
246	точка зрения	1	2
247	себе и	2	2
248	относится к	1	2
249	что именно	5	2
250	с этим	2	2
251	на деле	8	2
252	что касается	2	2
253	и где	1	2
254	о самом	1	2
255	образом и	2	2
256	все эти	2	2
257	тут и	1	2
258	к самому	2	2
259	тому же	1	2
260	в виде	1	2
261	не как	3	2
262	сказал что	1	2
263	такое внутреннее	1	2
264	на земле	1	2
265	что тут	1	2
266	на этом	6	2
267	образа и	1	2
268	которое как	1	2
269	в каждом	2	2
270	могла бы	1	2
271	и может	1	2
272	к другу	4	2
