N	3gram	Losev_Dial_2	Istorich
1	и т д	15	18
2	до сих пор	2	6
3	точно так же	1	6
4	вместе с тем	1	5
5	в том что	6	5
6	но все же	1	4
7	со всех сторон	1	4
8	так же как	1	4
9	не только в	2	4
10	в связи с	4	4
11	так же и	1	3
12	подобно тому как	1	3
13	с одной стороны	1	3
14	мы уже знаем	3	3
15	и может быть	3	2
16	что иное как	3	2
17	потому что он	2	2
18	уже знаем что	1	2
19	мере того как	1	2
20	иметь в виду	2	2
21	на самом деле	1	2
22	по мере того	1	2
23	т д и	2	2
24	но и в	1	2
25	не что иное	3	2
26	сих пор мы	1	2
27	в некоторых случаях	1	2
28	с другой стороны	4	2
29	не может быть	3	2
30	что это за	2	2
31	о том что	4	2
32	и вместе с	1	2
33	с самого начала	2	2
34	дело не в	1	2
35	к тому же	1	2
36	о том как	1	1
37	том что в	1	1
38	бросается в глаза	1	1
39	не в состоянии	2	1
40	в силу которой	1	1
41	как только мы	1	1
42	то это значит	1	1
43	в виду что	2	1
44	но это только	1	1
45	да и то	1	1
46	таит в себе	1	1
47	и следовательно не	2	1
48	и не только	5	1
49	дело вовсе не	1	1
50	т е что	1	1
51	главным образом в	1	1
52	в зависимости от	2	1
53	сам по себе	3	1
54	перед нами как	1	1
55	что она не	1	1
56	за то что	1	1
57	но это не	2	1
58	не то что	1	1
59	в это время	1	1
60	т е в	3	1
61	это может быть	1	1
62	в обоих случаях	1	1
63	и окончательно и	1	1
64	в сущности это	1	1
65	на задний план	1	1
66	в отдельности и	1	1
67	так как это	2	1
68	и то же	4	1
69	том как он	1	1
70	тем не менее	2	1
71	так или иначе	2	1
72	что в одном	1	1
73	т д все	1	1
74	потому что они	2	1
75	при всей своей	1	1
76	есть не что	2	1
77	надо сказать что	1	1
78	мы можем сказать	1	1
79	по себе а	1	1
80	и пр в	1	1
81	вовсе не в	3	1
82	же и в	1	1
83	кроме того есть	1	1
84	это и есть	1	1
85	в одно время	2	1
86	нельзя сказать чтобы	1	1
87	но дело не	1	1
88	связи с этим	1	1
89	это значит что	8	1
90	того как он	1	1
91	но все эти	1	1
92	а в другом	1	1
93	и прежде всего	2	1
94	не только на	1	1
95	в другом случае	1	1
96	в силу своей	2	1
97	по направлению к	1	1
98	друг с другом	1	1
99	и в нем	1	1
100	все на свете	4	1
101	это показывает что	1	1
102	в религии но	1	1
103	том что он	1	1
104	не случайное явление	1	1
105	можем сказать что	1	1
106	может быть даже	1	1
107	не в этом	1	1
108	и в другом	1	1
