1	в том что	6	11
2	и т п	3	6
3	не может быть	4	5
4	в этом смысле	10	4
5	с точки зрения	13	4
6	в то время	1	4
7	по крайней мере	1	4
8	то время как	1	4
9	во всяком случае	3	4
10	в этом отношении	3	4
11	с другой стороны	3	4
12	о том что	1	4
13	не только в	2	3
14	может быть это	1	3
15	не в том	1	3
16	в то же	9	3
17	то же время	9	3
18	но это не	2	3
19	в конце концов	5	3
20	до сих пор	2	2
21	к тому что	1	2
22	с самого начала	1	2
23	это слово в	1	2
24	в этой статье	1	2
25	у него есть	1	2
26	к смертной казни	1	2
27	и в этом	5	2
28	и т д	1	2
29	мы имеем в	1	2
30	потому что он	1	2
31	может быть назван	1	2
32	независимо от того	1	2
33	это не так	1	2
34	но все же	2	2
35	в драме и	1	2
36	тем что в	1	2
37	то что я	1	2
38	между тем как	4	2
39	тем что он	1	2
40	заключается в том	1	2
41	и в частности	1	1
42	то что в	1	1
43	в каждом отдельном	1	1
44	в плане чисто	1	1
45	в лучшем случае	2	1
46	и во всяком	1	1
47	и не укладывается	1	1
48	прежде всего необходимо	1	1
49	с ним и	2	1
50	ответ на вопрос	1	1
51	в частности на	1	1
52	как и всегда	1	1
53	до самого последнего	1	1
54	том что он	4	1
55	т е не	2	1
56	автора но как	1	1
57	точку зрения на	2	1
58	даже там где	2	1
59	на самом деле	4	1
60	можно было бы	2	1
61	и переносит центр	1	1
62	более или менее	1	1
63	одна из его	1	1
64	мы подходим к	1	1
65	и так сказать	1	1
66	и в других	1	1
67	к нему все	1	1
68	для того чтобы	1	1
69	что же касается	1	1
70	то же самое	1	1
71	та точка зрения	1	1
72	по этому пути	1	1
73	но на самом	1	1
74	он может быть	2	1
75	она была для	1	1
76	в известном смысле	1	1
77	от того кто	1	1
78	этой точки зрения	1	1
79	в самом деле	2	1
80	в свою очередь	1	1
81	можно сказать что	1	1
82	не теряя своей	1	1
83	таким образом в	1	1
84	он не может	1	1
85	точки зрения ее	1	1
86	самого последнего времени	1	1
87	это однако не	1	1
88	не потому что	1	1
89	была для него	3	1
90	того что он	1	1
91	так как в	1	1
92	и не потому	1	1
93	тем или иным	1	1
94	не только не	1	1
95	в одном из	1	1
96	как мы видели	1	1
