N	2gram	Tiupa_Narr_2	Problemy
1	и в	13	46
2	то есть	9	40
3	и не	14	27
4	может быть	10	23
5	не может	8	19
6	как бы	6	19
7	в нем	5	17
8	в этом	13	16
9	не только	26	14
10	и т.п	6	14
11	на пороге	1	12
12	перед нами	4	12
13	как мы	1	12
14	но и	15	12
15	как и	4	12
16	точки зрения	5	11
17	в одном	1	11
18	а не	17	11
19	не в	8	10
20	между ними	1	10
21	и к	6	9
22	в самом	2	9
23	с точки	2	9
24	и все	4	9
25	в его	6	9
26	в том	14	9
27	в большинстве	1	9
28	вовсе не	2	9
29	прежде всего	6	9
30	до сих	1	8
31	большинстве случаев	1	8
32	сих пор	1	8
33	или в	1	8
34	еще не	2	7
35	в себе	8	7
36	и с	1	7
37	как раз	3	7
38	слова и	1	7
39	к чужому	1	7
40	то же	4	6
41	никогда не	6	6
42	и он	2	6
43	хотя и	5	6
44	но в	6	6
45	ни в	1	6
46	на фоне	2	6
47	что я	3	6
48	но это	2	6
49	на свой	2	6
50	и его	3	6
51	о нем	3	6
52	в него	2	6
53	что он	5	6
54	только в	11	6
55	есть в	1	6
56	к себе	7	6
57	все это	1	6
58	в романе	1	6
59	к другому	2	5
60	в котором	5	5
61	ведь и	1	5
62	с его	3	5
63	во всех	1	5
64	по отношению	5	5
65	за пределы	1	5
66	так сказать	3	5
67	при этом	14	5
68	особенно в	1	5
69	это не	3	5
70	в жизни	6	5
71	в то	5	5
72	в структуре	1	5
73	себе самом	2	5
74	в самой	1	5
75	если же	1	5
76	и сам	3	5
77	о том	5	5
78	же время	3	5
79	к нему	1	5
80	у него	6	5
81	о себе	1	5
82	отношению к	5	5
83	жизни и	4	5
84	например в	1	4
85	самом деле	3	4
86	мы не	2	4
87	на себя	1	4
88	героя и	2	4
89	но не	3	4
90	как в	5	4
91	все же	6	4
92	все эти	3	4
93	он не	5	4
94	людей и	1	4
95	таким образом	5	4
96	и наконец	1	4
97	том что	13	4
98	в этих	1	4
99	своего рода	9	4
100	раз и	1	4
101	и время	1	4
102	в процессе	2	4
103	потому что	2	4
104	в направлении	2	4
105	слова но	1	4
106	здесь не	2	4
107	в себя	4	4
108	приводит к	1	4
109	так и	9	4
110	в чужом	1	4
111	в виду	1	4
112	и здесь	2	4
113	можно сказать	6	4
114	вся жизнь	2	4
