N	2gram	Potebnia_M_1	Myshleni
1	в том	26	42
2	том что	16	35
3	таким образом	13	25
4	в развитии	1	25
5	в этом	15	24
6	точки зрения	8	24
7	и в	39	20
8	что в	22	19
9	заключается в	3	18
10	то же	6	16
11	понятий в	2	16
12	не только	21	15
13	то что	10	15
14	что они	1	14
15	мышления и	1	14
16	как мы	2	13
17	в их	2	12
18	при этом	6	12
19	может быть	27	12
20	с другой	7	12
21	потому что	52	12
22	с точки	3	11
23	истории развития	1	11
24	в его	5	11
25	так же	5	11
26	этого слова	1	11
27	в целом	2	11
28	мы должны	3	11
29	и то	3	10
30	в истории	7	10
31	в себе	13	10
32	в отношении	1	10
33	своего развития	1	10
34	того что	8	10
35	мы видим	4	10
36	только в	25	10
37	если мы	3	10
38	так как	21	10
39	того же	3	9
40	и другие	1	9
41	могли бы	2	9
42	и как	6	9
43	понятий и	1	9
44	как и	9	9
45	понятия и	3	9
46	между тем	5	9
47	мы могли	1	9
48	что и	6	9
49	с одной	3	9
50	слова в	2	9
51	одной стороны	3	9
52	другой стороны	5	9
53	но и	20	9
54	понятие в	1	8
55	умственного развития	1	8
56	и тем	3	8
57	было бы	12	8
58	этом смысле	4	8
59	тогда когда	9	8
60	и что	10	8
61	вместе с	8	8
62	и не	18	8
63	в результате	1	8
64	самом деле	1	7
65	собственном смысле	1	7
66	в своей	3	7
67	значение слова	1	7
68	и более	2	7
69	тем самым	4	7
70	могут быть	9	7
71	того чтобы	2	7
72	в собственном	2	7
73	тем что	9	7
74	этом отношении	1	7
75	а не	21	7
76	что мы	4	7
77	смысле этого	1	7
78	как бы	6	7
79	же как	1	6
80	в самом	3	6
81	той же	3	6
82	и на	1	6
83	этот процесс	1	6
84	одно и	1	6
85	ход развития	1	6
86	те же	1	6
87	с тем	5	6
88	мы видели	4	6
89	одного и	2	6
90	к одному	2	6
91	по своей	1	6
92	к тому	4	6
93	можно было	1	6
94	его в	1	6
95	что он	1	6
96	уже в	1	6
97	развития в	1	6
98	не может	22	6
99	такого рода	1	6
100	и развития	2	6
