N	3gram	Propp_Isto_5	Vladivir
1	о том что	4	7
2	в том что	2	7
3	то что он	1	5
4	то же время	1	4
5	на то что	2	4
6	в то же	1	4
7	что он не	1	3
8	мы увидим ниже	3	3
9	и потому что	1	3
10	с другой стороны	8	3
11	не может быть	3	3
12	мы знаем что	4	2
13	он не только	1	2
14	главным образом в	1	2
15	как мы увидим	3	2
16	то обстоятельство что	1	2
17	то что у	1	2
18	в том чтобы	2	2
19	не только в	2	2
20	в то время	1	2
21	еще и потому	1	2
22	во всяком случае	1	2
23	что у него	1	2
24	можно сказать что	1	2
25	тем не менее	4	2
26	для того чтобы	3	2
27	что и в	2	2
28	и т д	18	2
29	о нем в	1	1
30	потому что в	1	1
31	в самом деле	1	1
32	свидетельствует о том	1	1
33	вместе со своим	1	1
34	в таких случаях	2	1
35	материалов мы приведем	1	1
36	что не только	1	1
37	может быть речи	1	1
38	большую роль в	1	1
39	вместе с тем	6	1
40	дело не в	1	1
41	в это время	2	1
42	то время как	1	1
43	здесь мы имеем	3	1
44	если бы мы	2	1
45	что во время	1	1
46	с одной стороны	7	1
47	в связи с	4	1
48	некоторое время он	1	1
49	указывает на то	1	1
50	на свою сторону	1	1
51	мы приведем несколько	1	1
52	мы уже знаем	1	1
53	ни у одного	1	1
54	мы уже видели	1	1
55	для нас очень	1	1
56	в тех же	1	1
57	и вместе с	2	1
58	в свою очередь	1	1
59	так как в	2	1
60	это мы увидим	1	1
61	за нами и	1	1
62	с тем что	1	1
63	мы не будем	2	1
64	и тем самым	1	1
65	на этом мы	1	1
66	но и для	1	1
67	он уже в	1	1
68	но и здесь	1	1
69	у одного из	1	1
70	но это не	2	1
71	для чего в	1	1
72	на другой день	1	1
