N	2gram	Vygotskiy__2	Literetu
1	и не	7	22
2	и в	15	16
3	при этом	3	15
4	в этом	19	14
5	не только	15	14
6	но и	10	14
7	в том	33	12
8	может быть	9	12
9	а не	3	12
10	то что	20	12
11	в частности	6	11
12	я и	1	10
13	не в	8	10
14	то же	5	9
15	так и	8	9
16	того что	17	9
17	в этой	6	8
18	в жизни	1	8
19	том что	27	8
20	не может	9	8
21	к себе	2	8
22	как бы	7	8
23	в своей	4	7
24	тем самым	3	7
25	только в	4	7
26	в противовес	1	7
27	со стороны	3	7
28	точки зрения	26	7
29	с его	4	6
30	в себе	2	6
31	состоит в	3	6
32	в другом	2	6
33	по мысли	1	6
34	о том	9	6
35	и его	4	6
36	в его	2	6
37	и т.п	7	6
38	с другой	6	6
39	к тому	7	6
40	в отличие	3	5
41	отличие от	3	5
42	как в	4	5
43	в целом	10	5
44	тому же	1	5
45	лишь в	3	5
46	это не	5	5
47	как и	6	5
48	в основе	3	5
49	этом отношении	3	5
50	в ее	1	5
51	что он	12	5
52	в качестве	4	5
53	именно в	2	5
54	а именно	1	5
55	вместе с	6	5
56	а в	4	5
57	но не	3	4
58	по отношению	6	4
59	и если	1	4
60	входит в	1	4
61	должно быть	2	4
62	место в	1	4
63	однако в	1	4
64	даже в	4	4
65	никогда не	8	4
66	данном случае	3	4
67	а также	2	4
68	в жизнь	1	4
69	с одной	7	4
70	в начале	4	4
71	из них	3	4
72	одно из	1	4
73	в одном	2	4
74	как у	2	4
75	в природе	1	4
76	до конца	1	4
77	и ты	1	4
78	одной стороны	7	4
79	в данном	3	4
80	по существу	5	4
81	и для	2	4
82	жизни в	1	4
83	отношению к	5	4
84	самом деле	6	3
85	для которого	3	3
86	едва ли	7	3
87	той же	2	3
88	с ее	2	3
89	личности с	1	3
90	отнюдь не	2	3
91	однако не	1	3
92	и как	2	3
93	и наконец	1	3
94	и к	6	3
95	но в	6	3
96	бы и	3	3
97	а затем	1	3
98	и тем	2	3
99	с точки	18	3
100	только для	3	3
101	по своей	6	3
102	потому что	7	3
103	в области	1	3
104	личности в	1	3
105	для его	1	3
106	говоря словами	2	3
107	в словах	1	3
108	прежде всего	4	3
109	между тем	1	3
110	вслед за	1	3
111	все время	3	3
112	в самом	11	3
113	более того	1	3
114	как это	6	3
115	тому как	2	3
116	там где	6	3
117	я с	1	3
118	мыслится как	1	3
119	это как	1	3
120	в третьем	1	3
121	как на	1	3
