N	2gram	Losev_Prob_2	FransuaR
1	и в	35	40
2	то есть	39	18
3	и его	1	17
4	прежде всего	11	16
5	в этом	17	15
6	мы уже	3	13
7	не только	24	13
8	в его	7	13
9	и не	37	13
10	вовсе не	37	12
11	что в	11	12
12	как и	5	11
13	но и	16	11
14	таким образом	4	10
15	как мы	5	10
16	он не	2	9
17	в них	2	9
18	может быть	18	9
19	и все	5	9
20	и до	1	8
21	той же	2	8
22	и на	5	8
23	отношение к	1	8
24	все эти	7	8
25	и с	10	8
26	во время	1	8
27	в том	12	8
28	но в	6	8
29	то же	5	7
30	в своем	4	7
31	в виду	8	7
32	в ту	1	7
33	в одном	1	7
34	и др	2	7
35	во всех	2	6
36	в самом	5	6
37	в этих	4	6
38	в то	6	6
39	связи с	5	6
40	мы еще	3	6
41	до конца	1	6
42	в той	2	6
43	он говорит	1	6
44	к этому	1	6
45	здесь и	1	5
46	в нем	1	5
47	так сказать	1	5
48	в основе	3	5
49	и для	6	5
50	в литературе	1	5
51	то что	38	5
52	не было	3	5
53	а не	10	5
54	в связи	5	5
55	как раз	8	5
56	в своих	3	5
57	смысле слова	7	4
58	также и	12	4
59	в ней	2	4
60	в истории	3	4
61	в нашем	3	4
62	было бы	8	4
63	ни в	6	4
64	и вы	2	4
65	том что	19	4
66	в их	3	4
67	о нашем	1	4
68	даже в	2	4
69	того чтобы	2	4
70	в области	6	4
71	у нас	18	4
72	о том	18	4
73	вы не	1	4
74	и о	4	4
75	роль в	2	4
76	особенно в	1	4
77	и здесь	4	4
78	а также	2	4
79	и во	1	4
80	один из	3	4
81	только на	9	4
82	так как	7	4
83	и даже	11	4
84	до сих	4	4
85	здесь в	1	4
86	и потому	1	4
87	в данном	10	4
88	сих пор	4	4
89	все это	4	4
90	видно что	1	4
91	еще более	2	4
92	в заключение	2	4
93	самом деле	4	3
94	на самом	4	3
95	и есть	4	3
96	он был	1	3
97	с его	1	3
98	в этой	9	3
99	кроме того	5	3
100	и как	4	3
101	и наконец	3	3
102	и к	3	3
103	в себе	5	3
104	но ведь	3	3
105	при этом	3	3
106	всех этих	4	3
107	для понимания	1	3
108	об этом	2	3
109	но именно	4	3
110	их в	4	3
111	для этого	3	3
112	в таких	3	3
113	одна из	3	3
114	о нем	2	3
115	но все	2	3
116	и самое	1	3
117	здесь не	2	3
118	можно было	5	3
119	еще в	2	3
120	если бы	4	3
121	в другом	1	3
122	другими словами	6	3
123	никак не	11	3
124	в значительной	3	3
125	между тем	1	3
126	что и	2	3
127	во всей	1	3
128	в свете	3	3
129	и следовательно	4	3
130	еще не	10	3
131	только в	14	3
132	поэтому и	1	3
133	так и	7	3
134	же и	2	3
135	не так	2	3
136	в конце	7	3
137	тем что	4	3
138	для того	3	3
139	и прежде	2	3
140	сказать что	24	3
141	для этой	1	3
142	в частности	5	3
