N	2gram	Vygotskiy__2	FransuaR
1	и в	32	29
2	то есть	21	21
3	таким образом	21	20
4	и не	10	16
5	в этой	6	13
6	и все	4	13
7	но в	3	12
8	как и	10	12
9	и на	5	11
10	в этом	13	11
11	так и	3	11
12	то же	13	10
13	не только	12	10
14	в то	5	10
15	как мы	1	10
16	в романе	2	10
17	все эти	7	9
18	и с	4	9
19	его в	1	9
20	в конце	3	9
21	вовсе не	2	9
22	но и	10	9
23	же время	2	8
24	и его	7	8
25	в его	2	8
26	прежде всего	1	8
27	как бы	6	8
28	в них	2	7
29	мы видели	1	7
30	в том	37	7
31	так как	12	7
32	так же	18	7
33	в сущности	7	6
34	этот процесс	1	6
35	но он	3	6
36	в большинстве	1	6
37	из них	4	6
38	это и	1	5
39	и до	4	5
40	что это	8	5
41	в нем	4	5
42	он и	1	5
43	в своей	3	5
44	до конца	3	5
45	и о	1	5
46	это не	2	5
47	далеко не	5	5
48	сказать что	7	5
49	и по	4	5
50	того же	2	5
51	также и	2	4
52	на самом	5	4
53	в которой	2	4
54	еще не	2	4
55	с его	2	4
56	с помощью	1	4
57	в нашем	1	4
58	конце концов	3	4
59	которую он	1	4
60	точки зрения	17	4
61	в плане	1	4
62	характер этого	1	4
63	в результате	1	4
64	жизнь и	3	4
65	что он	13	4
66	конечно не	1	4
67	тем что	9	4
68	с другой	3	4
69	по своему	3	4
70	но это	2	4
71	все это	5	4
72	один из	3	4
73	мира и	1	4
74	то что	21	4
75	жизни и	4	4
76	по преимуществу	1	3
77	и за	1	3
78	той же	8	3
79	животных и	1	3
80	и здесь	2	3
81	в ней	5	3
82	в чем	4	3
83	его так	1	3
84	но как	3	3
85	как к	3	3
86	и как	7	3
87	более или	1	3
88	то в	1	3
89	оттого что	1	3
90	в себе	2	3
91	при этом	13	3
92	он не	6	3
93	в узком	2	3
94	и вот	3	3
95	и сам	4	3
96	для того	13	3
97	подобно тому	2	3
98	такой же	7	3
99	том что	21	3
100	или менее	1	3
101	в эту	1	3
102	образом и	4	3
103	почти все	1	3
104	самого начала	1	3
105	того чтобы	14	3
106	если кто	1	3
107	вот это	1	3
108	в разных	1	3
109	основываясь на	1	3
110	с ее	3	3
111	в ее	2	3
112	с самого	1	3
113	роль в	2	3
114	что у	5	3
115	начала и	2	3
116	образом в	3	3
117	к нему	2	3
118	все время	6	3
119	того что	8	3
120	с ними	1	3
121	и так	3	3
122	в качестве	1	3
123	же и	1	3
124	и других	3	3
125	и их	3	3
126	ведь это	1	3
127	мы можем	3	3
128	и даже	5	3
129	на эту	1	3
130	там где	2	3
131	этой же	1	3
132	с него	1	3
133	тому как	3	3
134	все же	4	3
135	у них	2	3
136	мы видим	4	3
137	тот же	6	3
138	другой стороны	2	3
139	в частности	3	3
140	как известно	1	2
141	и то	3	2
142	все те	2	2
143	с таким	8	2
144	то время	3	2
145	и со	1	2
146	в виду	3	2
147	с одной	1	2
148	но не	2	2
149	характер с	1	2
150	если в	2	2
151	что они	7	2
152	связи и	1	2
153	один и	1	2
154	как в	9	2
155	кроме того	1	2
156	и наконец	1	2
157	и к	3	2
158	бы не	2	2
159	здесь с	1	2
160	и тот	2	2
161	как он	2	2
162	на его	2	2
163	что каждая	2	2
164	на этом	3	2
165	в основу	1	2
166	это конечно	1	2
167	может быть	18	2
168	этом он	1	2
169	громадное количество	1	2
170	и мы	6	2
171	и дает	1	2
172	в жизни	4	2
173	ни в	2	2
174	в этих	2	2
175	бы на	1	2
176	и при	2	2
177	наших дней	1	2
178	в котором	1	2
179	с точки	10	2
180	в их	3	2
181	место в	2	2
182	не столько	1	2
183	мир и	1	2
184	их в	2	2
185	том же	2	2
186	и под	1	2
187	на котором	1	2
188	принадлежат к	2	2
189	дело в	1	2
190	но только	4	2
191	никогда не	9	2
192	учения о	2	2
193	связи с	1	2
194	уже и	1	2
195	как будто	7	2
196	к тому	7	2
197	два момента	2	2
198	если же	4	2
199	о том	6	2
200	и это	4	2
201	им в	1	2
202	на нем	1	2
203	же не	1	2
204	в себя	1	2
205	или в	1	2
206	времени и	1	2
207	было в	1	2
208	образы в	1	2
209	быть может	1	2
210	но мы	1	2
211	в игре	2	2
212	все в	1	2
213	образом все	2	2
214	при изображении	1	2
215	в другой	1	2
216	мы увидим	1	2
217	до наших	1	2
218	время которое	1	2
219	уже не	1	2
220	и у	2	2
221	его и	1	2
222	их как	2	2
223	как раз	5	2
224	в других	2	2
225	в особенности	2	2
226	со стороны	1	2
227	где они	1	2
228	именно в	1	2
229	к которому	2	2
