N	3gram	Voloshinov_1	Problemy
1	с точки зрения	20	13
2	в этом смысле	2	10
3	то же время	3	9
4	в то же	3	9
5	по отношению к	2	8
6	в его целом	1	6
7	в том что	3	6
8	но в то	2	5
9	в конце концов	3	5
10	на самом деле	1	4
11	том что он	1	4
12	не может быть	13	4
13	подобно тому как	1	3
14	сами по себе	1	3
15	дело идет о	1	3
16	это не значит	1	3
17	в этом отношении	3	3
18	во всяком случае	2	3
19	само по себе	1	3
20	с другой стороны	5	3
21	но все же	3	2
22	и в сущности	1	2
23	оно может быть	1	2
24	значит конечно что	1	2
25	в самом деле	9	2
26	до сих пор	8	2
27	и не может	9	2
28	хотя бы и	1	2
29	точка зрения на	1	2
30	бы то ни	8	2
31	он ни был	1	2
32	не только в	1	2
33	не значит конечно	1	2
34	в его произведениях	1	2
35	в разрезе данного	4	2
36	в целом ряде	1	2
37	разрезе данного мгновения	1	2
38	по ту сторону	1	2
39	в большинстве случаев	3	2
40	все же не	1	2
41	лишь там где	1	2
42	можно было бы	2	2
43	то все же	1	1
44	другой стороны и	1	1
45	теперь мы должны	2	1
46	вполне понятно что	3	1
47	тот же самый	1	1
48	а следовательно и	1	1
49	у них нет	1	1
50	имеет значение а	1	1
51	же как и	2	1
52	ни в один	1	1
53	с внешней средой	1	1
54	в свою очередь	2	1
55	в первой части	1	1
56	большей или меньшей	1	1
57	его целом это	1	1
58	но менее всего	1	1
59	под определенным углом	1	1
60	и есть та	1	1
61	то же самое	3	1
62	в этом случае	3	1
63	что же касается	1	1
64	и для него	1	1
65	своей индивидуальности и	1	1
66	как если бы	2	1
67	и художественный образ	1	1
68	а в этом	2	1
69	в неразрывной связи	2	1
70	не было бы	1	1
71	в себе и	1	1
72	далеко за пределы	2	1
73	по преимуществу в	1	1
74	прежде всего необходимо	1	1
75	точки зрения ее	1	1
76	как такое не	1	1
77	но и эта	1	1
78	на этот вопрос	3	1
79	как мы уже	1	1
80	мы отвлечемся от	2	1
81	может быть только	1	1
82	так и в	1	1
83	может быть и	3	1
84	слова и его	2	1
85	может быть понято	2	1
86	в этом как	1	1
87	мы полагаем что	1	1
88	найти в нем	1	1
89	может быть по	1	1
90	какой бы то	1	1
91	так же как	2	1
92	как мы сказали	1	1
93	а не только	1	1
94	в первом случае	3	1
95	то ни было	8	1
96	таким образом и	1	1
97	в высшей степени	3	1
98	все устойчивые объективные	1	1
99	с его индивидуальностью	1	1
100	мы увидим дальше	1	1
101	из которых слагается	1	1
102	отсюда следует что	2	1
103	и вне его	1	1
104	на слово и	1	1
105	не могут быть	2	1
106	в большей или	1	1
107	лишь с точки	2	1
108	до настоящего времени	5	1
109	для него только	1	1
110	благодаря этому возникает	1	1
111	конце концов так	1	1
112	именно в том	1	1
113	этой точки зрения	1	1
114	и во всяком	1	1
115	до крайней степени	1	1
116	а в том	1	1
117	оно ни было	2	1
118	и вот в	1	1
119	более или менее	1	1
120	неразрывной связи с	1	1
121	таким образом в	1	1
122	независимо от того	1	1
123	которой можно найти	1	1
124	привело бы к	1	1
125	от того как	1	1
126	это и есть	2	1
127	рядом с этим	1	1
128	вовсе не как	1	1
129	она и не	1	1
130	с самого начала	4	1
131	не только не	1	1
132	как бы ни	1	1
133	в каждом явлении	1	1
134	и так сказать	1	1
135	выходит за пределы	1	1
136	концов так же	1	1
137	можно сказать что	3	1
138	в настоящее время	6	1
139	были бы в	1	1
140	и быть не	1	1
141	к тому что	1	1
142	до известной степени	1	1
143	иначе и быть	1	1
144	друг за другом	1	1
145	сама по себе	2	1
146	друг с другом	1	1
147	и в нем	1	1
148	в отношении к	4	1
149	тем что в	1	1
150	для того чтобы	3	1
151	если бы это	1	1
152	как мы видели	1	1
153	можно найти только	1	1
