N	2gram	Voloshinov_2	FransuaR
1	и в	19	56
2	то есть	2	24
3	в его	5	18
4	таким образом	14	17
5	все эти	3	15
6	в этом	15	14
7	в том	7	13
8	так и	10	13
9	он был	2	12
10	в то	8	12
11	и его	16	12
12	то же	16	11
13	в них	1	11
14	в этих	3	11
15	и т.п	10	11
16	до конца	2	11
17	как бы	19	11
18	и до	3	10
19	мы уже	6	10
20	еще не	3	10
21	же время	8	10
22	эпохи в	1	9
23	в самом	6	9
24	и не	19	9
25	только в	8	9
26	но и	10	9
27	в сущности	14	8
28	во всех	6	8
29	не только	13	8
30	в нем	11	8
31	и с	2	8
32	и их	4	8
33	и даже	2	8
34	до сих	3	8
35	и др	1	8
36	сих пор	3	8
37	все это	1	8
38	том что	10	8
39	и на	5	7
40	в большинстве	5	7
41	уже говорили	1	7
42	как мы	15	7
43	у него	2	7
44	той же	3	6
45	в ее	3	6
46	в этой	3	6
47	но в	7	6
48	точки зрения	17	6
49	языка и	15	6
50	вовсе не	11	6
51	мы видим	1	6
52	связи с	13	6
53	большинстве случаев	5	6
54	связаны с	1	6
55	прежде всего	7	6
56	границы между	2	6
57	в той	5	6
58	все они	1	6
59	и все	6	6
60	потому что	1	6
61	одним из	2	5
62	с его	8	5
63	но не	2	5
64	в пределах	10	5
65	он не	3	5
66	так сказать	14	5
67	последнее слово	1	5
68	роль в	1	5
69	мы видели	4	5
70	во время	1	5
71	в отношении	4	5
72	в процессе	18	5
73	никогда не	7	5
74	говорили что	1	5
75	не было	3	5
76	как и	9	5
77	в условиях	1	5
78	что в	2	5
79	и другие	1	5
80	они не	2	5
81	например в	1	4
82	и потому	2	4
83	но по	2	4
84	в ней	3	4
85	за пределы	3	4
86	в которой	1	4
87	что это	2	4
88	в себе	4	4
89	при этом	9	4
90	что все	1	4
91	литературного языка	1	4
92	и ее	4	4
93	и более	7	4
94	одна из	7	4
95	того чтобы	6	4
96	форм и	1	4
97	в духе	1	4
98	того времени	1	4
99	в совершенно	1	4
100	к языку	1	4
101	и других	1	4
102	о том	3	4
103	язык в	1	4
104	с одной	3	4
105	в качестве	3	4
106	конечно не	4	4
107	так как	3	4
108	в особенности	2	4
109	в основе	9	4
110	в их	5	3
111	конечно и	2	3
112	время в	1	3
113	в своем	2	3
114	перед нами	3	3
115	кроме того	1	3
116	и наконец	1	3
117	его к	2	3
118	и всей	1	3
119	главным образом	1	3
120	всех этих	1	3
121	и самый	1	3
122	слова и	6	3
123	здесь нет	1	3
124	не в	10	3
125	но он	1	3
126	и почти	2	3
127	особый характер	1	3
128	в форме	5	3
129	настоящего времени	2	3
130	другом месте	1	3
131	рядом с	2	3
132	здесь мы	3	3
