N	3gram	Bakhtin_Pr_2	Vladivir
1	в письме к	1	8
2	о том что	3	7
3	в том что	4	7
4	в свое время	2	5
5	то что он	1	5
6	дело в том	1	4
7	в этом смысле	5	4
8	что же касается	1	4
9	то же время	3	4
10	на то что	2	4
11	в то же	3	4
12	более или менее	1	3
13	что он не	1	3
14	в конце концов	3	3
15	с другой стороны	1	3
16	не может быть	6	3
17	он не только	2	2
18	как раз и	1	2
19	у него не	1	2
20	так как он	1	2
21	не только в	1	2
22	в то время	1	2
23	он как мы	1	2
24	что у него	1	2
25	можно сказать что	2	2
26	тем более что	1	2
27	тем не менее	1	2
28	для того чтобы	1	2
29	к тому же	1	2
30	я никогда не	1	1
31	нет и не	1	1
32	в которой он	1	1
33	и той же	1	1
34	от нее в	1	1
35	в самом деле	3	1
36	нам кажется что	1	1
37	в своей критике	1	1
38	и не может	2	1
39	и действительно в	1	1
40	мне кажется что	1	1
41	и в дальнейшем	1	1
42	и в своих	1	1
43	в то что	1	1
44	для него только	1	1
45	был не только	1	1
46	то время как	1	1
47	у него в	1	1
48	не потому что	1	1
49	в результате такого	1	1
50	как мы сейчас	1	1
51	но в то	3	1
52	смысле этого слова	2	1
53	в обычном смысле	1	1
54	и ни с	1	1
55	потому что она	1	1
56	и в этом	6	1
57	в одной плоскости	4	1
58	что он сам	1	1
59	на первом плане	1	1
60	другом месте и	1	1
61	из них не	1	1
62	но только в	1	1
63	мы будем называть	1	1
64	это конечно не	1	1
65	и в том	2	1
66	одной плоскости с	3	1
67	однако нам кажется	1	1
68	нет ни одного	2	1
69	кажется что для	1	1
70	одной и той	1	1
71	ни в каком	1	1
72	того что сам	1	1
73	но он не	1	1
74	у него есть	1	1
75	здесь мы должны	1	1
76	еще не раз	1	1
77	он говорит в	1	1
78	же время и	1	1
79	как и сам	1	1
80	уже не только	1	1
81	которую он и	1	1
82	лицом к лицу	1	1
83	в жизни и	1	1
84	в этом отношении	2	1
