N	2gram	Voloshinov_1	FransuaR
1	и в	16	41
2	и т.п	2	19
3	мы уже	2	18
4	во всех	3	17
5	таким образом	9	17
6	в нем	4	16
7	и с	8	16
8	тела и	1	15
9	и его	8	13
10	но и	4	13
11	в этом	9	12
12	как мы	4	12
13	все эти	5	11
14	все это	4	11
15	в самом	2	10
16	не только	7	10
17	так как	4	10
18	и др	3	10
19	прежде всего	9	10
20	то что	3	10
21	и на	4	9
22	во время	3	9
23	в образах	1	9
24	о том	2	9
25	здесь в	1	9
26	и все	4	9
27	в сущности	1	8
28	но в	4	8
29	в этой	4	8
30	никогда не	2	8
31	в них	2	7
32	как и	2	7
33	том что	3	7
34	в его	4	7
35	вовсе не	1	7
36	у него	2	7
37	как бы	5	7
38	что в	3	7
39	в году	1	6
40	в эпоху	1	6
41	один из	2	6
42	мы видим	2	6
43	с помощью	2	6
44	вместе с	3	6
45	сказать что	7	6
46	что он	2	6
47	с его	7	5
48	что это	2	5
49	то же	2	5
50	той же	1	5
51	еще в	1	5
52	во всем	1	5
53	все то	2	5
54	половые органы	1	5
55	так и	4	5
56	и что	1	5
57	в одном	3	5
58	большинстве случаев	3	5
59	между собою	2	5
60	так же	2	5
61	образов и	2	5
62	того же	2	4
63	самом деле	6	4
64	конечно и	1	4
65	в ней	1	4
66	он был	1	4
67	и как	3	4
68	и наконец	4	4
69	та же	1	4
70	в другом	1	4
71	в основе	3	4
72	того чтобы	1	4
73	все же	1	4
74	у нас	1	4
75	роль в	1	4
76	и вообще	2	4
77	с ним	2	4
78	борьба с	1	4
79	все время	1	4
80	тот же	1	4
81	всех его	2	4
82	с одной	1	4
83	уже в	1	4
84	в большинстве	3	4
85	и даже	4	4
86	с другой	1	4
87	одной стороны	1	4
88	а в	3	4
89	не может	8	4
90	все что	4	4
91	первый план	1	3
92	в чем	5	3
93	с этим	2	3
94	при этом	6	3
95	и сам	1	3
96	образов в	1	3
97	связанных с	2	3
98	на все	1	3
99	с другими	3	3
100	было бы	2	3
101	весь мир	1	3
102	на первый	2	3
103	и их	4	3
104	к этим	1	3
105	этом отношении	1	3
106	в духе	1	3
107	как один	1	3
108	говорили что	1	3
109	те же	3	3
110	до сих	3	3
111	к нему	1	3
112	в него	5	3
113	мы увидим	1	3
114	только в	4	3
115	поэтому и	2	3
116	конечно не	6	3
117	в начале	2	3
118	есть в	2	3
119	что не	2	3
120	связано с	1	3
121	и самый	1	3
122	но оно	3	3
123	и особенно	1	3
124	в данном	1	3
125	и не	4	3
126	с этой	2	3
127	сих пор	3	3
128	но это	2	3
129	и для	2	3
130	пор еще	1	3
131	на языке	1	3
132	в знаменитом	1	3
133	здесь только	1	3
134	между ними	3	3
135	жизни и	3	3
136	они не	2	3
137	как известно	1	2
138	если б	3	2
139	и то	1	2
140	тех же	3	2
141	это и	1	2
142	с точки	6	2
143	мы не	2	2
144	не будем	1	2
145	говорить о	2	2
146	а для	1	2
147	из того	1	2
148	но не	1	2
149	дело обстоит	1	2
150	за пределы	2	2
151	что они	1	2
152	в центре	1	2
153	точки зрения	8	2
154	дает нам	1	2
155	хотя и	1	2
156	как он	1	2
157	на его	1	2
158	он не	2	2
159	в корне	1	2
160	на этом	3	2
161	находит себе	1	2
162	как они	1	2
163	лишь в	1	2
164	это было	1	2
165	он является	1	2
166	в развитии	2	2
167	одного и	1	2
168	из этих	2	2
169	но если	1	2
170	в своей	2	2
171	широких кругов	1	2
172	уже здесь	1	2
173	страх и	1	2
174	но эта	1	2
175	борьбу с	1	2
176	их в	3	2
177	для этого	2	2
178	тогда когда	1	2
179	почти во	1	2
180	для всего	1	2
181	связи с	1	2
182	это уже	1	2
183	т.п и	1	2
184	к себе	3	2
185	не могут	2	2
186	мы узнаем	1	2
187	в области	3	2
188	данном случае	1	2
189	характер и	1	2
190	и этим	2	2
191	всех трех	1	2
192	конечно в	1	2
193	времени и	1	2
194	которая была	1	2
195	внимание на	1	2
196	рождения и	2	2
197	кажется что	2	2
198	и образы	2	2
199	со всеми	2	2
200	себя в	1	2
201	да еще	2	2
202	что если	1	2
203	всеми его	1	2
204	ведь это	1	2
205	и прежде	1	2
206	в конце	1	2
207	как его	1	2
208	может быть	17	2
209	как раз	1	2
210	человека и	1	2
211	а на	2	2
212	мы еще	1	2
213	если мы	2	2
214	не на	2	2
215	а не	1	2
216	в частности	2	2
217	и потому	3	2
218	как это	3	2
219	внешнем мире	1	2
220	влияния на	1	2
221	не был	1	2
222	наконец и	1	2
223	несколько слов	1	2
224	что мы	2	2
225	и часто	1	2
226	мира и	3	2
227	для нас	2	2
228	в эту	1	2
229	в этих	3	2
230	еще более	1	2
231	для его	1	2
232	в том	3	2
233	от всех	1	2
234	есть и	2	2
235	отметить что	1	2
236	здесь же	2	2
237	жизнь человека	1	1
238	ту же	2	1
239	потом и	1	1
240	и через	2	1
241	все остальное	1	1
242	утверждение что	1	1
243	на самом	4	1
244	он может	1	1
245	его не	1	1
246	полагает что	1	1
247	нам в	1	1
248	память о	1	1
249	так чтобы	1	1
250	почти исключительно	1	1
251	были в	1	1
252	зависимости от	1	1
253	мы здесь	1	1
254	и говорить	2	1
255	а другие	1	1
256	еще не	5	1
257	на них	2	1
258	между собой	2	1
259	всем этим	1	1
260	мысли и	4	1
261	что его	1	1
262	основано на	1	1
263	во внешнем	1	1
264	одним словом	1	1
265	о смерти	1	1
266	энергии и	1	1
267	в утробу	1	1
268	значение и	1	1
269	и оценок	1	1
270	менее всего	1	1
271	отношение к	5	1
272	этого с	1	1
273	нет и	2	1
274	мы снова	1	1
275	оценок но	1	1
276	что по	1	1
277	и к	6	1
278	есть ли	1	1
279	в этот	2	1
280	точку зрения	1	1
281	в нашем	1	1
282	во многих	1	1
283	материнского лона	2	1
284	чувств и	3	1
285	мы чувствуем	1	1
286	мотив и	1	1
287	половой акт	2	1
288	связанные с	2	1
289	по самому	1	1
290	как всякий	1	1
291	этом своем	1	1
292	именно то	1	1
293	никакому сомнению	1	1
294	мы полагаем	3	1
295	и вот	3	1
296	из него	1	1
297	и по	2	1
298	для всех	4	1
299	различие между	1	1
300	и момент	1	1
301	момент и	1	1
302	его в	4	1
303	исторического и	2	1
304	и других	2	1
305	на протяжении	2	1
306	это большой	1	1
307	в уже	1	1
308	характер этого	1	1
309	нечего и	2	1
310	форму и	1	1
311	мы сказали	1	1
312	на большой	1	1
313	таково содержание	1	1
314	в жизни	2	1
315	с тем	1	1
316	несмотря на	1	1
317	уже у	1	1
318	очень важный	1	1
319	и того	1	1
320	себе все	1	1
321	характер носят	1	1
322	момента в	2	1
323	в следующем	1	1
324	своего рождения	1	1
325	страха и	1	1
326	времени не	1	1
327	или что	1	1
328	вещей и	1	1
329	и почти	1	1
330	слов о	1	1
331	в землю	1	1
332	же мы	1	1
333	вернемся к	1	1
334	этих трех	2	1
335	можем коснуться	1	1
336	не менее	2	1
337	ценою жизни	1	1
338	в смысле	1	1
339	дело в	1	1
340	источник всей	1	1
341	родился в	1	1
342	всей их	2	1
343	сводится в	1	1
344	и снова	1	1
345	не имеет	1	1
346	это мы	1	1
347	его интересует	1	1
348	ничего не	1	1
349	одна из	1	1
350	всего и	1	1
351	и другими	1	1
352	возвращение в	1	1
353	с телом	1	1
354	чрезвычайно характерно	2	1
355	ничто не	1	1
356	нужно отметить	1	1
357	и исторического	2	1
358	самым важным	1	1
359	характерен для	1	1
360	у меня	1	1
361	собою весь	1	1
362	в момент	1	1
363	могут быть	3	1
364	его за	1	1
365	той или	1	1
366	день и	1	1
367	значение как	1	1
368	на это	1	1
369	же совершенно	1	1
370	и это	6	1
371	опираясь на	1	1
372	и о	2	1
373	но вообще	1	1
374	говорит и	1	1
375	формы и	1	1
376	с философией	1	1
377	тело в	1	1
378	только то	2	1
379	в себя	1	1
380	в пределах	2	1
381	если они	1	1
382	можно было	1	1
383	мог бы	1	1
384	только свои	1	1
385	даны в	1	1
386	остановимся на	1	1
387	связанная с	1	1
388	со всех	1	1
389	о нем	1	1
390	и здесь	1	1
391	известной степени	1	1
392	где оно	1	1
393	и т.д	1	1
394	оно ни	1	1
395	можно сказать	4	1
396	как наиболее	1	1
397	нас в	1	1
398	и были	1	1
399	этот момент	1	1
400	что и	2	1
401	никаких сомнений	1	1
402	в другой	1	1
403	того в	1	1
404	деле в	1	1
405	нем и	1	1
406	всех сторон	1	1
407	в которую	1	1
408	так во	1	1
409	собою это	1	1
410	что здесь	1	1
411	сомнению что	1	1
412	человека в	1	1
413	с ними	4	1
414	и так	2	1
415	события и	1	1
416	уже не	1	1
417	этом легко	1	1
418	и они	1	1
419	об его	2	1
420	рано или	1	1
421	а то	1	1
422	не дает	1	1
423	плана в	1	1
424	мир в	1	1
425	для него	6	1
426	ни в	5	1
427	говорить об	1	1
428	таковы основные	1	1
429	ее не	1	1
430	к ним	2	1
431	мы можем	9	1
432	для того	1	1
433	уже совершенно	1	1
434	момент в	2	1
435	а потому	4	1
436	или поздно	1	1
437	со всем	1	1
438	или иной	1	1
439	материал в	1	1
440	на объективном	1	1
441	именно здесь	1	1
442	у многих	1	1
443	как возврата	1	1
444	характерно для	2	1
445	а с	1	1
446	в высшую	1	1
447	себя и	2	1
448	что для	1	1
449	говорит о	1	1
450	полагаем что	3	1
451	в некоторых	1	1
452	к сожалению	1	1
453	нужно искать	1	1
454	основном у	1	1
455	на этот	1	1
456	не знает	2	1
457	частей тела	1	1
458	в связи	1	1
459	и об	1	1
460	в руках	1	1
461	связь с	1	1
462	этой же	1	1
463	объединяет и	1	1
464	на чем	1	1
465	только роль	1	1
466	конечно есть	1	1
467	и столь	1	1
468	остается и	2	1
469	б я	1	1
470	не он	1	1
471	и связанных	1	1
472	что же	1	1
473	не родился	1	1
474	матери и	3	1
475	действительно не	1	1
476	она как	1	1
477	вводит нас	1	1
478	в основном	3	1
479	только для	5	1
480	на своем	1	1
481	под названием	1	1
482	и борьба	1	1
483	тела может	1	1
484	потому не	1	1
485	не существует	2	1
486	не подлежит	1	1
487	все события	1	1
488	не слишком	1	1
489	для нашего	1	1
490	всех других	2	1
491	и мышления	1	1
492	и жизнь	1	1
493	на свет	1	1
494	по поводу	1	1
495	это в	1	1
496	образ матери	2	1
497	как на	1	1
