N	3gram	Losev_Vlad_3	Istorich
1	так же как	2	12
2	мы знаем что	1	7
3	совершенно так же	2	6
4	до сих пор	1	5
5	точно так же	4	5
6	и то что	4	5
7	же как и	1	4
8	с другой стороны	2	4
9	не может быть	6	4
10	что иное как	1	3
11	в этом случае	1	3
12	в данном случае	2	3
13	на то что	2	3
14	не что иное	1	3
15	как мы видели	3	3
16	о том что	8	2
17	начинается с того	1	2
18	то же самое	1	2
19	не только в	1	2
20	при помощи которой	1	2
21	мы видели выше	2	2
22	то что он	1	2
23	содержит в себе	4	2
24	в связи с	2	2
25	тем не менее	9	2
26	потому что он	1	1
27	при помощи которых	1	1
28	вовсе не есть	2	1
29	здесь перед нами	1	1
30	между прочим и	1	1
31	не только с	1	1
32	в том числе	1	1
33	специальной работе о	1	1
34	внимание на то	1	1
35	и как мы	1	1
36	и не только	1	1
37	что в этом	2	1
38	является то что	1	1
39	не имеет никакого	1	1
40	нельзя сказать что	2	1
41	независимо от того	2	1
42	одна из них	1	1
43	так и с	1	1
44	только при помощи	1	1
45	в основе своей	1	1
46	он не мог	1	1
47	не просто в	1	1
48	при всей своей	1	1
49	может быть и	1	1
50	не могло быть	1	1
51	о том как	1	1
52	так как иначе	1	1
53	то время как	2	1
54	не говорит о	2	1
55	а не только	2	1
56	в иных случаях	1	1
57	если бы мы	1	1
58	то что есть	1	1
59	она вошла в	1	1
60	именно в этой	1	1
61	и то же	1	1
62	но нельзя сказать	1	1
63	и вместе с	2	1
64	здесь не может	1	1
65	как это легко	1	1
66	помощи которых можно	1	1
67	но вместе с	1	1
68	он уже не	1	1
69	одно и то	1	1
70	что он как	1	1
71	мы уже знаем	1	1
72	можно найти в	1	1
73	вместе с тем	6	1
74	мы уже видели	1	1
75	не мог бы	1	1
76	от того кто	1	1
77	представить себе что	1	1
78	и даже в	1	1
79	что такого рода	1	1
80	как будто бы	1	1
81	но уже в	1	1
82	мы не можем	1	1
83	но сам он	1	1
84	хотя бы на	1	1
85	а не просто	1	1
86	в то время	4	1
87	это и есть	1	1
88	что есть только	1	1
89	ничего общего с	2	1
90	мы должны в	1	1
91	ничего не говорит	4	1
92	он не считает	1	1
93	здесь входить в	1	1
94	таким образом эта	1	1
95	не менее он	1	1
96	к тому что	2	1
97	мы видим что	1	1
98	что и в	3	1
99	мы уже встречались	1	1
