N	2gram	Losev_Prob_3	Problemy
1	и в	44	35
2	как бы	9	31
3	и не	35	27
4	что он	9	24
5	в его	9	21
6	но в	12	19
7	как и	10	18
8	не может	7	18
9	в нем	9	16
10	то есть	34	16
11	то же	13	15
12	с самим	3	15
13	и все	3	15
14	в этом	17	14
15	и его	5	14
16	для него	3	14
17	может быть	28	14
18	но и	10	14
19	все это	5	14
20	он не	8	13
21	и с	9	12
22	в другом	2	12
23	прежде всего	3	12
24	и к	6	12
25	в пределах	1	11
26	в то	9	11
27	слова и	3	11
28	самом деле	3	10
29	не только	14	10
30	не в	13	10
31	то что	23	10
32	на самом	7	9
33	самим собою	1	9
34	в отношении	2	9
35	мы уже	4	8
36	все же	6	8
37	как мы	8	8
38	так и	10	8
39	себя и	1	8
40	и для	2	8
41	потому что	25	8
42	еще не	5	7
43	себе и	1	7
44	лишь в	1	7
45	там где	1	7
46	таким образом	9	7
47	для себя	2	7
48	и сам	5	7
49	в виде	6	7
50	вовсе не	37	7
51	так же	5	7
52	что же	8	7
53	себя самого	1	7
54	точки зрения	5	7
55	с ним	7	7
56	а в	5	7
57	и на	1	6
58	он сам	4	6
59	но не	3	6
60	что они	5	6
61	в самом	3	6
62	что у	3	6
63	в слове	2	6
64	к тому	3	6
65	в одном	1	6
66	и что	7	6
67	только в	19	6
68	слова в	1	6
69	стремится к	1	6
70	но это	8	6
71	от него	2	6
72	что в	8	6
73	и то	14	5
74	как в	5	5
75	в себе	8	5
76	он и	2	5
77	от себя	2	5
78	в конце	5	5
79	даже в	1	5
80	во время	1	5
81	на него	1	5
82	да и	5	5
83	и это	9	5
84	в глаза	1	5
85	в том	21	5
86	так что	12	5
87	к самому	2	5
88	и даже	14	5
89	к своему	1	5
90	этого слова	5	5
91	героя в	2	5
92	ведь и	1	4
93	он в	2	4
94	в чем	4	4
95	же и	4	4
96	сливается с	1	4
97	что это	3	4
98	но на	1	4
99	на его	1	4
100	но все	3	4
101	же не	2	4
102	его в	3	4
103	в них	1	4
104	в своей	5	4
105	в такой	1	4
106	но он	1	4
107	по себе	25	4
108	никогда не	6	4
109	и без	4	4
110	он хочет	1	4
111	во всем	1	4
112	как раз	8	4
113	это слово	1	4
114	как будто	3	4
115	той или	12	4
116	говорили что	1	4
117	все его	1	4
118	все время	1	4
119	и у	2	4
120	только на	5	4
121	всяком случае	6	4
122	так как	9	4
123	у него	1	4
124	тем что	4	4
125	или иной	8	4
126	с другой	7	4
127	что не	1	4
128	до конца	1	4
129	а не	18	4
130	с которым	1	4
131	но как	4	4
132	по своему	2	4
133	в той	3	4
134	бы в	2	4
135	во всяком	9	4
136	как его	1	3
137	это и	7	3
138	говорить о	3	3
139	в виду	10	3
140	как символ	1	3
141	бы то	4	3
142	во всех	2	3
