N	2gram	Vinokur_St_2	FransuaR
1	и в	29	45
2	и не	9	15
3	в этом	21	14
4	но в	8	14
5	не только	19	14
6	и его	6	13
7	в его	13	13
8	как бы	5	12
9	во время	2	12
10	что в	19	12
11	то же	2	11
12	в своем	9	11
13	в то	2	11
14	в романе	4	11
15	в нем	4	10
16	и с	4	10
17	как и	2	10
18	в том	27	10
19	но и	19	10
20	прежде всего	5	10
21	же время	1	9
22	в ней	7	8
23	таким образом	10	8
24	как мы	1	8
25	жизни и	1	8
26	вовсе не	6	8
27	и др	2	8
28	так же	3	8
29	также и	2	7
30	он был	2	7
31	с его	2	7
32	мы видели	1	7
33	том что	27	7
34	не в	4	7
35	потому что	9	7
36	в эпоху	1	7
37	что и	2	7
38	в конце	2	7
39	и все	1	7
40	все это	11	7
41	здесь не	1	6
42	в этой	2	6
43	он не	9	6
44	в них	2	6
45	того чтобы	6	6
46	связи с	4	6
47	так и	9	6
48	что он	13	6
49	так как	2	6
50	для того	7	6
51	одним из	6	5
52	например в	3	5
53	самом деле	3	5
54	на самом	3	5
55	это и	1	5
56	и на	6	5
57	хотя и	4	5
58	и как	2	5
59	и к	4	5
60	все эти	2	5
61	на этом	1	5
62	его в	2	5
63	этом отношении	9	5
64	одной из	3	5
65	и их	1	5
66	как раз	8	5
67	в связи	1	5
68	не может	2	5
69	но это	3	5
70	же как	3	4
71	той же	1	4
72	его не	3	4
73	мы не	1	4
74	и о	4	4
75	в сущности	1	4
76	но не	3	4
77	в общем	3	4
78	кроме того	4	4
79	в самом	7	4
80	тому же	3	4
81	первой части	2	4
82	по своему	2	4
83	об этом	6	4
84	зрения на	1	4
85	это было	2	4
86	не мог	3	4
87	точки зрения	5	4
88	в их	3	4
89	своего рода	5	4
90	в основе	1	4
91	у него	1	4
92	и это	2	4
93	можно было	1	4
94	ничего не	4	4
95	и здесь	3	4
96	о том	17	4
97	и во	1	4
98	только в	2	4
99	с этим	3	4
100	и даже	3	4
101	сказать что	2	4
102	а не	5	4
103	его как	2	4
104	чем же	1	4
105	как это	2	4
106	и от	1	4
107	бы в	1	4
108	все они	1	4
109	а также	2	4
110	а в	1	4
111	как на	9	4
112	по поводу	8	4
113	такой же	1	4
114	том числе	1	4
115	в приведенном	1	3
116	века в	1	3
117	почти все	2	3
118	к началу	1	3
119	того же	2	3
120	и он	3	3
121	из этих	1	3
122	как в	3	3
123	в одной	2	3
124	как он	2	3
125	вообще не	3	3
126	что она	1	3
127	об этой	1	3
128	связанных с	1	3
129	здесь нет	1	3
130	ни в	3	3
131	он и	1	3
132	до сих	6	3
133	нисколько не	1	3
134	в своей	7	3
135	от его	2	3
136	исхода из	1	3
137	не менее	3	3
138	но они	2	3
139	дело в	4	3
140	не имеет	2	3
141	что на	3	3
142	с полной	1	3
143	не могло	3	3
144	то время	1	3
145	в другом	4	3
146	нуждается в	1	3
147	именно в	4	3
148	того что	5	3
149	до нас	1	3
150	поэтому и	1	3
151	в поэзии	1	3
152	для него	4	3
153	в одном	6	3
154	но он	3	3
155	не было	3	3
156	еще и	3	3
157	о чем	5	3
158	там где	2	3
159	связь с	2	3
160	вместе с	7	3
161	в течение	6	3
162	но этот	1	3
163	по существу	2	3
164	сих пор	5	3
165	и для	1	3
166	в году	3	3
167	находим в	2	3
168	на этот	2	3
169	и другие	2	3
170	ту же	1	2
171	за все	1	2
172	с точки	2	2
173	и до	1	2
174	из его	2	2
175	др в	1	2
176	совершенно так	2	2
177	говорить о	1	2
178	подчеркнуть что	3	2
179	это время	2	2
180	в чем	1	2
181	этого эпизода	1	2
182	в данном	2	2
183	в сторону	1	2
184	отличие от	2	2
185	нет и	2	2
186	из важнейших	1	2
187	в истории	2	2
188	независимо от	1	2
189	все же	6	2
190	когда он	1	2
191	описание этого	1	2
192	не будем	1	2
193	что это	3	2
194	очень важно	1	2
195	раз в	2	2
196	им в	1	2
197	роль в	1	2
198	и если	1	2
199	при этом	2	2
200	но именно	1	2
201	перестает быть	1	2
202	возвышенное в	2	2
203	в начале	3	2
204	так например	7	2
205	том же	2	2
206	конечно в	2	2
207	на все	1	2
208	было бы	5	2
209	для них	1	2
210	с тем	7	2
211	несмотря на	2	2
212	одно из	1	2
213	в г	7	2
214	во второй	1	2
215	и без	1	2
216	не столько	7	2
217	нельзя было	1	2
218	права на	1	2
219	даже в	2	2
220	в отношении	2	2
221	вплоть до	1	2
222	что эта	3	2
223	первая часть	1	2
224	на него	1	2
225	взглянуть на	2	2
226	больше чем	1	2
227	к ней	1	2
228	они и	1	2
229	которая не	1	2
230	за его	1	2
231	конечно и	2	2
232	в духе	2	2
233	не могут	1	2
234	что все	1	2
235	к тому	10	2
236	в каждом	1	2
237	народа в	2	2
238	чем не	1	2
239	данном случае	1	2
240	так в	1	2
241	и что	6	2
242	на том	1	2
243	еще в	2	2
244	по тому	1	2
245	и вообще	2	2
246	другом месте	2	2
247	можно сказать	1	2
248	в значительной	2	2
249	на всех	1	2
250	между тем	5	2
251	борьба с	2	2
252	в ту	1	2
253	в свете	1	2
254	это очень	2	2
255	и жизни	1	2
256	в качестве	5	2
257	ведь это	1	2
258	в известной	1	2
259	у нее	1	2
260	мы можем	1	2
261	может быть	2	2
262	заметить что	1	2
263	тут же	1	2
264	церкви и	1	2
265	в особенности	2	2
266	не подлежит	1	2
267	в отличие	2	2
268	себя и	1	2
269	нужно сказать	1	2
270	один из	1	2
271	на эту	1	2
272	и слово	1	2
273	в городе	1	2
274	нет ни	1	2
275	в пределах	1	2
276	конечно не	1	2
277	в условиях	1	2
278	сцены в	2	2
279	в эту	3	2
280	хотя бы	3	2
281	то что	11	2
282	жизни в	1	2
283	в период	2	2
284	их с	1	2
285	одновременно и	1	2
286	к этому	4	2
287	вряд ли	3	1
288	с жизнью	1	1
289	тем же	2	1
290	дело однако	1	1
291	а об	1	1
292	не имеют	1	1
293	в какой-то	1	1
294	поэма была	1	1
295	по его	3	1
296	которыми он	1	1
297	поэзии и	2	1
298	в несколько	1	1
299	а как	4	1
300	и была	2	1
301	нуждаются в	1	1
302	здесь о	1	1
303	большую роль	1	1
304	что многие	1	1
305	который был	1	1
306	не совсем	1	1
307	в числе	2	1
308	гете на	1	1
309	с народом	1	1
310	только была	1	1
311	и отец	1	1
312	столь же	1	1
313	нельзя недооценивать	1	1
314	и всего	1	1
315	особенно если	1	1
316	могло быть	3	1
317	но как	1	1
318	по отношению	1	1
319	не просто	1	1
320	и речи	2	1
321	за пределы	1	1
322	что они	2	1
323	нет как	1	1
324	где бы	1	1
325	характер и	1	1
326	более чем	1	1
327	что во	1	1
328	если она	1	1
329	общего с	1	1
330	века и	2	1
331	противоречие в	1	1
332	и положений	2	1
333	это был	2	1
334	целый ряд	1	1
335	он на	1	1
336	где все	1	1
337	и родовой	1	1
338	средство для	1	1
339	формы в	1	1
340	хотя эти	1	1
341	традиция в	1	1
342	своем романе	1	1
343	в себе	2	1
344	на то	2	1
345	где изображается	1	1
346	которой не	1	1
347	романа следующее	1	1
348	формы но	1	1
349	и еще	1	1
350	xix века	3	1
351	в понимании	1	1
352	не нуждаются	1	1
353	очень велико	1	1
354	не как	1	1
355	котором мы	1	1
356	народ не	1	1
357	была не	2	1
358	они свидетельствуют	1	1
359	оно-то и	1	1
360	для понимания	1	1
361	не могли	2	1
362	но вместе	1	1
363	и по	3	1
364	в основу	1	1
365	но все	7	1
366	значительной степени	2	1
367	а затем	2	1
368	и характер	1	1
369	значение в	1	1
370	традиции и	1	1
371	на этой	1	1
372	г в	5	1
373	было в	1	1
374	должна создать	1	1
375	известно что	1	1
376	форму и	1	1
377	должен был	4	1
378	этой женщины	1	1
379	есть произведение	1	1
380	но уже	1	1
381	о которых	2	1
382	а за	1	1
383	брань и	1	1
384	нигде не	2	1
385	на пир	1	1
386	говорится о	1	1
387	принадлежит в	1	1
388	в тоне	1	1
389	этого произведения	1	1
390	между ними	1	1
391	отрицательное значение	1	1
392	к первому	2	1
393	с ума	1	1
394	и сейчас	3	1
395	почти за	1	1
396	чувствует свою	1	1
397	и тут	1	1
398	которая становится	1	1
399	народ и	1	1
400	в котором	7	1
401	был одним	1	1
402	не представляется	2	1
403	что я	2	1
404	и той	1	1
405	в поэме	3	1
406	производили на	1	1
407	тем не	2	1
408	и более	2	1
409	на его	2	1
410	что этот	2	1
411	нас к	1	1
412	и вся	2	1
413	тому что	7	1
414	что с	2	1
415	что ему	3	1
416	наконец и	1	1
417	принадлежат к	1	1
418	того как	7	1
419	одна из	1	1
420	тому кто	1	1
421	в процессе	2	1
422	есть еще	2	1
423	действующие лица	3	1
424	для всего	1	1
425	никогда не	3	1
426	и всегда	2	1
427	при всем	1	1
428	находясь в	1	1
429	этих двух	1	1
430	в полной	2	1
431	очень мало	2	1
432	к концу	1	1
433	как она	1	1
434	связанное с	1	1
435	у шекспира	4	1
436	это слово	3	1
437	свидетельствуют о	2	1
438	не по	2	1
439	как будто	1	1
440	в области	2	1
441	и социального	1	1
442	у нас	3	1
443	был совершенно	1	1
444	вполне понятным	1	1
445	и такие	1	1
446	чтобы сделать	2	1
447	себе целью	1	1
448	что вы	1	1
449	роста но	1	1
450	но за	1	1
451	бы он	1	1
452	в наши	1	1
453	слова с	1	1
454	что при	1	1
455	и потому	2	1
456	где он	2	1
457	из нее	3	1
458	значения и	1	1
459	от реальной	1	1
460	свою очередь	1	1
461	и сами	1	1
462	себя до	1	1
463	без всякого	1	1
464	на другой	1	1
465	средних веков	1	1
466	реальной действительности	1	1
467	представляется возможным	2	1
468	идет не	1	1
469	никак не	2	1
470	имеет никакого	1	1
471	вообще нет	2	1
472	и сам	2	1
473	что у	4	1
474	говорит на	1	1
475	в образе	3	1
476	те же	1	1
477	времени и	4	1
478	которая была	2	1
479	еще не	1	1
480	она была	1	1
481	не были	1	1
482	поэтому в	1	1
483	если бы	2	1
484	после того	4	1
485	образом в	1	1
486	говорят что	2	1
487	именно потому	1	1
488	было не	1	1
489	вот почему	1	1
490	из рук	1	1
491	на вопрос	3	1
492	говорит об	2	1
493	то не	1	1
494	его тело	1	1
495	случая к	1	1
496	по их	2	1
497	связь между	1	1
498	от них	1	1
499	этому поводу	2	1
500	у другого	1	1
501	в языке	5	1
502	никаких сомнений	1	1
503	в форме	1	1
504	он по	2	1
505	от собственно	1	1
506	в середине	1	1
507	у всех	2	1
508	в лице	1	1
509	власть в	1	1
510	но с	4	1
511	в двух	1	1
512	тот же	1	1
513	речи о	1	1
514	с ними	1	1
515	должно заметить	1	1
516	по этому	2	1
517	причем в	1	1
518	не будет	1	1
519	и роста	1	1
520	времени когда	1	1
521	одна с	1	1
522	образы не	1	1
523	не дает	2	1
524	из них	3	1
525	борьбу за	1	1
526	говорит о	2	1
527	себе в	1	1
528	не подвергался	1	1
529	в прозе	1	1
530	и также	1	1
531	не о	1	1
532	не случайно	1	1
533	случае не	2	1
534	тем что	3	1
535	нужно искать	1	1
536	к одной	1	1
537	на стороне	1	1
538	дошедшие до	1	1
539	но к	1	1
540	но первые	1	1
541	как у	3	1
542	мог не	1	1
543	к которому	1	1
544	бы эти	1	1
545	и быть	1	1
546	наконец в	3	1
547	из таких	2	1
548	русской истории	3	1
549	что для	1	1
550	связано с	1	1
551	и пр	8	1
552	и стал	1	1
553	на которых	1	1
554	до конца	3	1
555	и внутренне	1	1
556	очень велика	1	1
557	ни о	1	1
558	этом основании	1	1
559	если не	2	1
560	должна была	2	1
561	в это	2	1
562	именно поэтому	1	1
563	но оно	1	1
564	в частности	4	1
565	о себе	1	1
566	ни на	1	1
567	время с	1	1
568	но кроме	1	1
569	в выборе	1	1
570	отрывок из	2	1
571	над ним	1	1
572	к своему	2	1
573	что за	2	1
574	не дают	1	1
575	в той	5	1
576	и всей	1	1
577	со всею	1	1
578	да и	1	1
579	это были	2	1
580	своего времени	4	1
581	характера и	1	1
582	который он	1	1
583	он чувствует	1	1
584	еще раз	1	1
585	и некоторые	1	1
586	которые были	1	1
587	о мире	2	1
588	на одной	1	1
589	в книге	1	1
590	в более	1	1
591	было еще	1	1
592	как своего	2	1
593	этого рода	1	1
594	всегда будет	2	1
595	для обновления	1	1
596	не существует	1	1
597	этому и	1	1
598	царей и	2	1
599	котором он	1	1
600	ранее не	1	1
601	своем пути	1	1
602	но эти	1	1
603	от него	1	1
604	отметить еще	1	1
605	еще более	4	1
606	его замысле	1	1
607	время ее	1	1
608	петра i	1	1
609	мне хочется	1	1
610	от обычной	1	1
611	тона в	1	1
612	в свою	1	1
613	где между	1	1
614	больше всего	2	1
615	отношению к	1	1
616	из этого	1	1
617	только о	2	1
618	в свое	1	1
619	у своего	1	1
620	на своем	1	1
621	пути к	1	1
622	ее в	2	1
623	не дал	1	1
624	все содержание	1	1
625	можно назвать	1	1
626	в таком	1	1
627	во всяком	3	1
628	они не	2	1
629	ничего общего	1	1
