N	4gram	Tiupa_Narr_2	DiskursI
1	в то же время	3	3
2	к той или иной	1	2
3	с одной стороны и	1	2
4	одного и того же	1	2
5	тойн а ван дейк	1	2
6	практик дискурсивная деятельность опирается	1	1
7	к различным статусам местам	1	1
8	по природе своей не	1	1
9	личность понятая объективно чужое	1	1
10	дорогу через сеть ограничений	1	1
11	выводит из организованности высказываний	1	1
12	новом третьем мире мире	1	1
13	производство и восприятие конкретных	1	1
14	герою своему искусно сохраните	1	1
15	взаимодействия трех говорящего автора	1	1
16	событием самого рассказывания в	1	1
17	мы имеем дело с	2	1
18	местам и позициям которые	1	1
19	социальные характеристики другие аспекты	1	1
20	в этом смысле библия	1	1
21	и слушающих их личностные	1	1
22	сами участвуем как слушатели-читатели	1	1
23	дискурсивное умение которое ничем	1	1
24	грандиозную интригу мировой истории	1	1
25	самого рассказывания в этом	1	1
26	ни говорящий ни слушающий	1	1
27	едва ли не наиболее	1	1
28	говоря мы должны предполагать	1	1
29	позициям которые субъект может	1	1
30	нашей способности прослеживать историю	1	1
31	и не может быть	1	1
32	иной области дискурсивных практик	1	1
33	мы и сами участвуем	1	1
34	которое ничем не уступает	1	1
35	греймас выводит из организованности	1	1
36	о чем говорят героя	1	1
37	говорящего и слушающих их	1	1
38	не отделен от своей	1	1
39	в том или ином	1	1
40	ком или о чем	1	1
41	сохраните черты характера среди	1	1
42	той или иной области	1	1
43	поступки только раскрывают содержание	1	1
44	и его поступки только	1	1
45	организованности высказываний как неизбежно	1	1
46	уступает умению например сапожника	1	1
47	судьбы они едины судьба	1	1
48	и сами участвуем как	1	1
49	и описываемое как вещь	1	1
50	мире напротив они сходятся	1	1
51	состоит в напряжении событийного	1	1
52	возможностей пролагающий себе дорогу	1	1
53	состоит в том что	4	1
54	только по отношению к	1	1
55	ничем не уступает умению	1	1
56	в этом последнем мы	1	1
57	последнем мы и сами	1	1
58	иначе говоря мы должны	1	1
59	слушающий не остаются каждый	1	1
60	представляет собой грандиозную интригу	1	1
61	производство дискурса проявляется как	1	1
62	ни слушающий не остаются	1	1
63	с той или иной	1	1
64	а всякая литературная интрига	1	1
65	и позициям которые субъект	1	1
66	сапожника иначе говоря мы	1	1
67	своем собственном мире напротив	1	1
68	непрерывный выбор возможностей пролагающий	1	1
69	субъект может занимать или	1	1
70	дискурсивных практик дискурсивная деятельность	1	1
71	трактует последний как коммуникативное	1	1
72	дискурса как коммуникативного события	1	1
73	интригу мировой истории а	1	1
74	система не семиотических конвенций	1	1
75	концом в этом смысле	1	1
76	индивида и его поступки	1	1
77	всякая литературная интрига своего	1	1
78	например сапожника иначе говоря	1	1
79	и восприятие конкретных дискурсов	1	1
80	облеченный в молчание бахтин	1	1
81	высказываний как неизбежно принадлежащих	1	1
82	говорящего автора слушающего читателя	1	1
83	компетенции если хотим объяснить	1	1
84	сторону индивида и его	1	1
85	рассказывания в этом последнем	1	1
86	дискурсивная деятельность опирается на	1	1
87	пролагающий себе дорогу через	1	1
88	в новом третьем мире	1	1
89	области дискурсивных практик дискурсивная	1	1
90	личностные и социальные характеристики	1	1
91	которые отсылают к различным	1	1
92	или принимать когда поддерживает	1	1
93	свидетельствует о том что	1	1
94	из организованности высказываний как	1	1
95	одним и тем же	1	1
96	сходятся в новом третьем	1	1
97	искусно сохраните черты характера	1	1
98	должны предполагать наличие [...]	1	1
99	через сеть ограничений постольку	1	1
