N	3gram	Vygotskiy__1	Problema
1	с точки зрения	2	11
2	тем не менее	2	10
3	в том что	9	8
4	то же самое	2	6
5	с другой стороны	5	6
6	то есть в	2	6
7	по своему содержанию	1	5
8	ни в каком	1	5
9	какой мере не	1	4
10	в какой мере	3	4
11	ни в какой	3	4
12	не только в	1	4
13	во всяком случае	6	4
14	не только не	3	4
15	мы имеем дело	1	3
16	на самом деле	2	3
17	в этом смысле	2	3
18	только в том	3	3
19	ни в коем	1	3
20	точно так же	3	3
21	вместе с тем	2	3
22	и тем не	1	3
23	в зависимости от	5	3
24	в коем случае	1	3
25	тех или иных	2	3
26	в связи с	1	3
27	и во всяком	1	3
28	о том что	7	3
29	и т д	8	3
30	потому что он	2	2
31	хотя и не	2	2
32	что иное как	1	2
33	сами по себе	1	2
34	как будто бы	2	2
35	смысле слова то	1	2
36	только при помощи	1	2
37	в значительной мере	1	2
38	и в частности	1	2
39	то время как	5	2
40	в том или	1	2
41	в том чтобы	7	2
42	и не было	1	2
43	мы все время	1	2
44	для того чтобы	5	2
45	нет никакой возможности	1	2
46	более или менее	2	2
47	не что иное	1	2
48	вовсе не есть	1	2
49	заключается в том	6	2
50	в то время	5	2
51	это и не	1	2
52	слова то есть	2	2
53	сама по себе	2	2
54	дело не в	1	2
55	в буквальном смысле	1	2
56	только при условии	1	2
57	к тому же	1	2
58	в виду и	1	1
59	и точности и	1	1
60	а следовательно и	1	1
61	с тем является	1	1
62	еще далеко не	1	1
63	он как и	1	1
64	так что без	1	1
65	заключается не в	2	1
66	дело в том	1	1
67	так же и	1	1
68	но это только	1	1
69	то ясно что	1	1
70	то что всякая	1	1
71	никак не может	2	1
72	том что он	1	1
73	революции а не	1	1
74	поэтому нет никакой	1	1
75	же как и	1	1
76	и если мы	2	1
77	по сравнению с	1	1
78	принять во внимание	1	1
79	только то что	1	1
80	совершенно ясно что	14	1
81	том числе и	1	1
82	исходя из этого	1	1
83	в основе своей	1	1
84	с этой точки	4	1
85	одно и то	1	1
86	в таком случае	2	1
87	до сих пор	3	1
88	не то что	1	1
89	и то что	1	1
90	отнюдь не является	1	1
91	образы и не	1	1
92	ту или иную	1	1
93	сказать что в	3	1
94	и вот эта	1	1
95	здесь нет и	1	1
96	чистом виде не	1	1
97	так же как	4	1
98	по самой своей	1	1
99	если бы мы	1	1
100	образом разница между	1	1
101	мы не знаем	1	1
102	с одной стороны	5	1
103	если принять во	1	1
104	в конце концов	3	1
105	в чем же	1	1
106	или что то	1	1
107	в том как	1	1
108	в последнее время	2	1
109	не в том	5	1
110	в эстетике и	2	1
111	друг к другу	1	1
112	самом деле для	1	1
113	вопрос о том	1	1
114	не есть все	1	1
115	том что мы	2	1
116	никакой разницы между	1	1
117	в том числе	1	1
118	само по себе	5	1
119	но так как	1	1
120	бросается в глаза	1	1
121	этой точки зрения	5	1
122	что то же	1	1
123	а в том	2	1
124	и предполагает его	1	1
125	в известном смысле	1	1
126	мере не является	1	1
127	а вместе с	1	1
128	то что в	1	1
129	по себе а	2	1
130	д и т	1	1
131	так и в	2	1
132	и вместе с	1	1
133	коем случае не	1	1
134	в свою очередь	1	1
135	это и есть	1	1
136	в совершенно разных	1	1
137	и т п	15	1
138	искусства и не	1	1
139	другой стороны и	2	1
140	к выводу что	1	1
141	с самого начала	1	1
142	приходит к выводу	1	1
143	несмотря на все	1	1
144	в настоящее время	2	1
145	а может быть	1	1
146	на то что	8	1
147	мы вовсе не	1	1
148	и том же	1	1
149	т д и	1	1
150	а не ее	1	1
151	самой своей природе	1	1
152	по этому поводу	2	1
153	и у меня	1	1
154	было бы сказать	1	1
155	у нас в	1	1
156	одном и том	1	1
157	в этой области	1	1
158	там и здесь	1	1
159	выходит за пределы	1	1
160	для нас не	1	1
161	в это время	1	1
162	как и в	4	1
163	именно потому что	1	1
