N	2gram	Propp_Isto_5	RusskieA
1	и в	25	36
2	не только	13	22
3	том что	8	19
4	что в	8	19
5	в том	6	17
6	т е	16	17
7	но и	13	16
8	так как	11	15
9	во время	7	14
10	и другие	1	13
11	в этом	10	12
12	этот обычай	4	11
13	в других	2	11
14	и т	20	10
15	и на	8	10
16	это не	6	10
17	как и	7	10
18	как мы	5	10
19	вместе с	22	10
20	потому что	7	10
21	т д	18	9
22	об этом	2	9
23	а в	3	9
24	состоит в	1	8
25	и по	2	8
26	с тем	8	8
27	о том	7	8
28	один из	2	8
29	мы увидим	5	8
30	из них	2	8
31	может быть	17	8
32	как это	1	8
33	е в	3	8
34	что они	1	7
35	что и	6	7
36	и других	2	7
37	представляют собой	3	7
38	мы не	5	6
39	в виде	9	6
40	так например	2	6
41	таким образом	9	6
42	при этом	1	6
43	не имеет	1	6
44	с этого	2	6
45	уже не	11	6
46	и не	11	6
47	все это	4	6
48	для нас	5	6
49	то что	7	6
50	а и	1	5
51	иногда и	1	5
52	как в	6	5
53	все же	10	5
54	во многих	1	5
55	показывает что	5	5
56	в которых	3	5
57	того как	4	5
58	как будто	1	5
59	этого обычая	1	5
60	и у	1	5
61	одно из	1	5
62	в течение	2	5
63	как бы	2	5
64	этом случае	7	5
65	на севере	1	5
66	животных и	2	4
67	мы имеем	14	4
68	не совсем	6	4
69	еще не	8	4
70	во всех	2	4
71	в эти	1	4
72	следующим образом	1	4
73	представляет собой	7	4
74	после этого	2	4
75	с собой	1	4
76	входит в	5	4
77	их на	2	4
78	в их	1	4
79	что этот	2	4
80	а иногда	1	4
81	одна из	2	4
82	в русском	1	4
83	связи с	8	4
84	что на	1	4
85	к тому	1	4
86	его с	1	4
87	так в	2	4
88	еще в	2	4
89	и что	8	4
90	сообщает что	1	4
91	тем что	10	4
92	а с	1	4
93	и др	3	4
94	в некоторых	4	4
95	в тех	1	4
96	того что	2	4
97	по существу	2	4
98	но это	7	4
99	в связи	4	4
100	как уже	1	4
101	не может	6	4
102	только в	7	4
103	к этому	2	4
104	то на	1	3
105	увидим ниже	3	3
106	песни и	1	3
107	этот обряд	6	3
108	представление о	17	3
109	как правило	1	3
110	если в	3	3
111	в своем	1	3
112	что это	5	3
113	думать что	1	3
114	под землей	2	3
115	связанные с	2	3
116	в основном	4	3
117	на этом	3	3
118	то же	4	3
119	но все	5	3
120	чаще всего	1	3
121	он же	2	3
122	несмотря на	2	3
123	в этих	6	3
124	точки зрения	2	3
125	к тем	1	3
126	таким же	2	3
127	с точки	1	3
128	она в	1	3
129	тем не	4	3
130	но они	1	3
131	на небо	6	3
132	их в	3	3
133	не менее	4	3
134	в пищу	1	3
135	разных формах	1	3
136	этого обряда	3	3
137	ничего не	2	3
138	вывод что	1	3
139	можно сделать	1	3
140	говорится что	3	3
141	приводит к	1	3
142	других местах	1	3
143	или на	2	3
144	а также	1	3
145	от них	2	3
146	также в	1	3
147	в качестве	7	3
148	только на	1	3
149	слова в	1	3
150	в одном	1	3
151	также на	1	3
152	и из	3	3
153	о чем	2	3
154	по происхождению	1	3
155	так же	5	3
156	в это	2	3
157	и некоторые	1	3
158	не будем	5	3
