N	2gram	Propp_Isto_6	FransuaR
1	и в	26	41
2	то есть	1	24
3	мы уже	6	18
4	во всех	1	17
5	таким образом	12	17
6	в нем	8	16
7	и с	6	16
8	тела и	2	15
9	и его	7	13
10	но и	9	13
11	в этом	12	12
12	как мы	4	12
13	все эти	8	11
14	уже говорили	1	11
15	все это	1	11
16	не только	10	10
17	так как	18	10
18	и др	2	10
19	прежде всего	4	10
20	то что	6	10
21	и на	12	9
22	кроме того	3	9
23	о том	7	9
24	здесь и	2	8
25	но в	7	8
26	в этой	2	8
27	никогда не	13	8
28	и до	2	7
29	в них	3	7
30	как и	5	7
31	том что	10	7
32	в его	5	7
33	вовсе не	2	7
34	у него	7	7
35	в особенности	1	7
36	связаны с	5	7
37	как бы	4	7
38	что в	12	7
39	также и	1	6
40	например в	7	6
41	в то	5	6
42	в образе	10	6
43	один из	3	6
44	мы видим	5	6
45	вместе с	8	6
46	или в	3	6
47	сказать что	3	6
48	что он	9	6
49	и он	4	5
50	с его	4	5
51	в ее	1	5
52	в своем	2	5
53	что это	2	5
54	в себе	3	5
55	то же	5	5
56	еще в	3	5
57	но он	2	5
58	тем что	5	5
59	так и	5	5
60	и что	5	5
61	а также	4	5
62	в одном	3	5
63	есть здесь	1	5
64	там где	5	5
65	так же	2	5
66	рот и	1	5
67	одним из	1	4
68	того же	2	4
69	в ней	5	4
70	он был	2	4
71	как в	6	4
72	и как	2	4
73	и наконец	3	4
74	та же	3	4
75	а затем	1	4
76	в другом	1	4
77	в преисподнюю	1	4
78	не в	3	4
79	даже в	2	4
80	в основе	1	4
81	того чтобы	1	4
82	тела это	1	4
83	все же	8	4
84	у нас	5	4
85	с ним	8	4
86	другом месте	1	4
87	все время	2	4
88	всех его	2	4
89	с одной	7	4
90	именно на	2	4
91	уже в	1	4
92	земли и	2	4
93	в котором	1	4
94	и даже	1	4
95	с другой	10	4
96	именно в	1	4
97	одной стороны	7	4
98	и от	3	4
99	о котором	2	4
100	а в	3	4
101	не может	6	4
102	из этого	3	4
103	все что	4	4
104	рассказывается о	1	3
105	они были	1	3
106	первый план	2	3
107	как у	2	3
108	в голове	1	3
109	в одной	2	3
110	с этим	2	3
111	перед нами	2	3
112	при этом	3	3
113	и сам	2	3
114	характер в	1	3
115	людей и	2	3
116	связанных с	1	3
117	на все	1	3
118	было бы	2	3
119	на первый	3	3
120	к этим	1	3
121	когда они	1	3
122	также что	1	3
123	потому что	13	3
124	только с	1	3
125	есть только	1	3
126	как один	1	3
127	в индии	3	3
128	здесь он	1	3
129	те же	1	3
130	никак не	1	3
131	до сих	4	3
132	к нему	1	3
133	в него	3	3
134	того что	2	3
135	одной из	1	3
136	только в	5	3
137	поэтому и	1	3
138	есть в	1	3
139	что не	2	3
140	связано с	4	3
141	вход в	4	3
142	в данном	3	3
143	и не	10	3
144	с этой	2	3
145	сих пор	4	3
146	но это	4	3
147	в книге	4	3
148	и для	1	3
149	на языке	1	3
150	здесь только	1	3
151	между ними	1	3
152	жизни и	2	3
153	они не	3	3
154	с образом	1	2
155	связана с	3	2
156	и то	3	2
157	тех же	1	2
158	от жажды	1	2
159	должна быть	3	2
160	мы не	6	2
161	не будем	2	2
162	но уже	1	2
163	природы и	1	2
164	из земли	2	2
165	землю и	1	2
166	но не	2	2
167	то он	2	2
168	что они	2	2
169	в истории	1	2
170	точки зрения	1	2
171	что именно	1	2
172	дает нам	2	2
173	стороны и	2	2
174	хотя и	1	2
175	духа в	1	2
176	он в	1	2
177	в главе	1	2
178	раз в	1	2
179	и тот	1	2
180	и те	2	2
181	как он	6	2
182	на его	4	2
183	он не	2	2
184	далее есть	2	2
185	на этом	1	2
186	как они	1	2
187	что все	1	2
188	на спине	1	2
189	он является	1	2
190	мы видели	11	2
191	был бы	1	2
192	из этих	4	2
193	но если	1	2
194	и сейчас	2	2
195	в своей	3	2
196	представление о	9	2
197	они уже	1	2
198	мы находим	2	2
199	борьбу с	1	2
200	их в	3	2
201	для этого	1	2
202	и очень	1	2
203	в таких	1	2
204	как о	1	2
205	так что	3	2
206	как она	1	2
207	превращается в	7	2
208	к себе	2	2
209	не могут	1	2
210	этой книги	1	2
211	в области	1	2
212	разинутой пастью	1	2
213	должен быть	1	2
214	данном случае	3	2
215	разинутая пасть	1	2
216	и этим	5	2
217	и когда	1	2
218	которая была	1	2
219	образом в	1	2
220	но здесь	4	2
221	и смерть	1	2
222	и движения	1	2
223	и фигурируют	1	2
224	между тем	1	2
225	кажется что	2	2
226	говорит он	2	2
227	соли и	1	2
228	тем более	1	2
229	в античной	2	2
230	а именно	9	2
231	на которой	1	2
232	но с	1	2
233	в народе	2	2
234	страх перед	1	2
235	человека с	1	2
236	переходит в	1	2
237	что если	1	2
238	характерно что	1	2
239	себе в	4	2
240	никто не	2	2
241	как его	1	2
242	может быть	11	2
243	в форме	2	2
244	а на	1	2
245	это прежде	1	2
246	в меньшей	1	2
247	если мы	1	2
248	и тело	1	2
249	а не	2	2
250	одну из	4	2
251	или с	1	2
252	в частности	3	2
253	начиная с	1	2
254	как это	5	2
255	в страну	1	2
256	также как	2	2
257	в огне	1	2
258	несколько слов	1	2
259	что мы	2	2
260	и часто	1	2
261	из тела	1	2
262	мира и	2	2
263	для нас	2	2
264	солнца и	3	2
265	от него	3	2
266	в эту	2	2
267	бы в	1	2
268	в этих	2	2
269	в том	12	2
270	в народной	1	2
271	другой стороны	8	2
272	состоит из	1	2
273	что даже	1	2
274	есть и	4	2
275	отметить что	2	2
276	здесь же	4	2
277	и другие	3	2
278	мы начнем	1	1
279	ту же	2	1
280	несколько лет	1	1
281	потом и	1	1
282	по адресу	1	1
283	и через	3	1
284	переходит к	1	1
285	он показывает	1	1
286	между двумя	1	1
287	и всем	1	1
288	в пасти	1	1
289	и постоянных	1	1
290	из его	2	1
291	др в	1	1
292	и больше	2	1
293	был и	1	1
294	в зависимости	1	1
295	его не	2	1
296	не забудем	1	1
297	мифа о	1	1
298	на первом	1	1
299	поля и	1	1
300	нам в	1	1
301	он как	1	1
302	еще огромная	1	1
303	совпадает с	1	1
304	не вполне	2	1
305	моря в	2	1
306	телом это	1	1
307	то это	5	1
308	в мотиве	1	1
309	зависимости от	2	1
310	можно предполагать	1	1
311	часто эти	1	1
312	там нет	1	1
313	состоят из	1	1
314	а другие	1	1
315	еще не	9	1
316	по линии	1	1
317	на них	1	1
318	что его	1	1
319	основано на	1	1
320	них всегда	1	1
321	видели что	3	1
322	о смерти	9	1
323	по отношению	2	1
324	отношение к	1	1
325	не просто	1	1
