1	и в	16	31
2	в году	1	30
3	не только	10	24
4	а к	2	22
5	но и	11	19
6	то что	5	18
7	и не	15	17
8	и даже	1	15
9	в этом	16	14
10	том что	10	14
11	что в	5	14
12	и с	2	14
13	он был	1	14
14	там же	2	13
15	но в	11	12
16	что он	2	12
17	в его	3	12
18	с его	6	11
19	в том	8	11
20	потому что	4	11
21	о том	4	11
22	так что	1	10
23	также и	3	10
24	он не	3	10
25	и то	4	10
26	никогда не	2	9
27	а в	2	9
28	только в	3	9
29	в то	5	8
30	для него	5	7
31	и его	3	7
32	как это	1	7
33	сказать что	1	7
34	об этом	1	7
35	еще и	1	7
36	тут же	2	7
37	о нем	1	7
38	так и	9	6
39	то же	6	6
40	к этому	4	6
41	того же	2	6
42	в качестве	16	6
43	и что	1	6
44	в котором	3	6
45	не может	9	6
46	на этот	1	6
47	свое время	2	6
48	и сам	1	6
49	может быть	16	6
50	можно сказать	3	6
51	в своих	6	5
52	а с	5	5
53	все это	2	5
54	с ним	1	5
55	видно что	1	5
56	жизни и	3	5
57	в период	4	5
58	вовсе не	1	5
59	не был	1	5
60	когда он	1	5
61	не в	3	5
62	что и	2	5
63	а также	8	5
64	что же	2	5
65	не было	3	5
66	со своим	2	5
67	в свое	2	5
68	и от	1	5
69	несмотря на	1	4
70	такого рода	9	4
71	хотя и	1	4
72	в которой	1	4
73	да и	1	4
74	я не	1	4
75	никак не	1	4
76	в истории	1	4
77	же время	5	4
78	в нем	7	4
79	и все	3	4
80	во всем	1	4
81	в этой	4	4
82	к ней	1	4
83	и как	3	4
84	для меня	1	4
85	дело в	2	4
86	в своей	6	4
87	себя в	6	4
88	как и	16	4
89	в нашем	1	4
90	в этот	1	4
91	в особенности	1	4
92	же касается	2	4
93	в своем	5	4
94	один из	1	4
95	еще в	3	4
96	в себе	19	4
97	по своей	6	4
98	только на	1	3
99	со своей	1	3
100	и здесь	1	3
101	к своему	2	3
102	то есть	12	3
103	все эти	3	3
104	и так	1	3
105	уже не	3	3
106	вместе с	2	3
107	здесь не	2	3
108	что касается	1	3
109	он как	1	3
110	но она	3	3
111	по своему	1	3
112	к тому	1	3
113	ранних лет	1	3
114	с другой	5	3
115	и всегда	1	3
116	ничего не	1	3
117	отнюдь не	6	3
118	что этот	1	3
119	но не	7	3
120	это время	1	3
121	к его	4	3
122	за пределы	1	3
123	другой стороны	2	3
124	таким образом	1	3
125	как в	8	3
126	в в	1	3
127	и на	5	3
128	на него	1	3
129	в целом	2	3
130	но это	3	3
131	в жизни	1	3
132	отношение к	2	3
133	все же	6	3
134	о которой	1	3
135	свидетельствуют о	1	3
136	но на	1	3
137	ему в	1	2
138	того и	2	2
139	точки зрения	4	2
140	и весьма	1	2
141	во мне	1	2
142	и глубоко	1	2
143	при этом	17	2
144	в чем	1	2
145	и до	1	2
146	в частности	12	2
147	как было	1	2
148	в москву	1	2
149	и для	2	2
150	времени в	4	2
151	смерти а	1	2
152	было ему	1	2
153	не столько	3	2
154	тем не	1	2
155	для себя	2	2
156	место в	2	2
157	для своего	1	2
158	ни в	7	2
159	что на	2	2
160	особого рода	1	2
161	как на	3	2
162	или о	1	2
163	тем самым	6	2
164	даже в	1	2
165	во всяком	1	2
166	в самом	1	2
167	своей жизни	1	2
168	со стороны	10	2
169	однако эта	1	2
170	и это	2	2
171	которую он	1	2
172	указывает на	1	2
173	в это	1	2
174	в результате	2	2
175	гимназии и	1	2
176	той же	2	2
177	одной из	1	2
178	еще не	6	2
179	всяком случае	1	2
180	дело не	1	2
181	было сказано	1	2
182	на этом	1	2
183	из этих	3	2
184	одним из	1	2
185	он сам	1	2
186	чем не	2	2
187	этом не	1	2
188	тем что	1	2
189	еще на	1	2
190	в них	3	2
191	в меру	1	2
192	не менее	7	2
193	пока еще	2	2
194	часто и	1	2
195	время и	1	2
196	и ни	1	2
197	был даже	1	2
198	тех же	1	2
199	на первый	2	2
200	для характеристики	1	2
201	которого он	1	2
202	не имели	1	2
203	того что	1	2
204	ответ на	1	2
205	из этого	1	2
206	году в	1	2
207	из них	3	2
208	не были	1	2
209	начиная с	1	2
210	лишь в	1	2
211	она была	1	2
212	под названием	1	2
213	и еще	1	2
214	к себе	1	2
215	этом и	1	2
216	указать на	2	2
217	это и	1	2
218	оба они	1	2
219	но даже	1	2
220	к жизни	3	2
221	некоторое время	1	2
222	для нее	1	2
223	в полной	1	2
224	всего на	1	2
225	личности в	2	1
226	вплоть до	1	1
227	что может	1	1
228	не следует	3	1
229	так сказать	1	1
230	и того	3	1
231	к которой	2	1
232	все то	1	1
233	как с	1	1
234	можно говорить	1	1
235	с некоторой	1	1
236	не имеют	1	1
237	своим историческим	1	1
238	не могут	1	1
239	подход к	3	1
240	его от	1	1
241	а не	14	1
242	с самого	1	1
243	же в	1	1
244	одно из	4	1
245	на пути	1	1
246	а через	1	1
247	сводится к	2	1
248	на две	1	1
249	человек с	1	1
250	его жизнь	1	1
251	говоря уже	1	1
252	ни было	1	1
253	духовной жизни	1	1
254	нас в	1	1
255	таковы например	1	1
256	всех подобных	1	1
257	все дело	1	1
258	этом отношении	4	1
259	человека с	1	1
260	одной стороны	4	1
261	поэзии и	1	1
262	чтобы стать	1	1
263	и сказочность	1	1
