N	2gram	Bakhtin_Pr_2	Myslijsy
1	потому что	8	52
2	то есть	50	42
3	и в	45	39
4	может быть	18	27
5	в том	8	26
6	только в	9	25
7	не может	24	22
8	что в	6	22
9	не только	16	21
10	так как	5	21
11	а не	10	21
12	в нем	20	20
13	но и	15	20
14	и не	42	18
15	том что	7	16
16	так что	2	16
17	в этом	20	15
18	не в	8	15
19	если бы	2	14
20	по отношению	8	13
21	в себе	5	13
22	таким образом	11	13
23	так и	3	13
24	отношению к	8	13
25	было бы	4	12
26	в душе	1	11
27	есть только	4	11
28	мы не	1	10
29	как в	4	10
30	по себе	8	10
31	и что	2	10
32	а потому	2	10
33	то что	5	10
34	что не	5	10
35	в человеке	10	10
36	не есть	2	10
37	и понимания	1	9
38	но в	6	9
39	как и	14	9
40	тогда когда	1	9
41	могут быть	4	9
42	мысли и	3	9
43	тем что	2	9
44	но не	6	8
45	в мысли	1	8
46	в слове	1	8
47	точки зрения	19	8
48	в одном	6	8
49	того что	3	8
50	со стороны	4	8
51	вместе с	1	8
52	в ней	7	7
53	в истории	2	7
54	с этим	1	7
55	это не	3	7
56	в этих	4	7
57	должны быть	1	7
58	с другой	1	7
59	должно быть	4	7
60	то же	5	6
61	независимо от	1	6
62	все же	4	6
63	и как	2	6
64	бы не	3	6
65	при этом	2	6
66	и по	2	6
67	от нее	1	6
68	между собою	1	6
69	не менее	2	6
70	того как	3	6
71	тем не	1	6
72	что на	1	6
73	в каком	1	6
74	что и	5	6
75	еще не	9	6
76	как бы	15	6
77	в первом	1	5
78	во всех	4	5
79	то в	1	5
80	не имеют	1	5
81	несмотря на	1	5
82	не имеет	3	5
83	и его	8	5
84	которые мы	1	5
85	если же	1	5
86	в его	22	5
87	вовсе не	7	5
88	друг друга	7	5
89	что человек	1	5
90	зависит от	1	5
91	так же	5	5
92	и потому	6	5
93	быть только	2	5
94	но это	2	5
95	и для	2	5
96	а в	3	5
97	другой стороны	1	5
98	в таком	3	5
99	есть нечто	1	4
100	бы ни	1	4
101	а только	2	4
102	все остальные	1	4
103	из этих	1	4
104	в каждом	4	4
105	этом смысле	5	4
106	мы видели	3	4
107	том смысле	1	4
108	тем самым	2	4
109	бы быть	2	4
110	в то	5	4
111	не по	3	4
112	а так	1	4
113	никогда не	17	4
114	же время	3	4
115	и притом	1	4
116	во всем	1	4
117	не могут	1	4
118	к тому	1	4
119	смысле в	1	4
120	и необходимости	1	4
121	бы в	5	4
122	говорит он	1	4
123	с нею	1	4
124	и других	3	4
125	для него	9	4
126	само по	2	4
127	в более	1	4
128	не было	2	4
129	и даже	3	4
130	прежде всего	11	4
131	там где	6	4
132	что мы	1	4
133	тому как	2	4
134	быть не	1	4
135	слова и	1	4
136	в смысле	2	4
137	от него	3	4
138	от того	2	4
139	мы видим	2	4
140	мысли о	1	4
141	в свою	1	4
142	в своих	4	4
143	того же	1	3
144	но тем	1	3
145	смотрит на	1	3
146	должна быть	3	3
147	что если	3	3
148	сама по	5	3
149	относится к	2	3
150	в своем	5	3
151	хотя и	2	3
152	что по	1	3
153	в самом	13	3
154	думать что	1	3
155	он не	9	3
156	ни были	1	3
157	подобно тому	2	3
158	так например	1	3
159	не из	1	3
160	что все	3	3
161	в мире	3	3
162	той же	1	3
163	и с	7	3
164	заключается в	1	3
165	в жизни	3	3
166	в них	4	3
167	до сознания	1	3
168	в этой	1	3
169	понятия и	1	3
170	не так	2	3
171	в своей	6	3
172	с точки	9	3
173	о языке	1	3
174	и той	3	3
175	друг другу	1	3
176	что сам	1	3
177	тому что	1	3
178	слова мы	1	3
179	она не	5	3
180	для того	1	3
181	самого начала	1	3
182	на него	2	3
183	свободы и	1	3
184	словом но	1	3
185	или же	2	3
186	как она	1	3
187	в сознании	2	3
188	для себя	3	3
189	с самого	1	3
190	в словах	2	3
191	из одного	2	3
192	с ним	8	3
193	одной и	1	3
194	для теории	1	3
195	в другой	1	3
196	о предмете	1	3
197	но как	2	3
198	с одной	1	3
199	из которого	2	3
200	судить о	1	3
201	только на	1	3
202	одно из	1	3
203	и их	6	3
204	могло бы	1	3
205	были бы	2	3
206	что для	2	3
207	связи с	1	3
208	но оно	1	3
209	в самой	3	3
210	со словом	1	3
211	из самого	1	3
212	только для	2	3
213	и от	3	3
214	она может	1	3
215	внутренней связи	1	3
216	о котором	1	3
217	и все	1	3
218	к этой	2	3
219	мы должны	4	3
220	сказать что	5	3
221	по поводу	1	3
222	как на	2	3
223	во всяком	1	3
224	этого в	1	2
225	ко всем	2	2
226	одним из	3	2
227	словом и	1	2
228	совершенно справедливо	1	2
229	связи между	1	2
230	и есть	1	2
231	их и	3	2
232	а как	4	2
233	есть не	1	2
234	в сущности	7	2
235	единство с	1	2
236	проявляется в	2	2
237	мы будем	1	2
238	не все	1	2
239	для всякого	1	2
240	друг от	2	2
241	за пределы	5	2
242	в полном	1	2
243	и слова	1	2
244	мысль в	1	2
245	в которой	2	2
246	в целом	5	2
247	из души	1	2
248	есть как	1	2
249	ни одна	1	2
250	на то	2	2
251	но на	2	2
252	и если	1	2
253	теории и	1	2
254	по крайней	2	2
255	так сказать	7	2
256	мы можем	4	2
257	и более	2	2
