N	2gram	Propp_Isto_2	StatiiOP
1	и в	15	25
2	в этом	11	24
3	в том	6	20
4	что он	24	19
5	может быть	17	19
6	тем что	4	19
7	что в	12	19
8	что это	6	16
9	том что	7	15
10	в этой	4	14
11	и пр	7	13
12	не только	18	12
13	в его	6	12
14	то что	12	12
15	в этих	11	11
16	так что	6	11
17	таким образом	7	10
18	прежде всего	5	10
19	и не	11	10
20	у него	4	9
21	но и	14	9
22	и т	19	8
23	все это	3	8
24	о том	3	8
25	это было	1	8
26	т е	29	8
27	из его	1	7
28	с этим	5	7
29	это не	2	7
30	было бы	5	7
31	в то	1	7
32	не может	5	7
33	что такое	1	7
34	и на	4	6
35	как в	5	6
36	из этих	3	6
37	интересно что	2	6
38	не в	7	6
39	а а	1	6
40	в русской	5	6
41	только в	6	6
42	как бы	6	6
43	а в	12	6
44	то же	10	5
45	ответ на	1	5
46	говорит что	3	5
47	но в	6	5
48	на то	3	5
49	он не	8	5
50	об этом	11	5
51	ни в	2	5
52	мы имеем	15	5
53	в котором	5	5
54	потому что	9	5
55	и это	3	5
56	так и	5	5
57	в них	1	5
58	отметить что	1	5
59	с другой	2	5
60	а не	5	5
61	того что	3	5
62	другой стороны	2	5
63	например в	2	4
64	что эти	4	4
65	в которой	2	4
66	в центре	1	4
67	все же	9	4
68	не было	2	4
69	и к	1	4
70	в целом	1	4
71	на его	2	4
72	состоит в	2	4
73	в жизни	2	4
74	с тем	9	4
75	как и	2	4
76	в эту	2	4
77	а как	1	4
78	у нас	1	4
79	ничего не	7	4
80	к ней	2	4
81	в каком	1	4
82	связана с	6	4
83	в ней	4	4
84	и с	4	4
85	а также	2	4
86	к нему	5	4
87	мы видим	8	4
88	в качестве	3	4
89	и др	4	4
90	в особенности	2	4
91	должна была	1	4
92	связь с	4	4
93	xix века	1	4
94	он говорит	1	4
95	в течение	1	4
96	что здесь	4	4
97	и для	2	4
98	но это	4	4
99	сказать что	2	4
100	в своей	1	4
101	из этого	1	4
102	можно назвать	1	4
103	говорить о	1	3
104	он был	3	3
105	с его	1	3
106	эти вещи	1	3
107	своего рода	1	3
108	кроме того	2	3
109	что по	1	3
110	и наконец	5	3
111	все эти	4	3
112	и если	2	3
113	всех этих	3	3
114	что этот	3	3
115	в другом	9	3
116	показывает что	4	3
117	попадает в	5	3
118	несмотря на	1	3
119	в их	3	3
120	но он	4	3
121	и более	2	3
122	во время	2	3
123	действующие лица	2	3
124	связи с	8	3
125	и здесь	9	3
126	со стороны	1	3
127	на вопрос	2	3
128	и что	6	3
129	по этому	1	3
130	раньше чем	3	3
131	нельзя сказать	1	3
132	и его	3	3
133	уже не	1	3
134	уже в	2	3
135	так как	14	3
136	в некоторых	2	3
137	в системе	2	3
138	связан с	5	3
139	к которому	5	3
140	одной стороны	3	3
141	до конца	1	3
142	что мы	3	3
143	в связи	5	3
144	с этой	1	3
145	между прочим	3	3
146	этого рода	1	3
147	все они	1	3
148	к этому	1	3
149	в какой	1	3
150	к материалу	2	2
151	самом деле	2	2
152	он может	1	2
153	к своей	1	2
154	такое же	1	2
155	и за	1	2
156	той же	2	2
157	в сущности	2	2
158	во всех	2	2
159	тем как	1	2
160	важно отметить	2	2
161	но как	1	2
162	с которыми	1	2
163	не просто	2	2
164	что они	10	2
165	не буду	1	2
166	им в	1	2
167	вот тебе	1	2
168	его к	1	2
169	в самом	1	2
170	он делает	2	2
171	и тот	1	2
172	в следующих	1	2
173	имеем в	5	2
174	так сказать	2	2
175	т д	18	2
176	с нашим	1	2
177	и по	2	2
178	но все	5	2
179	и может	2	2
180	а по	1	2
181	связанным с	1	2
182	ее в	2	2
183	а с	2	2
184	он и	3	2
185	мы не	3	2
186	такой же	2	2
187	не мог	3	2
188	можно найти	5	2
189	не столько	2	2
190	в которых	2	2
191	которые в	1	2
192	тем не	1	2
193	на историческую	2	2
194	не менее	1	2
195	но они	4	2
196	важно что	1	2
197	как можно	1	2
198	что эта	2	2
199	самого начала	2	2
200	как о	1	2
201	дело не	4	2
202	на котором	2	2
203	одна из	2	2
204	к этим	1	2
205	так чтобы	1	2
206	этот тип	1	2
207	никогда не	15	2
208	найти в	1	2
209	этих двух	1	2
210	можно усмотреть	2	2
211	в русском	2	2
212	этот образ	1	2
213	могут быть	2	2
214	к тому	5	2
215	на это	1	2
216	должен быть	1	2
217	как мы	1	2
218	не совсем	3	2
219	то она	1	2
220	с ее	2	2
221	в виду	2	2
222	без всякого	1	2
223	на основе	1	2
224	с самого	2	2
225	что у	2	2
226	на нее	2	2
227	или в	2	2
228	и которые	1	2
229	здесь нет	2	2
230	нас к	1	2
231	он представлял	1	2
232	одного из	1	2
233	с одной	4	2
234	что его	1	2
235	и во	1	2
236	этому поводу	1	2
237	и только	2	2
238	и других	1	2
239	еще не	9	2
240	и ее	2	2
241	имеют не	1	2
242	при помощи	2	2
243	одно из	2	2
244	а то	2	2
245	вовсе не	1	2
246	при всей	1	2
247	должен был	3	2
248	заметить что	2	2
249	до сих	6	2
250	себя и	2	2
251	что не	1	2
252	но есть	2	2
253	вместе с	7	2
254	в одной	4	2
255	но не	2	2
256	в сборнике	2	2
257	это за	2	2
258	его работе	1	2
259	быть не	1	2
260	в это	1	2
261	этого слова	1	2
262	сих пор	7	2
263	один из	8	2
264	которые были	2	2
265	в результате	1	2
266	его не	2	2
267	пр в	1	2
268	одной из	4	2
269	в свою	1	2
270	к этой	4	2
271	молодой человек	1	2
272	значения этого	1	1
273	совсем как	1	1
274	сам по	1	1
275	который должен	1	1
276	и то	2	1
277	на самом	2	1
278	говорилось выше	1	1
279	перед лицом	1	1
280	и так	2	1
281	не хочет	1	1
282	есть не	1	1
283	не вдаваясь	2	1
284	при анализе	1	1
285	вопрос о	4	1
286	из своих	1	1
287	этом не	1	1
288	однако еще	1	1
289	еще до	2	1
290	представлением о	1	1
291	дай мне	1	1
292	мальчика и	1	1
293	на себя	1	1
294	но уже	1	1
295	похожи на	1	1
296	что можно	1	1
297	и он	1	1
298	форм в	1	1
299	также о	1	1
300	и много	1	1
301	по линии	1	1
302	но этого	1	1
303	всего этого	1	1
304	это означало	1	1
305	то мы	2	1
306	у которой	1	1
307	или иначе	1	1
308	а тем	1	1
309	и другие	4	1
310	к жизни	1	1
311	в сторону	1	1
312	не все	2	1
313	это почти	1	1
314	до наших	1	1
315	из таких	1	1
316	в истории	1	1
317	начала до	1	1
318	показать что	2	1
319	по которому	1	1
320	что ее	3	1
321	однако не	1	1
322	и где	1	1
323	пр с	1	1
324	когда он	3	1
325	вопросом о	1	1
326	и как	1	1
327	но эта	1	1
328	впоследствии он	1	1
329	них но	1	1
330	от этого	1	1
331	при таком	1	1
332	для которого	1	1
333	еще на	1	1
334	борьбы против	1	1
335	так или	1	1
336	представляет собой	5	1
337	другим способом	1	1
338	д по	1	1
339	еще один	1	1
340	в дальнейшем	1	1
341	а потом	4	1
342	другом случае	1	1
343	говорят о	2	1
344	дело так	1	1
345	как он	3	1
346	но на	1	1
347	человек не	1	1
348	что она	5	1
349	поступает в	1	1
350	в нем	7	1
351	связанные с	1	1
352	и почему	3	1
353	и социальной	2	1
354	свою собственную	1	1
355	значение которого	1	1
356	не связан	1	1
357	он должен	2	1
358	этого вопроса	1	1
359	пор мы	2	1
360	говорят все	1	1
361	несколько ниже	1	1
362	одной и	1	1
363	что ни	1	1
364	это один	1	1
365	в нее	2	1
366	как оно	1	1
367	совпадают с	1	1
368	а затем	2	1
369	что такой	1	1
370	что действующие	1	1
371	была в	1	1
372	на этой	2	1
373	говорит за	1	1
374	следить за	1	1
375	ты мне	3	1
376	уважением и	1	1
377	остановиться на	1	1
378	которым он	1	1
379	он является	2	1
380	он начал	1	1
381	жена и	1	1
382	соответствии с	1	1
383	этого не	5	1
384	мы видели	2	1
385	здесь можно	5	1
386	говорится о	1	1
387	мы знаем	11	1
388	чем в	1	1
389	и некоторые	1	1
390	представлением об	1	1
391	нисколько не	2	1
392	но я	1	1
393	она ему	1	1
394	что значит	1	1
395	бы на	1	1
396	наших дней	1	1
397	почти не	1	1
398	могло бы	1	1
399	и той	1	1
400	дает в	1	1
401	эта не	1	1
402	этом очень	1	1
403	отметить это	1	1
404	и один	1	1
405	и эти	2	1
406	что после	3	1
407	чаще чем	1	1
408	бы быть	1	1
409	по себе	1	1
410	даже в	1	1
411	связь этого	1	1
412	и очень	1	1
413	вдаваясь в	2	1
414	и одной	2	1
415	некоторых случаях	2	1
416	на три	2	1
417	вплоть до	1	1
418	а иногда	1	1
419	того как	4	1
420	на него	5	1
421	на русской	1	1
422	которого он	1	1
423	см в	2	1
424	и именно	2	1
425	чтобы стать	1	1
426	можно судить	1	1
427	и над	1	1
428	иметь в	2	1
429	того чтобы	2	1
430	он мог	1	1
431	например у	1	1
432	казалось бы	1	1
433	в разных	2	1
434	отметим еще	1	1
435	с одним	3	1
436	но очень	2	1
437	как она	4	1
438	друг друга	1	1
439	уже очень	2	1
440	своей цели	2	1
441	до того	1	1
442	последний этап	1	1
443	очень интересный	1	1
444	и со	1	1
445	мы встречаем	1	1
446	очень часто	4	1
447	когда мы	2	1
448	в сказках	8	1
449	его с	1	1
450	бы он	1	1
451	в поле	1	1
452	своего отца	1	1
453	в наше	1	1
454	приходит к	1	1
455	и оно	1	1
456	и о	1	1
457	при его	1	1
458	здесь не	2	1
459	с сохранением	1	1
460	к нам	1	1
461	только при	1	1
462	с каким	1	1
463	совершенно ясно	2	1
464	и этим	1	1
465	в пределах	1	1
466	так в	3	1
467	приводит к	2	1
468	мнение что	2	1
469	и когда	2	1
470	можно было	5	1
471	здесь он	1	1
472	особенно в	1	1
473	она была	1	1
474	том как	1	1
475	часто в	2	1
476	мы в	2	1
477	является в	1	1
478	был не	1	1
479	о котором	1	1
480	как живые	1	1
481	по мере	3	1
482	с ним	1	1
483	образом в	1	1
484	находится в	2	1
485	уже сейчас	1	1
486	автор не	1	1
487	вот почему	1	1
488	то они	1	1
489	это вполне	1	1
490	со словами	1	1
491	должно было	3	1
492	связь между	1	1
493	эту форму	1	1
494	материала к	1	1
495	что и	6	1
496	знаем об	1	1
497	есть с	1	1
498	именно в	2	1
499	века и	1	1
500	также в	2	1
501	в свете	2	1
502	и она	3	1
503	же можно	3	1
504	ней на	1	1
505	показывают что	2	1
506	но так	1	1
507	в двух	1	1
508	его в	10	1
509	это очень	1	1
510	который в	1	1
511	одних и	1	1
512	вопрос об	1	1
513	которая была	1	1
514	для всех	1	1
515	итак в	2	1
516	именно на	1	1
