N	2gram	Losev_Prob_3	Vladivir
1	и в	44	31
2	не только	14	24
3	а к	2	22
4	но и	10	19
5	то что	23	18
6	и не	35	17
7	к толстого	2	15
8	и даже	14	15
9	у него	1	15
10	в этом	17	14
11	том что	12	14
12	и с	9	14
13	что в	8	14
14	там же	1	13
15	но в	12	12
16	в его	9	12
17	что он	9	12
18	по поводу	2	12
19	о том	6	11
20	в том	21	11
21	между прочим	2	11
22	потому что	25	11
23	и то	14	10
24	также и	16	10
25	он не	8	10
26	так что	12	10
27	как мы	8	9
28	никогда не	6	9
29	в конце	5	9
30	только в	19	9
31	даже и	16	9
32	а в	5	9
33	в те	1	8
34	и по	2	8
35	в то	9	8
36	в дальнейшем	1	8
37	так как	9	8
38	тут же	4	7
39	мы сейчас	2	7
40	кроме того	3	7
41	и и	1	7
42	мы уже	4	7
43	как это	2	7
44	и его	5	7
45	для него	3	7
46	об этом	3	7
47	уже в	3	7
48	как раз	8	7
49	еще и	7	7
50	сказать что	16	7
51	того же	2	6
52	то же	13	6
53	то он	2	6
54	и к	6	6
55	это было	2	6
56	он и	2	6
57	в котором	2	6
58	иной раз	3	6
59	у нас	10	6
60	и сам	5	6
61	так и	10	6
62	разного рода	2	6
63	и что	7	6
64	можно сказать	6	6
65	в качестве	3	6
66	может быть	28	6
67	на этот	4	6
68	и потому	7	6
69	не может	7	6
70	к этому	1	6
71	те времена	1	5
72	не был	2	5
73	но как	4	5
74	когда он	2	5
75	не очень	2	5
76	на то	3	5
77	и если	6	5
78	которой он	1	5
79	не в	13	5
80	со своим	2	5
81	что и	9	5
82	вовсе не	37	5
83	но он	1	5
84	не было	5	5
85	а с	2	5
86	что же	8	5
87	все это	5	5
88	видно что	1	5
89	и от	9	5
90	а также	4	5
91	с ним	7	5
92	жизни и	6	5
93	в своих	1	5
94	он уже	1	4
95	мы и	2	4
96	совсем не	2	4
97	в этой	3	4
98	в истории	1	4
99	в своем	5	4
100	хотя и	5	4
101	и как	3	4
102	в этот	1	4
103	в которой	2	4
104	в нашем	5	4
105	соловьев и	1	4
106	в себе	8	4
107	как он	1	4
108	в нем	9	4
109	что у	3	4
110	же касается	4	4
111	как и	10	4
112	несмотря на	1	4
113	ни с	4	4
114	в своей	5	4
115	мысли и	1	4
116	и вообще	8	4
117	а а	1	4
118	дело в	4	4
119	к ней	1	4
120	во всем	1	4
121	да и	5	4
122	никак не	9	4
123	себя в	2	4
124	и у	2	4
125	этот раз	3	4
126	что для	3	4
127	и все	3	4
128	и особенно	2	4
129	такого рода	6	4
130	для нас	16	4
131	в семье	1	3
132	и он	1	3
133	и на	1	3
134	нам представляется	2	3
135	то мы	1	3
136	но не	3	3
137	и речи	1	3
138	за пределы	5	3
139	что они	5	3
140	отнюдь не	10	3
141	как в	5	3
142	все же	6	3
143	более или	1	3
144	в целом	6	3
145	он в	2	3
146	все эти	7	3
147	но на	1	3
148	о которой	1	3
149	едва ли	5	3
150	на его	1	3
151	это конечно	1	3
152	здесь мы	1	3
153	то есть	34	3
154	отца и	1	3
155	у с	2	3
156	со своими	1	3
157	мы хотели	1	3
158	или менее	1	3
159	во время	1	3
160	на свою	1	3
161	но это	8	3
162	т ii	1	3
163	и очень	3	3
164	раз и	4	3
165	в отношении	2	3
166	и притом	4	3
167	на него	1	3
168	но только	6	3
169	и всегда	2	3
170	ничего не	3	3
171	таким образом	9	3
172	к тому	3	3
173	в жизни	1	3
174	здесь не	8	3
175	жизнь и	2	3
176	свидетельствует о	1	3
177	и здесь	5	3
178	вся эта	3	3
179	конце концов	3	3
180	и действительно	1	3
181	уже не	7	3
182	только на	5	3
183	в виде	6	3
184	тоже в	1	3
185	но что	2	3
186	с другой	7	3
187	только к	2	3
188	и стал	1	3
189	если не	3	3
190	в связи	7	3
191	вместе с	2	3
192	к своему	1	3
193	по своему	2	3
194	в начале	2	3
195	это можно	2	3
196	собственно говоря	5	3
197	хотели бы	1	3
198	другой стороны	5	3
199	об этих	1	3
200	и т	13	2
201	одним из	1	2
202	и весьма	1	2
203	это и	7	2
204	и до	2	2
205	и за	2	2
206	той же	1	2
207	на первом	1	2
208	который был	1	2
209	хотя бы	3	2
210	но даже	4	2
211	еще не	5	2
212	мы читаем	2	2
213	он сам	4	2
214	первый план	2	2
215	знаем что	1	2
216	в чем	4	2
217	мы будем	2	2
218	ответ на	1	2
219	один и	1	2
220	то обстоятельство	1	2
221	его на	1	2
222	из этих	1	2
223	учение о	1	2
224	и тот	1	2
225	но его	1	2
226	тому же	1	2
227	всей его	2	2
228	что она	1	2
229	при этом	4	2
230	время и	2	2
231	т д	13	2
232	так например	1	2
233	от нее	1	2
234	что все	2	2
235	лишь в	1	2
236	было бы	8	2
237	ни в	8	2
238	в них	1	2
239	на основании	2	2
240	с тем	5	2
241	на первый	4	2
242	точки зрения	5	2
243	что такое	3	2
244	это делает	1	2
245	не будем	2	2
246	тем не	10	2
247	и почти	1	2
248	для нее	2	2
249	даже в	1	2
250	необходимо сказать	3	2
251	не менее	10	2
252	тем самым	5	2
253	что с	1	2
254	дело не	2	2
255	которого он	1	2
256	того чтобы	1	2
257	того и	1	2
258	не имели	2	2
259	больше чем	1	2
260	очень мало	2	2
261	что на	1	2
262	в каком	4	2
263	обстоятельство что	1	2
264	для его	3	2
265	указывает на	7	2
266	и свое	1	2
267	и такие	3	2
268	для того	1	2
269	для себя	2	2
270	и о	5	2
271	то время	4	2
272	не столько	2	2
273	ясно что	6	2
274	мы приведем	1	2
275	глубоко и	1	2
276	что дело	2	2
277	о котором	1	2
278	образом в	1	2
279	часто и	1	2
280	но мы	1	2
281	и можно	2	2
282	которой мы	1	2
283	а именно	8	2
284	того что	8	2
285	всякого рода	4	2
286	всяком случае	6	2
287	никак нельзя	2	2
