N	3gram	Bakhtin_Pr_3	Formalny
1	с точки зрения	2	13
2	то же время	5	8
3	в его целом	1	8
4	в то же	5	8
5	более или менее	3	6
6	до сих пор	5	6
7	не может быть	1	5
8	по отношению к	1	4
9	во всяком случае	1	4
10	так и в	2	4
11	прежде всего в	1	3
12	может быть и	2	3
13	смысле этого слова	1	3
14	в ее целом	1	3
15	нет и не	1	2
16	и наконец в	2	2
17	в нем и	1	2
18	и не может	1	2
19	как и все	1	2
20	в зависимости от	2	2
21	убедиться в этом	1	2
22	в большинстве случаев	4	2
23	в применении к	1	2
24	чтобы убедиться в	1	2
25	но в то	1	2
26	в связи с	1	2
27	все более и	1	2
28	более и более	1	2
29	в связи со	1	2
30	в истории литературы	1	2
31	друг от друга	1	2
32	и со всем	1	1
33	применении к литературе	1	1
34	уже знаем что	1	1
35	через нее и	1	1
36	могут быть найдены	1	1
37	жизни в связи	1	1
38	или хотя бы	1	1
39	очень важное место	1	1
40	состоит в том	1	1
41	для нашего времени	1	1
42	и может быть	1	1
43	можно найти у	1	1
44	как и во	1	1
45	все в нем	1	1
46	в этом смысле	1	1
47	и во всех	3	1
48	и заключается в	1	1
49	общественной и идеологической	1	1
50	и отчасти с	1	1
51	в том что	3	1
52	лишь основные линии	1	1
53	сказать что и	1	1
54	но и в	1	1
55	сих пор недостаточно	1	1
56	на самом же	1	1
57	в этом отношении	1	1
58	развития данного жанра	1	1
59	том числе и	10	1
60	и все в	1	1
61	на первом плане	1	1
62	на почве этого	1	1
63	то что было	1	1
64	в предыдущей главе	1	1
65	иногда и в	1	1
66	важное место в	1	1
67	содержание но и	1	1
68	в целом и	1	1
69	мы видим что	1	1
70	мы наблюдаем в	1	1
71	сих пор почти	1	1
72	целом и в	1	1
73	и в то	2	1
74	а также и	3	1
75	в отличие от	1	1
76	по сравнению с	4	1
77	и вся его	1	1
78	так или иначе	1	1
79	только содержание но	1	1
80	ее и до	1	1
81	и идеологической жизни	1	1
82	со всеми другими	2	1
83	это конечно не	1	1
84	так и от	1	1
85	что касается до	1	1
86	в новое время	4	1
87	с другой стороны	1	1
88	самом же деле	1	1
89	все то что	2	1
90	в широком смысле	1	1
91	в той же	1	1
92	каждого из этих	1	1
93	и до сих	1	1
94	и тем самым	1	1
95	с самого начала	3	1
96	нужно сказать что	2	1
97	со всеми своими	1	1
98	как своего рода	1	1
99	и вступает в	1	1
100	в том числе	11	1
101	атмосферы в которой	1	1
102	тех или иных	1	1
103	в предисловии к	1	1
104	тем не менее	2	1
105	мы уже знаем	1	1
106	с помощью этого	1	1
107	этом смысле можно	1	1
108	в этом достаточно	1	1
109	по своей природе	1	1
110	существенное влияние на	1	1
111	направлениями и течениями	1	1
112	в более или	1	1
