N	3gram	Losev_Prob_3	Analitik
1	о том что	3	6
2	в том что	9	6
3	в данном случае	7	5
4	с одной стороны	1	4
5	и в этом	6	4
6	в этом случае	5	4
7	к тому же	1	4
8	по крайней мере	5	3
9	содержит в себе	3	3
10	того или иного	3	3
11	той или иной	8	3
12	тем не менее	10	3
13	как и в	1	3
14	в нашем понимании	1	2
15	обнаруживает себя в	1	2
16	с точки зрения	2	2
17	в таком случае	4	2
18	в то же	4	2
19	можно было бы	3	2
20	том или ином	2	2
21	и то что	7	2
22	то есть в	3	2
23	не только в	2	2
24	в отличие от	2	2
25	в том или	2	2
26	с другой стороны	5	2
27	и тем самым	2	2
28	не только не	1	2
29	на то что	1	2
30	тех или иных	4	2
31	с той или	5	2
32	если бы он	1	1
33	до такой степени	1	1
34	крайней мере в	1	1
35	что иное как	4	1
36	что хотя и	1	1
37	можно сказать что	2	1
38	сказать что в	1	1
39	в тех случаях	1	1
40	одним и тем	1	1
41	более или менее	1	1
42	как мы это	1	1
43	никак не может	2	1
44	имеется в виду	4	1
45	как мы надеемся	1	1
46	другого и не	1	1
47	герой нашего времени	1	1
48	как раз и	4	1
49	которые могут быть	1	1
50	сами по себе	6	1
51	но и в	2	1
52	в третий раз	1	1
53	нельзя сказать что	1	1
54	во всех этих	1	1
55	к тому или	1	1
56	и там и	2	1
57	с самим собою	1	1
58	на этот вопрос	1	1
59	значении этого слова	1	1
60	с этой точки	1	1
61	то и другое	1	1
62	и тем что	1	1
63	то есть на	1	1
64	в таких случаях	2	1
65	в литературном произведении	1	1
66	и нисколько не	1	1
67	и тем же	1	1
68	тому или иному	1	1
69	на этот раз	3	1
70	и все его	1	1
71	не в самом	1	1
72	и то же	4	1
73	до некоторой степени	1	1
74	нам представляется что	1	1
75	так или иначе	1	1
76	в связи с	7	1
77	одно и то	3	1
78	а то что	2	1
79	в первую очередь	3	1
80	но если бы	1	1
81	этой точки зрения	2	1
82	только то что	2	1
83	есть не что	4	1
84	там и здесь	3	1
85	не может быть	5	1
86	ответ на этот	1	1
87	отнюдь не является	2	1
88	том смысле что	3	1
89	заключается в том	3	1
90	и особенно в	1	1
91	сказать и о	1	1
92	во всех языках	1	1
93	как и всякий	1	1
94	от автора и	1	1
95	не что иное	4	1
96	в самом деле	1	1
97	речь идет о	1	1
98	не менее в	1	1
99	в этих случаях	1	1
100	есть то самое	1	1
101	тех случаях когда	1	1
102	но отнюдь не	1	1
103	в том смысле	3	1
104	к тому что	1	1
105	сама по себе	8	1
106	и за пределы	2	1
107	дело не в	2	1
108	он не только	1	1
109	точно так же	3	1
110	в себе не	1	1
111	то же самое	7	1
