N	3gram	Bakhtin_Fr_7	Istorich
1	что иное как	1	3
2	в данном случае	1	3
3	не что иное	1	3
4	как мы видели	4	3
5	о том что	1	2
6	мы имеем в	2	2
7	в средние века	4	2
8	то же самое	1	2
9	с представлением о	1	2
10	не только в	1	2
11	содержит в себе	1	2
12	так и в	3	2
13	в другом случае	1	2
14	после того как	4	2
15	в связи с	1	2
16	мы увидим что	1	2
17	на этот вопрос	1	2
18	и может быть	1	1
19	потому что он	1	1
20	и связанные с	1	1
21	в том числе	4	1
22	и целый ряд	1	1
23	что в этом	1	1
24	как и все	1	1
25	он говорит что	1	1
26	но и в	1	1
27	нужно прибавить что	1	1
28	за то что	3	1
29	но этот же	1	1
30	и с помощью	1	1
31	здесь же в	1	1
32	тогда как в	1	1
33	о том как	2	1
34	таким образом и	2	1
35	мы здесь не	1	1
36	это своего рода	1	1
37	только после того	1	1
38	мы уже знаем	1	1
39	целый ряд других	1	1
40	что у него	2	1
41	хотя и в	1	1
42	мы уже видели	2	1
43	это не совсем	1	1
44	есть не что	1	1
45	не есть нечто	1	1
46	мир как в	1	1
47	что и у	2	1
48	не говорит что	1	1
49	таким образом мы	1	1
50	том что они	1	1
51	это и есть	1	1
52	но он не	1	1
53	связанные с ними	1	1
54	но в одном	1	1
55	ничего общего с	1	1
56	и тем самым	1	1
57	и по своим	1	1
58	как мы видим	3	1
59	тем более что	1	1
60	на земле в	1	1
61	она не имеет	1	1
62	в большинстве случаев	2	1
63	мы видим что	1	1
64	на том свете	1	1
65	друг за другом	1	1
66	теснейшим образом связан	1	1
67	о том чтобы	1	1
68	как и в	2	1
69	бы думать что	1	1
