N	3gram	Voloshinov_2	FransuaR
1	то же время	8	9
2	в то же	8	9
3	в том числе	1	4
4	как мы видели	3	4
5	в свою очередь	5	3
6	с точки зрения	13	3
7	но в то	5	3
8	мы уже говорили	1	3
9	так и в	1	3
10	в том что	6	3
11	а следовательно и	1	2
12	дело в том	1	2
13	по отношению к	8	2
14	более или менее	2	2
15	в этом отношении	1	2
16	в большинстве случаев	5	2
17	том числе и	1	2
18	может стать и	1	2
19	в значительной степени	2	2
20	как и в	1	2
21	бы оно ни	1	2
22	верх и низ	1	2
23	в его целом	1	2
24	оно ни было	2	2
25	в отрыве от	1	2
26	в более или	1	2
27	что иное как	1	1
28	в процессе борьбы	1	1
29	несколько слов об	1	1
30	и связанные с	1	1
31	же время это	1	1
32	характерно что и	1	1
33	мы уже сказали	1	1
34	на самом деле	4	1
35	есть прежде всего	1	1
36	то же самое	5	1
37	и в более	1	1
38	мы уже знаем	2	1
39	гораздо большей степени	1	1
40	сам по себе	1	1
41	еще тем что	1	1
42	в той же	1	1
43	к которым мы	1	1
44	но и в	2	1
45	на самом же	3	1
46	но он не	1	1
47	с тем что	1	1
48	одного поколения к	2	1
49	в гораздо большей	1	1
50	в сущности почти	1	1
51	и с помощью	1	1
52	в этом процессе	1	1
53	и не в	3	1
54	нет места для	1	1
55	уже говорили что	1	1
56	но к ним	1	1
57	здесь как и	1	1
58	с такою же	1	1
59	нет даже и	1	1
60	не что иное	1	1
61	как мы сказали	3	1
62	уже указывали что	1	1
63	не только в	1	1
64	и все его	1	1
65	же время они	1	1
66	о том что	3	1
67	одна из разновидностей	1	1
68	мы здесь не	1	1
69	в связи с	7	1
70	в одной плоскости	1	1
71	выше или ниже	1	1
72	это не есть	1	1
73	хотя и в	1	1
74	и это не	1	1
75	это не совсем	1	1
76	таким образом в	1	1
77	во всяком случае	2	1
78	не имеет значения	1	1
79	к нему и	1	1
80	от одного поколения	2	1
81	с самого начала	5	1
82	к тому же	2	1
83	как мы уже	3	1
84	и прежде всего	2	1
85	характерен для эпохи	1	1
86	самом же деле	3	1
87	друг от друга	1	1
88	поколения к другому	2	1
89	мы уже указывали	1	1
90	не подлежит конечно	1	1
91	никакого отношения к	1	1
92	и в том	1	1
93	как бы оно	1	1
94	свидетельствует о том	1	1
