N	2gram	Vygotskiy__4	Narrotol
1	не только	7	26
2	а не	6	17
3	представляет собой	2	16
4	но и	3	15
5	при этом	2	14
6	в том	21	14
7	и не	13	14
8	в этом	28	13
9	и в	33	13
10	том что	22	13
11	такого рода	1	12
12	только в	4	11
13	в частности	4	11
14	может быть	22	10
15	сводится к	2	9
16	так и	3	9
17	то есть	13	9
18	к тому	12	9
19	а в	4	9
20	в себе	6	8
21	то что	44	8
22	не в	2	8
23	не может	10	8
24	иначе говоря	2	7
25	у него	6	6
26	в своем	7	6
27	все же	5	6
28	и к	2	6
29	но в	2	6
30	в жизни	4	6
31	никогда не	5	6
32	ничего не	2	6
33	можно сказать	2	6
34	а также	1	6
35	в его	10	6
36	вслед за	3	6
37	того что	4	6
38	со стороны	2	6
39	прежде всего	2	6
40	как бы	25	6
41	жизни в	1	6
42	я не	4	5
43	что он	20	5
44	как в	3	5
45	в нем	7	5
46	он не	11	5
47	таким образом	13	5
48	на протяжении	1	5
49	далеко не	3	5
50	точки зрения	6	5
51	в котором	2	5
52	место в	2	5
53	не столько	1	5
54	тем самым	3	5
55	в то	3	5
56	на него	4	5
57	о том	20	5
58	с одной	3	5
59	по отношению	1	5
60	с другой	2	5
61	одной стороны	3	5
62	в той	3	5
63	отношению к	1	5
64	то же	9	4
65	в ее	2	4
66	в этой	9	4
67	о жизни	1	4
68	перед нами	6	4
69	что это	13	4
70	тому же	3	4
71	в мире	3	4
72	об этом	4	4
73	и уже	4	4
74	в своей	4	4
75	в конце	8	4
76	читателя в	2	4
77	времени и	2	4
78	если бы	10	4
79	в другом	1	4
80	в какой	5	4
81	для него	1	4
82	в рассказе	8	4
83	как и	5	4
84	как это	14	4
85	не является	2	4
86	и все	12	4
87	с ним	5	4
88	же в	1	4
89	и у	1	4
90	жизни и	4	4
91	что в	21	4
92	самом деле	12	3
93	едва ли	2	3
94	а как	2	3
95	мы имеем	2	3
96	нам в	2	3
97	с его	2	3
98	но не	3	3
99	что они	6	3
100	как к	1	3
101	в целом	5	3
102	все эти	6	3
103	и его	5	3
104	так сказать	1	3
105	не следует	1	3
106	конечном счете	1	3
107	характер и	1	3
108	точку зрения	1	3
109	тому что	6	3
110	одна из	4	3
111	того чтобы	22	3
112	же время	2	3
113	и когда	2	3
114	и сам	1	3
115	действующих лиц	1	3
116	о ней	2	3
117	о нем	4	3
118	внимание на	2	3
119	в конечном	1	3
120	это не	6	3
121	с матерью	1	3
122	к ней	1	3
123	один из	2	3
124	и представляет	1	3
125	никак не	6	3
126	между тем	1	3
127	интриги в	1	3
128	как раз	9	3
129	и даже	1	3
130	характера и	8	3
131	да и	3	3
132	с этой	4	3
133	и для	3	3
134	сказать что	13	3
135	к его	1	3
136	в таком	4	3
137	и т	6	2
138	он может	2	2
139	к другому	1	2
140	мы не	5	2
141	же как	3	2
142	своих героев	1	2
143	в ней	6	2
144	еще не	1	2
145	он сам	1	2
146	столь же	2	2
147	в чем	1	2
148	на самом	6	2
149	этого рассказа	12	2
150	себе и	2	2
151	однако не	2	2
152	могли бы	2	2
