N	2gram	Losev_Dial_2	Myshleni
1	точки зрения	12	26
2	таким образом	4	26
3	в том	14	24
4	и в	19	23
5	том что	10	21
6	в целом	1	20
7	с точки	8	18
8	в этом	8	17
9	то что	14	17
10	не только	19	16
11	так же	2	16
12	того что	6	15
13	как и	10	14
14	может быть	20	14
15	но и	12	14
16	в его	1	14
17	что в	7	14
18	не может	9	12
19	об отношении	1	12
20	сказать что	10	11
21	как бы	14	11
22	с другой	5	10
23	прежде всего	8	10
24	и с	5	9
25	между тем	2	9
26	одной стороны	1	9
27	другой стороны	4	9
28	вместе с	2	9
29	и не	30	9
30	то же	12	8
31	заключается в	4	8
32	нас к	1	8
33	самого начала	2	8
34	в основе	1	8
35	с самого	2	8
36	и на	1	8
37	с одной	2	8
38	мы не	1	7
39	вопрос о	3	7
40	в самом	5	7
41	в этой	3	7
42	в другом	4	7
43	с тем	2	7
44	в то	6	7
45	и ее	1	7
46	так как	14	7
47	что он	6	7
48	же как	3	6
49	в сущности	2	6
50	все это	4	6
51	независимо от	4	6
52	с этим	3	6
53	в себе	15	6
54	в силу	5	6
55	и тем	1	6
56	с этой	1	6
57	по сравнению	1	6
58	и его	5	6
59	о том	5	6
60	все время	3	6
61	только в	5	6
62	вопрос об	4	6
63	мы можем	1	6
64	тем что	2	6
65	от того	4	6
66	именно в	2	6
67	потому что	14	6
68	сравнению с	1	5
69	в собственном	1	5
70	перед нами	2	5
71	и как	10	5
72	но в	2	5
73	то время	4	5
74	на то	1	5
75	он не	4	5
76	и более	3	5
77	представить себе	1	5
78	по себе	18	5
79	тому что	2	5
80	по своей	4	5
81	как мы	3	5
82	и что	5	5
83	можно сказать	5	5
84	так и	10	5
85	слова и	1	5
86	что мы	2	5
87	и все	12	5
88	тем более	1	5
89	мы должны	2	5
90	из этого	1	5
91	в какой	2	5
92	в своих	2	5
93	в котором	1	4
94	которую мы	1	4
95	время как	7	4
96	в чем	3	4
97	но не	6	4
98	как в	2	4
99	все остальные	1	4
100	и к	7	4
101	все эти	2	4
102	к выводу	1	4
103	что она	14	4
104	при этом	4	4
105	их в	2	4
106	что все	1	4
107	было бы	3	4
108	ни в	10	4
109	в своей	8	4
110	понятий и	1	4
111	не в	8	4
112	убедиться в	2	4
113	этом отношении	1	4
114	с другом	1	4
115	к тому	2	4
116	должен быть	1	4
117	приводит к	1	4
118	по мере	1	4
119	выводу что	1	4
120	во всей	1	4
121	мы видим	2	4
122	только что	5	4
123	в одном	4	4
124	как раз	5	4
125	ее на	1	4
126	до сих	2	4
127	по существу	1	4
128	друг с	1	4
129	сих пор	2	4
130	в результате	2	4
131	хотя бы	4	4
132	как на	1	4
133	смысле слова	1	3
134	в сфере	2	3
135	человека и	2	3
136	не остается	1	3
137	сам по	3	3
138	и то	7	3
139	самом деле	4	3
140	как известно	2	3
141	мы называем	1	3
142	я не	6	3
143	мы и	1	3
144	из которых	1	3
145	в их	2	3
146	в общем	2	3
147	в новом	1	3
148	что они	6	3
149	которые не	2	3
150	нашего сознания	1	3
151	в одной	4	3
152	что именно	1	3
153	в своем	4	3
154	все же	4	3
155	еще на	2	3
156	в которой	2	3
157	что это	10	3
158	он в	1	3
159	из этих	1	3
160	как он	4	3
161	друг другу	1	3
162	и если	4	3
163	факт что	1	3
164	его не	2	3
165	на все	2	3
166	и мы	3	3
167	показывает что	1	3
168	всегда и	1	3
169	образом и	1	3
170	на эти	1	3
171	она не	8	3
172	тогда когда	6	3
173	и остается	2	3
174	в самых	1	3
175	ничего не	3	3
176	во всем	1	3
177	в области	2	3
178	в каком	4	3
179	могут быть	4	3
180	же самое	2	3
181	что оно	4	3
182	и это	5	3
183	не могу	6	3
184	об этой	2	3
185	об этом	3	3
186	одного из	1	3
187	может не	4	3
188	и следовательно	5	3
189	обе эти	1	3
190	связи с	4	3
191	уже в	4	3
192	то и	1	3
193	всяком случае	2	3
194	мы находим	3	3
195	вовсе не	13	3
196	во всех	2	3
197	превращается в	1	3
198	а не	16	3
199	все более	1	3
200	из основных	1	3
201	только для	1	3
202	тем и	1	3
203	и от	3	3
204	сознания и	5	3
205	значение в	1	3
206	во всяком	2	3
207	речь идет	1	2
208	связана с	2	2
209	он может	2	2
210	тех же	1	2
211	идет о	1	2
212	показать что	1	2
213	между двумя	1	2
214	и до	1	2
215	что эти	2	2
216	в зависимости	2	2
217	есть не	7	2
218	что если	3	2
219	оно есть	3	2
220	зависимости от	2	2
221	как таковая	1	2
222	в ее	4	2
223	со всеми	1	2
224	только тогда	7	2
225	который мы	1	2
226	себе и	3	2
227	за пределы	4	2
228	к сожалению	2	2
229	и я	2	2
230	чем мы	1	2
231	более и	2	2
232	когда он	1	2
233	и понимания	1	2
