N	3gram	Propp_Isto_3	Psycholo
1	в том что	5	12
2	о том что	2	10
3	на то что	1	6
4	что в нем	1	5
5	на самом деле	1	5
6	с самого начала	1	5
7	с точки зрения	1	4
8	можно было бы	1	4
9	друг с другом	1	4
10	он видит что	1	3
11	сами по себе	1	3
12	точно так же	2	3
13	так же как	1	3
14	смысле этого слова	1	3
15	это означало бы	1	3
16	во всяком случае	2	3
17	надо сказать что	1	3
18	заключается в том	1	3
19	это и есть	1	3
20	до сих пор	5	3
21	с одной стороны	2	3
22	уже знаем что	1	2
23	вместе с тем	1	2
24	то время как	2	2
25	во все время	2	2
26	так как мы	1	2
27	с другой стороны	7	2
28	и той же	1	2
29	в то время	2	2
30	не только не	2	2
31	мы видим что	4	2
32	одной и той	1	2
33	мы уже знаем	2	2
34	но если бы	1	2
35	к тому же	2	2
36	и т д	15	2
37	мы знаем что	1	1
38	что иное как	3	1
39	что в этом	1	1
40	мы уже говорили	1	1
41	показывает нам что	1	1
42	по отношению к	2	1
43	равно как и	1	1
44	подобно тому как	1	1
45	мы ничего не	1	1
46	также и в	1	1
47	той же причине	1	1
48	он все же	1	1
49	но далеко не	1	1
50	то это означало	1	1
51	этот материал как	1	1
52	в таком случае	1	1
53	одной стороны жизнь	1	1
54	только то что	1	1
55	ясно и она	1	1
56	из того что	1	1
57	на кладбище на	1	1
58	с тем что	1	1
59	на этот вопрос	1	1
60	и здесь мы	2	1
61	образом и здесь	1	1
62	этот вопрос можно	1	1
63	с этой точки	1	1
64	для нас это	1	1
65	один из них	1	1
66	означало бы что	1	1
67	во второй раз	1	1
68	она или не	1	1
69	в свою очередь	1	1
70	мы сейчас увидим	1	1
71	так что она	2	1
72	что дело здесь	1	1
73	не может быть	1	1
74	то обстоятельство что	1	1
75	не что иное	3	1
76	одной стороны он	1	1
77	и в русской	1	1
78	и вместе с	1	1
79	ничего общего с	1	1
80	этой точки зрения	1	1
81	по ходу действия	1	1
82	мы еще будем	1	1
83	не только в	1	1
84	можно сказать что	1	1
85	о том чтобы	1	1
86	но в этом	1	1
87	в согласии с	1	1
88	если бы это	1	1
89	может быть в	1	1
90	что и в	2	1
91	так или иначе	1	1
92	в жизни и	1	1
93	она не может	1	1
94	можно найти много	1	1
