N	3gram	Propp_Isto_5	FransuaR
1	то же время	1	6
2	в то же	1	6
3	до сих пор	2	4
4	в связи с	4	4
5	на самом деле	1	3
6	в том числе	1	3
7	в отличие от	1	3
8	не было ни	1	3
9	мы уже говорили	1	3
10	в других местах	1	3
11	для того чтобы	3	3
12	по отношению к	2	2
13	и в других	1	2
14	но и в	2	2
15	переходят друг в	1	2
16	том числе и	1	2
17	не может быть	3	2
18	в данном случае	2	2
19	о том что	4	2
20	можно сказать что	1	2
21	может быть в	1	2
22	друг в друга	1	2
23	как и в	2	2
24	как мы видели	1	2
25	и в более	1	1
26	как и его	1	1
27	на том что	2	1
28	при встрече с	1	1
29	так как в	2	1
30	подобно тому как	1	1
31	играют большую роль	1	1
32	свидетельствует о том	1	1
33	о том как	2	1
34	в этом случае	7	1
35	в нем и	3	1
36	с точки зрения	1	1
37	всем тем что	1	1
38	в таких случаях	2	1
39	большую роль в	1	1
40	и огонь в	1	1
41	и потому не	1	1
42	не может он	1	1
43	это может быть	1	1
44	в особенности в	2	1
45	в том чтобы	2	1
46	в книге о	1	1
47	образ змея в	1	1
48	не только для	1	1
49	то что он	1	1
50	во всяком случае	1	1
51	как мы увидим	3	1
52	это одна из	1	1
53	с другой стороны	8	1
54	само по себе	1	1
55	может быть названа	1	1
56	мы видели что	2	1
57	во всех этих	1	1
58	что может быть	1	1
59	и вместе с	2	1
60	в свою очередь	1	1
61	но и для	1	1
62	с самого начала	1	1
63	особенности в связи	1	1
64	мы знаем что	4	1
65	общества и его	1	1
66	что во время	1	1
67	мы видим что	4	1
68	но все же	4	1
69	в том что	2	1
70	мы его здесь	1	1
71	что и в	2	1
72	как мы знаем	1	1
73	внимание только на	1	1
