N	3gram	Voloshinov_2	slovoVRo
1	то же время	8	12
2	в то же	8	12
3	в узком смысле	2	10
4	в той или	3	9
5	той или иной	4	9
6	или иной степени	2	9
7	с точки зрения	13	8
8	с чужим словом	1	8
9	в большинстве случаев	5	6
10	в отношении к	4	6
11	во всяком случае	2	5
12	и в особенности	1	4
13	как мы сказали	3	4
14	прямо и непосредственно	1	4
15	с одной стороны	3	4
16	с другой стороны	1	4
17	но в то	5	4
18	в зависимости от	2	3
19	до конца и	1	3
20	могут быть и	1	3
21	более или менее	2	3
22	таким образом в	1	3
23	так и в	1	3
24	в широком смысле	1	2
25	в языковом отношении	1	2
26	а вовсе не	1	2
27	мы уже сказали	1	2
28	в этом случае	1	2
29	до сих пор	3	2
30	и не может	3	2
31	до известной степени	1	2
32	на своем языке	1	2
33	одно и то	3	2
34	не только в	1	2
35	и то же	3	2
36	не могут быть	1	2
37	с различными моментами	1	2
38	то же слово	2	2
39	того или иного	2	2
40	в свою очередь	5	2
41	точки зрения самого	2	2
42	как мы уже	3	2
43	к тому что	3	2
44	и в том	1	2
45	друг с другом	1	2
46	философия слова и	1	2
47	на чужое слово	2	1
48	новый свет на	1	1
49	в нем становится	1	1
50	авторской и чужой	5	1
51	а не к	2	1
52	а следовательно и	1	1
53	все категории и	1	1
54	в языковом сознании	1	1
55	на данном языке	1	1
56	прямо сказать что	1	1
57	но как мы	1	1
58	данного языка в	1	1
59	ближайшим образом определяется	1	1
60	не только по	1	1
61	поэтому-то на почве	1	1
62	дело в том	1	1
63	в сущности всегда	1	1
64	того что уже	1	1
65	в тесной связи	2	1
66	и философии языка	1	1
67	как бы не	1	1
68	с одним из	1	1
69	прямая речь косвенная	1	1
70	и так сказать	1	1
71	они ни были	1	1
72	и в более	1	1
73	является в сущности	1	1
74	лишь в редчайшие	1	1
75	пор совершенно не	1	1
76	в нем и	1	1
77	и не в	3	1
78	не может противопоставить	1	1
79	то или иное	1	1
80	в отличие от	3	1
81	в неразрывной связи	2	1
82	бы то ни	4	1
83	но и в	2	1
84	в различные эпохи	1	1
85	оставаясь в пределах	2	1
86	на самом же	3	1
87	в этом отношении	1	1
88	точном смысле слова	1	1
89	к тому или	1	1
90	во всех своих	1	1
91	в направлении к	3	1
92	рано или поздно	1	1
93	передачи чужого слова	1	1
94	нет ничего что	1	1
95	а иногда и	2	1
96	в противном случае	2	1
97	не абстрактная система	1	1
98	или даже вовсе	1	1
99	сих пор совершенно	1	1
100	по крайней мере	2	1
101	у него нет	1	1
102	ни в какой	2	1
103	может быть и	5	1
104	в сущности только	1	1
105	и стиль высказывания	1	1
106	речь косвенная речь	1	1
107	связанных с ними	1	1
108	нем новые стороны	1	1
109	эти категории и	1	1
110	в этом как	1	1
111	в значительной степени	2	1
112	а как бы	1	1
113	в определенных социальных	1	1
114	точки зрения говорящего	1	1
115	связи с различными	1	1
116	то ни было	4	1
117	в каком направлении	1	1
118	в свой состав	1	1
119	и все его	1	1
120	слушателя если бы	1	1
121	свою связь с	1	1
122	имеют громадное значение	1	1
123	все эти категории	1	1
124	обстоит дело с	1	1
125	в одной плоскости	1	1
126	во всех этих	1	1
127	предвосхищает его и	1	1
128	с другими высказываниями	1	1
129	неразрывной связи с	2	1
130	так или иначе	1	1
131	а иногда прямо	1	1
132	всяком случае за	1	1
133	бы оно ни	1	1
134	чужих высказываний и	1	1
135	в точном смысле	4	1
136	этих шаблонов и	1	1
137	можно прямо сказать	1	1
138	чужой речи в	7	1
139	о которых мы	1	1
140	не может быть	10	1
141	к системе языка	2	1
142	на фоне других	1	1
143	тем не менее	1	1
144	о том что	3	1
145	на протяжении веков	1	1
146	нет подхода к	1	1
147	оно ни было	2	1
148	лингвистики и философии	2	1
149	в данную эпоху	2	1
150	в чужих устах	1	1
151	никогда не может	1	1
152	в нем новые	1	1
153	тесной связи с	1	1
154	форме косвенной речи	1	1
155	своего исторического существования	1	1
156	нет почвы для	1	1
157	с самого начала	5	1
158	высказывание в то	1	1
159	но в этом	1	1
160	понимание таким образом	1	1
161	и прежде всего	2	1
162	можно сказать что	1	1
163	и установлено на	1	1
164	неизбежно приводит к	1	1
165	бы они ни	1	1
166	лежит в основе	2	1
167	на то или	1	1
168	мы все же	1	1
169	но во всяком	1	1
170	лишь там где	2	1
171	конечно не только	2	1
172	именно для того	2	1
173	с помощью которых	1	1
174	самом же деле	3	1
175	для того чтобы	6	1
176	в том что	6	1
177	рядом друг с	1	1
178	фонетических морфологических и	1	1
179	как и в	1	1
180	как мы видели	3	1
