N	3gram	Losev_Prob_3	Psycholo
1	в том что	9	17
2	для того чтобы	1	13
3	в самом деле	1	11
4	с точки зрения	2	10
5	заключается в том	3	10
6	не может быть	5	8
7	на то что	1	6
8	то же самое	7	6
9	на самом деле	2	5
10	до сих пор	2	5
11	в художественном произведении	1	5
12	сам по себе	6	4
13	можно было бы	3	4
14	так же как	1	4
15	в данном случае	7	4
16	тем не менее	10	4
17	о том что	3	4
18	только в том	1	4
19	в том виде	2	3
20	том что он	1	3
21	сами по себе	6	3
22	с тем что	1	3
23	точно так же	3	3
24	в том чтобы	1	3
25	в конце концов	3	3
26	в то время	4	3
27	само по себе	3	3
28	таким образом и	1	3
29	что и в	3	3
30	том виде как	2	2
31	это было бы	1	2
32	в том и	1	2
33	при таком понимании	1	2
34	что он не	1	2
35	как и в	1	2
36	того и другого	1	2
37	на этот вопрос	1	2
38	и тем что	1	2
39	и то что	7	2
40	если же мы	1	2
41	то время как	4	2
42	тому или иному	1	2
43	по сравнению с	2	2
44	указывает на то	1	2
45	столько же сколько	2	2
46	бы то ни	4	2
47	во всяком случае	6	2
48	том и заключается	1	2
49	этой точки зрения	2	2
50	ни в каком	4	2
51	таким образом в	1	2
52	потому что все	1	2
53	того или иного	3	2
54	и никогда не	1	2
55	это значит что	2	2
56	с другой стороны	5	2
57	в то же	4	2
58	к тому что	1	2
59	то же что	1	2
60	только потому что	2	2
61	и т д	13	2
62	и того же	1	1
63	и может быть	1	1
64	указанием на то	1	1
65	что иное как	4	1
66	художественное произведение как	1	1
67	жизнь и ее	1	1
68	само собой разумеется	1	1
69	все дело в	1	1
70	в чем же	1	1
71	то ни стало	1	1
72	то это значит	2	1
73	только сказать что	1	1
74	никак не может	2	1
75	что для него	1	1
76	он не только	1	1
77	того или другого	3	1
78	крайней мере в	1	1
79	о том как	2	1
80	в этом случае	5	1
81	что же касается	4	1
82	так что он	2	1
83	же как и	2	1
84	во что бы	1	1
85	как и другие	1	1
86	принять во внимание	1	1
87	в басне и	1	1
88	не имеют ничего	1	1
89	имеет в виду	1	1
90	никакой роли и	1	1
91	в таком случае	4	1
92	в отличие от	2	1
93	по себе и	1	1
94	в первой главе	1	1
95	и что даже	2	1
96	но и в	2	1
97	не имеет никакого	3	1
98	и земли и	1	1
99	не было бы	3	1
100	мы находим в	2	1
101	только то что	2	1
102	то естественно что	1	1
103	что не только	1	1
104	и заключается что	1	1
105	уже это одно	1	1
106	но он не	1	1
107	по себе как	2	1
108	несмотря на свою	1	1
109	может быть даже	3	1
110	только при помощи	2	1
111	это и значит	1	1
112	с этой точки	1	1
113	по крайней мере	5	1
114	то или иное	2	1
115	и тем не	3	1
116	одно и то	3	1
117	и в частности	2	1
118	что бы то	1	1
119	потому что он	4	1
120	от того что	1	1
121	то ни было	3	1
122	так как она	1	1
123	может быть не	1	1
124	и не очень	1	1
125	в нем так	1	1
126	ни к какому	2	1
127	с одной стороны	1	1
128	писателя и читателя	1	1
129	значит что и	1	1
130	и все его	1	1
131	же самое можно	1	1
132	не в самом	1	1
133	и то же	4	1
134	которые мы находим	1	1
135	но при этом	1	1
136	не вещи не	1	1
137	как будто бы	3	1
138	сказать что если	1	1
139	ясно что в	2	1
140	только на одну	2	1
141	моря и земли	1	1
142	благодаря тому что	1	1
143	же мы возьмем	1	1
144	в одном случае	1	1
145	все же не	1	1
146	в связи с	7	1
147	в литературном произведении	1	1
148	о ней не	1	1
149	отличают его от	1	1
150	которые могут быть	1	1
151	это можно было	1	1
152	только в очень	1	1
153	указывает только на	1	1
154	то есть от	2	1
155	только о том	2	1
156	ответ на этот	1	1
157	сама с собой	1	1
158	в каком случае	2	1
159	бросается в глаза	1	1
160	по себе не	1	1
161	мы могли бы	3	1
162	художественного произведения и	1	1
163	и в таком	1	1
164	и он будет	1	1
165	более или менее	1	1
166	есть не что	4	1
167	то есть с	2	1
168	но только с	1	1
169	собой разумеется что	1	1
170	узком смысле слова	1	1
171	по себе а	3	1
172	нечего и говорить	1	1
173	мы убеждаемся в	1	1
174	то обстоятельство что	1	1
175	ни при чем	1	1
176	к тому или	1	1
177	том смысле что	3	1
178	нет ничего кроме	1	1
179	то что мы	1	1
180	ничего общего с	2	1
181	и тем самым	2	1
182	к выводу что	1	1
183	не только не	1	1
184	даже не в	1	1
185	именно потому что	3	1
186	нам хотелось бы	1	1
187	на основании этого	1	1
188	можно сказать что	2	1
189	каком случае не	1	1
190	при помощи этой	1	1
191	он в данном	1	1
192	одного и того	1	1
193	друг от друга	2	1
194	то или другое	1	1
195	по себе но	1	1
196	то что и	1	1
197	в том смысле	3	1
198	что для нее	1	1
199	не значит что	2	1
200	не что иное	4	1
201	в первом случае	1	1
202	области человеческой жизни	1	1
203	мы начинаем понимать	1	1
204	к совершенству в	1	1
205	не имеет ничего	3	1
206	имеют ничего общего	1	1
207	не так как	1	1
208	формы и содержания	1	1
209	тот факт что	1	1
