N	2gram	Vygotskiy__4	FransuaR
1	и в	33	40
2	то есть	13	18
3	и его	5	17
4	прежде всего	2	16
5	в этом	28	15
6	мы уже	5	13
7	не только	7	13
8	в его	10	13
9	и не	13	13
10	вовсе не	5	12
11	что в	21	12
12	как и	5	11
13	но и	3	11
14	таким образом	13	10
15	как мы	4	10
16	в сущности	6	9
17	он не	11	9
18	в них	2	9
19	может быть	22	9
20	и все	12	9
21	и до	3	8
22	той же	4	8
23	и на	5	8
24	все эти	6	8
25	и с	2	8
26	во время	6	8
27	в том	21	8
28	у него	6	8
29	но в	2	8
30	то же	9	7
31	в своем	7	7
32	в виду	2	7
33	в ту	1	7
34	в одном	3	7
35	и др	1	7
36	этот образ	1	7
37	во всех	2	6
38	в самом	12	6
39	в этих	1	6
40	в то	3	6
41	же время	2	6
42	связи с	2	6
43	связь с	5	6
44	и других	4	6
45	мы еще	1	6
46	до конца	7	6
47	в той	3	6
48	он говорит	3	6
49	в своей	4	6
50	к этому	4	6
51	в нем	7	5
52	так сказать	1	5
53	в основе	3	5
54	и для	3	5
55	в особенности	1	5
56	те же	2	5
57	начала и	1	5
58	связаны с	1	5
59	мы видим	6	5
60	для него	1	5
61	то что	44	5
62	не было	3	5
63	а не	6	5
64	в связи	1	5
65	как раз	9	5
66	в своих	3	5
67	также и	2	4
68	жизни и	4	4
69	в ней	6	4
70	в истории	1	4
71	в нашем	1	4
72	в мире	3	4
73	было бы	12	4
74	ни в	3	4
75	том что	22	4
76	в эту	1	4
77	в их	2	4
78	даже в	2	4
79	того чтобы	22	4
80	у нас	4	4
81	о том	20	4
82	и о	4	4
83	так в	1	4
84	и здесь	3	4
85	а также	1	4
86	и во	1	4
87	один из	2	4
88	только на	1	4
89	из них	4	4
90	так как	12	4
91	за этим	3	4
92	и даже	1	4
93	до сих	3	4
94	здесь в	3	4
95	и потому	2	4
96	сих пор	3	4
97	все это	13	4
98	в заключение	1	4
99	самом деле	12	3
100	на самом	6	3
101	и есть	4	3
102	поэтому он	1	3
103	правильного понимания	1	3
104	только для	1	3
105	с его	2	3
106	по отношению	1	3
107	в этой	9	3
108	и как	5	3
109	и наконец	2	3
110	и к	2	3
111	в себе	6	3
112	мы чувствуем	1	3
113	но ведь	1	3
114	при этом	2	3
115	всех этих	3	3
116	для понимания	2	3
117	об этом	4	3
118	на протяжении	1	3
119	не понимает	2	3
120	их в	3	3
121	для этого	8	3
122	одна из	4	3
123	так много	1	3
124	во всем	2	3
125	уже говорили	1	3
126	и мысли	1	3
127	о нем	4	3
128	начиная с	1	3
129	но все	2	3
130	в ее	2	3
131	можно было	4	3
132	если бы	10	3
133	в другом	1	3
134	другими словами	1	3
135	никак не	6	3
136	между тем	1	3
137	что и	3	3
138	во всей	3	3
139	еще не	1	3
140	только в	4	3
141	поэтому и	1	3
142	так и	3	3
143	же и	1	3
144	одно из	2	3
145	не так	1	3
146	в конце	8	3
147	тем что	3	3
148	для того	23	3
149	сказать что	13	3
150	там где	1	3
151	в частности	4	3
152	не может	10	3
153	вместе с	8	3
154	как в	3	3
155	такого рода	1	3
156	во все	3	3
157	как бы	25	3
158	хотя он	1	3
159	и смерти	1	3
160	весь этот	1	3
161	и от	2	3
162	но это	1	3
163	а в	4	3
164	слово в	2	3
165	к этой	3	3
166	в обычном	1	2
167	например в	3	2
168	он считает	1	2
169	связана с	1	2
170	того же	1	2
171	это и	5	2
172	тем же	1	2
173	из самых	1	2
174	своего романа	1	2
175	века в	1	2
176	и этот	3	2
177	мы не	5	2
178	при анализе	2	2
179	на тему	2	2
180	хотя бы	2	2
181	быть в	1	2
182	не был	2	2
183	но не	3	2
184	эпизод с	3	2
185	думать что	2	2
186	его романа	1	2
187	вот как	3	2
188	в течение	1	2
189	что он	20	2
190	все же	5	2
191	и той	2	2
192	имеет в	1	2
193	в этот	1	2
194	в которой	4	2
195	в целом	5	2
196	из этих	2	2
197	раз в	7	2
198	в дальнейшем	1	2
199	говорят о	1	2
200	и если	9	2
201	на его	1	2
202	как он	5	2
203	и еще	1	2
204	в корне	1	2
205	и вот	6	2
206	в плане	1	2
207	одной и	2	2
208	на этом	3	2
209	здесь мы	3	2
210	и сделал	1	2
211	ни одной	3	2
212	далеко не	3	2
213	характер и	1	2
214	в один	1	2
215	если их	1	2
216	точки зрения	6	2
217	в котором	2	2
218	его современников	1	2
219	в условиях	1	2
220	одном из	1	2
221	но он	6	2
222	и очень	1	2
223	не раз	1	2
224	ее не	1	2
225	дело в	1	2
226	значение этого	1	2
227	связь и	1	2
228	до того	1	2
229	и такие	1	2
230	и это	5	2
231	его произведения	1	2
232	и сам	1	2
233	времени и	2	2
234	даны в	4	2
235	можно сказать	2	2
236	образом в	2	2
237	с другой	2	2
238	книг и	1	2
239	это не	6	2
240	к нему	1	2
241	и так	4	2
242	но как	1	2
243	и ее	2	2
244	больше чем	2	2
245	конечно не	3	2
246	и у	1	2
247	уже в	2	2
248	слова в	1	2
249	в нашей	2	2
250	мы знаем	2	2
251	как его	1	2
252	на их	1	2
253	встречаемся с	1	2
254	рядом с	1	2
255	со всем	1	2
256	именно в	2	2
257	романа в	1	2
258	что для	5	2
259	много в	1	2
260	средние века	1	2
261	все то	12	2
262	материал и	2	2
263	с этим	5	2
264	это есть	1	2
265	из этой	3	2
266	смысл в	1	2
267	этого слова	3	2
268	слова и	4	2
269	какой бы	3	2
270	из различных	1	2
271	потому что	24	2
272	гораздо больше	1	2
273	одной из	1	2
274	мы увидим	2	2
275	отношению к	1	2
276	из этого	5	2
277	эти элементы	1	2
278	и другие	1	2
279	это в	4	2
280	этого романа	1	1
281	говоря о	1	1
282	и т	6	1
283	рассказ об	1	1
284	с жизнью	1	1
285	художественного произведения	1	1
286	переходит к	1	1
287	следовательно самое	1	1
288	это делает	2	1
289	совершенно новый	3	1
290	в средние	1	1
291	от самого	1	1
292	не хочет	1	1
293	из его	2	1
294	почти всегда	2	1
295	все те	2	1
296	с таким	2	1
297	над ней	1	1
298	долгое время	1	1
299	в несколько	1	1
300	есть не	1	1
301	мы имеем	2	1
302	человеческой природы	2	1
303	и тут	1	1
304	не была	1	1
305	почти все	2	1
306	основания и	1	1
307	что иное	1	1
308	принадлежит к	2	1
309	свою особую	1	1
310	требует от	1	1
311	этом так	1	1
312	вместо того	2	1
313	с но	3	1
314	но даже	1	1
315	и он	3	1
316	на которых	1	1
317	следовательно в	1	1
318	во мне	1	1
319	смысл и	4	1
320	литературы и	2	1
321	дальше не	1	1
322	иное как	1	1
323	бы то	2	1
324	тем как	1	1
325	о смерти	5	1
326	и всякий	2	1
327	в общем	1	1
328	изображает как	1	1
329	менее всего	1	1
330	иметь дело	2	1
331	оно является	2	1
332	что они	6	1
333	связи и	1	1
334	относится к	1	1
335	анализ этого	1	1
336	и я	1	1
337	что во	1	1
338	в одной	2	1
339	похожа на	1	1
340	в художественном	2	1
341	все остальные	1	1
342	перед нами	6	1
343	смысле этого	3	1
344	когда он	7	1
345	говорит что	10	1
346	называть в	2	1
347	этой цели	2	1
348	от этого	3	1
349	и изображает	1	1
350	со своей	1	1
351	к художественному	1	1
352	бы и	2	1
353	что это	13	1
354	всего романа	2	1
355	представляет собой	2	1
356	или во	1	1
357	в тех	2	1
358	он полон	1	1
359	не понимал	1	1
360	им в	1	1
361	он делает	1	1
362	если он	2	1
363	не могла	1	1
364	частности и	1	1
365	все они	2	1
366	по словам	2	1
367	что должно	1	1
368	он должен	1	1
369	однако он	1	1
370	понимания и	1	1
371	том чтобы	4	1
372	в первом	1	1
373	в трех	1	1
374	подобно тому	1	1
375	что ни	2	1
376	что может	3	1
377	так например	4	1
378	в основу	3	1
379	такого же	1	1
380	это конечно	1	1
381	то ни	1	1
382	могла бы	4	1
383	как они	1	1
384	указывали на	1	1
385	главным образом	1	1
386	в совершенно	1	1
387	есть все	1	1
388	об этой	1	1
389	была в	1	1
