N	3gram	Bakhtin_Fr_5	Myshleni
1	с точки зрения	2	18
2	для того чтобы	6	15
3	в том что	6	15
4	так же точно	1	9
5	по отношению к	1	7
6	в другом месте	2	6
7	о том что	1	6
8	вместе с тем	1	5
9	так же как	4	5
10	не может быть	2	5
11	в то время	2	5
12	же как и	2	4
13	до сих пор	3	4
14	но вместе с	1	4
15	в этом отношении	5	4
16	можно сказать что	2	4
17	друг с другом	2	4
18	мы видим таким	1	3
19	то же самое	2	3
20	можно было бы	2	3
21	в свою очередь	1	3
22	видим таким образом	1	3
23	друг от друга	1	3
24	том что в	1	2
25	мысль и слово	2	2
26	и той же	1	2
27	независимо от того	1	2
28	то же время	9	2
29	так как он	1	2
30	и в частности	1	2
31	в данном случае	2	2
32	от того что	1	2
33	в значительной степени	1	2
34	и таким образом	1	2
35	в самом деле	1	2
36	в то же	9	2
37	одной и той	1	2
38	только тогда когда	1	2
39	потому что он	3	1
40	не могло не	2	1
41	в чем же	2	1
42	точно и в	1	1
43	дело в том	2	1
44	на самом деле	4	1
45	и все остальные	1	1
46	и до конца	1	1
47	является не только	1	1
48	и нигде не	1	1
49	как раз и	1	1
50	в своей книге	1	1
51	так как они	2	1
52	и в то	1	1
53	что он не	1	1
54	в отличие от	2	1
55	хотя и не	1	1
56	том числе и	2	1
57	мысли и слова	2	1
58	одном и том	1	1
59	то что в	1	1
60	и последнее слово	1	1
61	только для того	1	1
62	в известной мере	2	1
63	в одном и	1	1
64	в резком противоречии	1	1
65	как это ни	1	1
66	и при общем	1	1
67	в ту же	1	1
68	и на все	1	1
69	и с точки	2	1
70	в свете той	1	1
71	дело шло о	1	1
72	в строгом смысле	1	1
73	и даже по	1	1
74	все то что	1	1
75	мы видели что	1	1
76	как и все	1	1
77	мы не можем	1	1
78	прямо или косвенно	1	1
79	что в этой	1	1
80	об этом мы	1	1
81	это ни странно	1	1
82	потому что в	1	1
83	в конечном счете	1	1
84	и в известной	1	1
85	его не только	1	1
86	в этой книге	1	1
87	один из важнейших	1	1
88	и том же	1	1
89	заметить что в	1	1
90	как на все	1	1
91	в настоящей главе	1	1
92	о чем мы	1	1
93	хотя бы в	2	1
94	как мы уже	1	1
95	в том числе	4	1
96	между словом и	2	1
97	тем не менее	1	1
98	же точно и	1	1
99	а именно в	1	1
100	как и в	1	1
101	во все стороны	1	1
102	не мог не	1	1
103	той или иной	1	1
