N	3gram	Bakhtin_Fr_4	Dialekti
1	с точки зрения	2	9
2	в том что	1	9
3	не может быть	1	6
4	то же время	8	6
5	в то же	8	6
6	для того чтобы	3	5
7	это и есть	3	4
8	подобно тому как	3	4
9	имеется в виду	2	3
10	все на свете	1	3
11	как и все	5	2
12	и в то	4	2
13	но в то	1	2
14	в свою очередь	1	2
15	мы видим что	1	2
16	теперь мы можем	1	2
17	в чем не	1	1
18	весь мир и	1	1
19	другой стороны в	1	1
20	в ней и	1	1
21	дело в том	1	1
22	на том же	1	1
23	что это не	1	1
24	том же самом	1	1
25	самом же деле	2	1
26	на первый план	1	1
27	из них в	1	1
28	в той же	1	1
29	в отличие от	1	1
30	можно сказать что	1	1
31	на самом же	2	1
32	средневекового учения о	1	1
33	и вовсе не	1	1
34	в том случае	1	1
35	некоторые из них	2	1
36	и то что	1	1
37	в это время	1	1
38	был бы не	1	1
39	в данном случае	1	1
40	не только в	2	1
41	мы не знаем	1	1
42	и все его	1	1
43	в конце концов	4	1
44	в сущности это	1	1
45	в сущности только	1	1
46	и как бы	1	1
47	по природе своей	1	1
48	в мифе о	1	1
49	в связи с	1	1
50	в виду что	1	1
51	и вот как	1	1
52	что мы уже	1	1
53	в нем нет	1	1
54	о том что	2	1
55	и на определенную	1	1
56	мы можем сказать	1	1
57	и не может	1	1
58	включает в себя	1	1
59	ни в чем	1	1
60	нужно сказать что	2	1
61	с другой стороны	3	1
62	но это не	1	1
63	но дело в	1	1
64	в особенности же	1	1
65	мы сказали что	1	1
66	тех или иных	1	1
67	смысле понимая под	1	1
68	все это не	1	1
69	можем сказать что	1	1
70	том случае если	1	1
