N	2gram	Losev_Prob_2	slovoVRo
1	и в	35	41
2	в нем	1	30
3	и т	6	28
4	то есть	39	26
5	во всех	2	17
6	не только	24	16
7	и не	37	16
8	точки зрения	2	16
9	языка в	3	16
10	но и	16	16
11	а не	10	15
12	то же	5	14
13	и на	5	14
14	в то	6	14
15	и его	1	14
16	в пределах	1	14
17	может быть	18	14
18	и др	2	14
19	не может	13	14
20	слова и	4	13
21	в его	7	13
22	в этом	17	12
23	до конца	1	12
24	языка и	5	12
25	как бы	4	12
26	так и	7	11
27	в узком	1	10
28	язык и	2	10
29	в той	2	10
30	узком смысле	1	10
31	слово в	2	10
32	все эти	7	9
33	таким образом	4	9
34	языков и	1	9
35	той или	5	9
36	или иной	5	9
37	как в	1	8
38	но в	6	8
39	в предмете	1	8
40	как мы	5	8
41	или в	2	8
42	может не	1	8
43	слова в	1	8
44	прежде всего	11	8
45	отношение к	1	7
46	все же	8	7
47	в слове	3	7
48	не в	2	7
49	вовсе не	37	7
50	с ним	1	7
51	и следовательно	4	7
52	все они	1	7
53	во всяком	13	7
54	при этом	3	6
55	в плане	2	6
56	это не	1	6
57	в них	2	6
58	к своему	1	6
59	в отношении	4	6
60	слова как	3	6
61	оно не	3	6
62	только в	14	6
63	и даже	11	6
64	а в	4	6
65	и к	3	5
66	в самом	5	5
67	так сказать	1	5
68	т д	6	5
69	с другими	5	5
70	далеко не	4	5
71	всяком случае	10	5
72	все это	4	5
73	в основе	3	5
74	со своим	1	5
75	не на	1	5
76	в языке	15	5
77	к нему	2	5
78	слово как	1	5
79	с другой	6	5
80	еще более	2	5
81	ту же	1	4
82	одним из	1	4
83	по преимуществу	2	4
84	в ней	2	4
85	еще не	10	4
86	с его	1	4
87	словом в	1	4
88	перед нами	2	4
89	и наконец	3	4
90	входя в	1	4
91	но именно	4	4
92	всех этих	4	4
93	в каждом	1	4
94	и с	10	4
95	лишь в	3	4
96	входит в	2	4
97	на почве	1	4
98	как и	5	4
99	в их	3	4
100	к предмету	3	4
101	речи в	1	4
102	и для	6	4
103	лежит в	1	4
104	с ее	1	4
105	ничего не	10	4
106	о нем	2	4
107	прямо и	1	4
108	язык в	1	4
109	один из	3	4
110	оно и	1	4
111	ли он	3	4
112	с одной	5	4
113	языка как	2	4
114	одной стороны	5	4
115	и все	5	4
116	и потому	1	4
117	мы сказали	1	4
118	и формы	1	4
119	и от	3	4
120	в смысле	1	4
121	кроме того	5	4
122	здесь в	1	4
123	быть и	2	4
124	другой стороны	5	4
125	каждое слово	1	4
126	также и	12	3
127	в зависимости	2	3
128	от всякой	2	3
129	единство и	1	3
130	язык как	3	3
131	зависимости от	2	3
132	данном случае	5	3
133	своем языке	1	3
134	в своем	4	3
135	не требует	2	3
136	более или	4	3
137	бы и	7	3
138	из этих	3	3
139	языка а	2	3
140	в себе	5	3
141	вообще не	4	3
142	и сам	2	3
143	и почти	1	3
144	его в	3	3
145	было бы	8	3
146	он не	2	3
147	от языка	1	3
148	или менее	4	3
149	в понимании	2	3
150	и ее	2	3
151	от его	2	3
152	которые в	2	3
153	не должно	1	3
154	на всю	2	3
155	она не	3	3
156	следовательно и	1	3
157	никогда не	1	3
158	и здесь	4	3
159	не могут	4	3
160	к тому	3	3
161	смысле в	1	3
162	самого предмета	2	3
163	к языку	1	3
164	образом в	1	3
165	о том	18	3
166	и во	1	3
167	те или	7	3
168	или иные	3	3
169	переходит в	1	3
170	все время	1	3
171	в него	2	3
172	того что	12	3
173	в том	12	3
174	словом и	1	3
175	поэтому и	1	3
176	в качестве	2	3
177	конечно не	2	3
178	и чисто	1	3
179	так как	7	3
180	друг друга	1	3
181	речь и	1	3
182	как такового	2	3
183	именно в	1	3
184	смысла и	2	3
185	не было	3	3
186	в истории	3	3
187	но оно	1	3
188	речь но	1	3
189	с этим	5	3
190	в данном	10	3
191	как только	3	3
192	в результате	4	3
193	лишь как	1	3
194	хотя бы	12	3
195	язык это	1	3
196	одной из	1	3
197	из этого	2	3
198	в свое	1	3
199	смысле слова	7	2
200	не должны	1	2
201	на самом	4	2
202	нового не	2	2
203	то в	1	2
204	в чисто	1	2
205	мы уже	3	2
206	той же	2	2
207	мы не	7	2
208	же как	1	2
209	время как	1	2
210	это отношение	3	2
211	мы и	6	2
212	свой предмет	1	2
213	конечно и	1	2
214	и заставляет	1	2
215	слово не	1	2
216	и то	10	2
217	между собой	5	2
218	как вещь	1	2
219	столь же	1	2
220	по своему	5	2
221	различия между	1	2
222	он может	1	2
223	но не	4	2
224	и речи	3	2
225	что они	3	2
226	сих пор	4	2
227	речи но	1	2
228	хотя и	3	2
229	от этого	1	2
230	в целом	3	2
231	в известном	1	2
232	нами в	2	2
233	другом случае	1	2
234	и те	1	2
235	не могла	1	2
236	а вовсе	1	2
237	время и	2	2
238	перестает быть	3	2
239	и по	3	2
240	на этом	1	2
241	всех своих	1	2
242	слов о	1	2
243	для них	3	2
244	был бы	6	2
245	том что	19	2
246	в этих	4	2
247	могут не	1	2
248	до последнего	1	2
249	и той	4	2
250	войти в	2	2
251	даже в	2	2
252	тому что	3	2
253	ничего нового	2	2
254	даже как	2	2
255	или вовсе	1	2
256	самый язык	2	2
257	на язык	1	2
258	этого общего	1	2
259	вне его	1	2
260	для нас	9	2
261	у нас	18	2
262	ни о	4	2
263	языке и	4	2
264	мы все	3	2
265	всегда в	1	2
266	и самое	1	2
267	и о	4	2
268	но по	1	2
269	единый и	1	2
270	то время	1	2
271	при всех	3	2
272	роль в	2	2
273	на том	3	2
274	можно было	5	2
275	и вообще	16	2
276	в другом	1	2
277	одного из	1	2
278	языка язык	1	2
279	можно сказать	6	2
280	а также	2	2
281	нас в	3	2
282	слов и	1	2
283	и всякое	2	2
284	предмета и	3	2
285	известном смысле	1	2
286	и одновременно	1	2
287	здесь не	2	2
288	между тем	1	2
289	и тем	4	2
290	нас здесь	1	2
291	так что	11	2
292	же и	2	2
293	связи с	5	2
294	уже не	8	2
295	если мы	9	2
296	только на	9	2
297	в виде	6	2
298	от других	1	2
299	или даже	3	2
300	в известной	1	2
301	в одном	1	2
302	с этими	2	2
303	для того	3	2
304	в последние	2	2
305	именно как	4	2
306	до сих	4	2
307	не есть	33	2
308	а с	1	2
309	а на	1	2
310	между этими	2	2
311	совершенно не	2	2
312	что все	6	2
313	в частности	5	2
314	так же	5	2
315	которые являются	1	2
316	такого рода	15	2
