N	2gram	Propp_Russ_2	Istorich
1	в сказке	1	47
2	и т	5	27
3	и в	29	26
4	т д	5	24
5	так же	4	18
6	т е	24	18
7	то что	5	16
8	не только	10	15
9	может быть	13	14
10	что в	22	14
11	же как	4	13
12	но и	8	12
13	связь с	3	12
14	в лесу	10	12
15	и пр	2	11
16	так и	1	10
17	таким образом	6	10
18	показывает что	8	10
19	и его	1	10
20	что он	1	10
21	при помощи	1	10
22	все же	2	9
23	этот случай	1	9
24	его в	8	9
25	что и	2	9
26	так как	13	9
27	и не	1	9
28	то же	4	8
29	этих случаях	4	8
30	на коне	1	8
31	а в	9	8
32	мы имеем	6	7
33	в этом	11	7
34	об этом	2	7
35	как и	11	7
36	в этих	3	7
37	во время	12	7
38	их в	4	7
39	нас к	3	7
40	как в	7	7
41	мы рассмотрим	4	7
42	что здесь	3	7
43	в качестве	3	7
44	превращается в	1	7
45	и то	2	6
46	еще не	6	6
47	что они	1	6
48	как он	1	6
49	иной мир	1	6
50	мы видели	7	6
51	д к	3	6
52	не всегда	3	6
53	таким же	1	6
54	могут быть	2	6
55	к нему	4	6
56	потому что	5	6
57	а не	4	6
58	не может	5	6
59	вместе с	6	6
60	предположить что	4	6
61	когда он	1	6
62	это и	2	5
63	мы уже	1	5
64	то это	1	5
65	но не	5	5
66	эта связь	2	5
67	и как	2	5
68	но в	5	5
69	уже не	4	5
70	и по	3	5
71	с собой	1	5
72	но все	1	5
73	в другом	1	5
74	и с	10	5
75	это не	5	5
76	не в	4	5
77	к зеленин	3	5
78	ничего не	1	5
79	как мы	3	5
80	на нем	1	5
81	и здесь	1	5
82	и что	5	5
83	в его	1	5
84	с ними	1	5
85	раньше чем	1	5
86	в одном	1	5
87	тем что	3	5
88	и др	1	5
89	в некоторых	9	5
90	из которых	2	5
91	мы должны	1	5
92	в точности	1	5
93	к этому	5	5
94	вопрос о	4	4
95	на себя	2	4
96	в которых	4	4
97	тогда как	2	4
98	не просто	1	4
99	в этот	10	4
100	он в	1	4
101	но он	3	4
102	в своей	2	4
103	некоторых случаях	1	4
104	но эта	1	4
105	что этот	1	4
106	того как	2	4
107	же он	1	4
108	более позднее	2	4
109	представляют собой	7	4
110	здесь не	1	4
111	огонь и	1	4
112	так в	2	4
113	неи в	1	4
114	о том	9	4
115	и даже	1	4
116	с другой	2	4
117	а на	9	4
118	а по	1	4
119	все что	1	4
120	в тех	1	4
121	в человеческом	1	4
122	другой стороны	1	4
123	эту связь	1	4
124	приводит нас	2	4
125	например в	1	3
126	верхом на	2	3
127	что иное	2	3
128	и действительно	1	3
129	лошади в	1	3
130	из этих	2	3
131	видели что	4	3
132	более поздний	1	3
133	только тогда	3	3
134	относится к	1	3
135	в одной	1	3
136	можно предположить	3	3
137	перед нами	1	3
138	его к	1	3
139	все эти	3	3
140	в лес	3	3
141	на то	1	3
142	и если	1	3
143	что она	3	3
144	связанные с	2	3
145	при этом	6	3
146	он должен	1	3
147	что у	1	3
148	на земле	5	3
149	путем трения	2	3
150	а затем	4	3
151	должен был	3	3
152	в огонь	1	3
153	том что	22	3
154	в связь	1	3
155	и при	2	3
156	ты меня	1	3
157	и более	1	3
158	как это	4	3
159	что эта	1	3
160	не имеет	3	3
161	на него	1	3
162	в русской	1	3
163	через него	2	3
164	во всем	2	3
165	представление об	1	3
166	связи с	2	3
167	к себе	1	3
168	все еще	1	3
169	она не	3	3
170	данном случае	7	3
171	это для	1	3
172	в образе	2	3
173	домой и	1	3
174	в религии	1	3
175	иное как	2	3
176	же происходит	1	3
177	чтобы вызвать	2	3
178	с того	1	3
179	а также	4	3
180	в другой	1	3
181	представления о	2	3
182	это приводит	1	3
183	в том	22	3
184	мы увидим	1	3
185	только в	1	3
186	или же	5	3
187	в якутском	1	3
188	человека с	1	3
189	и других	3	3
190	в руки	2	3
191	а именно	3	3
192	не на	1	3
193	в свете	3	3
194	о чем	4	3
195	там где	2	3
196	в данном	6	3
197	как бы	18	3
198	по существу	4	3
199	многих других	1	3
200	этом случае	6	3
201	случаях когда	1	3
202	или в	7	3
203	для нас	6	3
204	но это	1	3
205	только что	1	3
206	же в	6	3
207	е в	10	3
208	на поле	4	3
209	не что	2	3
210	к этой	1	3
211	и другие	14	3
212	в русских	4	2
213	мы здесь	2	2
214	он показывает	2	2
215	он может	1	2
216	такую же	1	2
217	и есть	1	2
218	магическая сила	1	2
219	и за	1	2
220	по его	1	2
221	а как	1	2
222	из леса	7	2
223	в царство	1	2
224	леса в	2	2
225	к ним	1	2
226	отношение к	1	2
227	иногда и	2	2
228	нам право	2	2
229	к воде	1	2
230	в этой	3	2
231	с этим	2	2
232	в своем	1	2
233	тех случаях	1	2
234	хотя и	1	2
235	в фольклоре	4	2
236	увидим что	1	2
237	сливается с	1	2
238	что это	3	2
239	представляет собой	2	2
240	право на	2	2
241	в мышлении	1	2
242	в нем	1	2
243	не к	2	2
244	поле и	4	2
245	на этом	3	2
246	так например	1	2
247	в одну	1	2
248	здесь мы	2	2
249	главным образом	3	2
250	связанных с	1	2
251	или просто	2	2
252	было бы	3	2
253	известно что	1	2
254	из них	4	2
255	он же	1	2
256	с тем	6	2
257	земли и	5	2
258	при изучении	1	2
259	можно найти	1	2
260	это объясняет	1	2
261	человеком и	1	2
262	выше мы	3	2
263	тем не	2	2
264	все это	10	2
265	однако в	1	2
266	таких случаев	1	2
267	случае мы	1	2
268	что есть	1	2
269	не менее	2	2
270	в таких	3	2
271	дело не	2	2
272	или другие	1	2
273	представлением о	1	2
274	умершего в	1	2
275	одна из	11	2
276	же представление	1	2
277	по своей	1	2
278	что на	2	2
279	у нас	4	2
280	во все	1	2
281	можно показать	1	2
282	и этим	1	2
283	никогда не	2	2
284	живет в	3	2
285	том как	1	2
286	и на	6	2
287	основана на	1	2
288	если бы	1	2
289	в обряде	6	2
290	это обычно	1	2
291	на гору	1	2
292	весь скот	1	2
293	более поздняя	1	2
294	или на	8	2
295	после того	2	2
296	связь между	2	2
297	от них	1	2
298	и во	1	2
299	этот момент	1	2
300	в форме	2	2
301	того что	3	2
302	в современной	1	2
303	указывает что	1	2
304	с той	1	2
305	показывают что	1	2
306	на которой	1	2
307	содержится в	1	2
308	о двух	1	2
309	их не	1	2
310	так что	4	2
311	уже в	1	2
312	в виде	4	2
313	есть в	2	2
314	большой огонь	1	2
315	могло бы	1	2
316	представлений о	2	2
317	только с	1	2
318	в других	15	2
319	в особенности	1	2
320	в исторической	1	2
321	возможно что	1	2
322	леса и	3	2
323	чем речь	1	2
324	а когда	1	2
325	но есть	1	2
326	говорит о	2	2
327	вином и	1	2
328	ниже в	2	2
329	точности соответствует	1	2
330	этого слова	1	2
331	смысле этого	1	2
332	здесь имеется	1	2
333	и там	3	2
334	с этой	2	2
335	есть и	1	2
336	в который	1	2
337	речь будет	1	2
338	от него	1	2
339	и все	4	2
340	в мифе	1	2
341	этот вопрос	2	2
342	сказать что	1	2
343	можно наблюдать	1	2
344	по свидетельству	1	2
345	они представляют	2	1
346	без этих	1	1
347	вряд ли	2	1
348	вопрос мы	1	1
349	песни и	4	1
350	переход от	2	1
351	говорилось выше	1	1
352	показать что	1	1
353	и всем	2	1
354	этой фигуры	1	1
355	дойдя до	1	1
356	можно в	1	1
357	смерть в	1	1
358	что эти	1	1
359	из воды	5	1
360	по очереди	2	1
361	тридевять земель	1	1
362	полагает что	2	1
363	от мышей	1	1
364	отсюда видно	1	1
365	мы не	6	1
366	собираются на	1	1
367	что между	1	1
368	что если	1	1
369	и наш	1	1
370	поле в	2	1
371	не была	1	1
372	исторической перспективе	1	1
373	так чтобы	2	1
374	время как	1	1
375	совпадает с	1	1
376	представляло собой	1	1
377	но она	2	1
378	изображение его	1	1
379	проследили в	1	1
380	е как	1	1
381	не совсем	2	1
382	так называемые	1	1
383	существо не	1	1
384	в ней	1	1
385	не от	1	1
386	может дать	1	1
387	он был	1	1
388	на них	4	1
389	как символ	1	1
390	что по	4	1
391	в воду	9	1
392	в различных	1	1
393	во всех	3	1
394	их так	1	1
395	все по	1	1
396	как правило	1	1
397	рассмотрение их	1	1
398	рассмотрение этого	1	1
399	с умершим	1	1
400	землю и	1	1
401	огня в	1	1
402	не все	4	1
403	если в	1	1
404	а он	2	1
405	мертвых нельзя	1	1
406	в эти	1	1
407	здесь имеем	2	1
408	а и	2	1
409	одной лошади	1	1
410	иные формы	1	1
411	обряды и	1	1
412	имеют целью	1	1
413	души умерших	1	1
414	независимо от	1	1
415	что именно	1	1
416	что куклу	1	1
417	эту куклу	4	1
418	рассматриваться как	2	1
419	уже указывалось	2	1
420	его смерти	1	1
421	в дому	1	1
422	вот тебе	1	1
423	и наконец	1	1
424	мир и	1	1
425	ясно и	1	1
426	есть ли	1	1
427	это показывает	3	1
428	животных и	1	1
429	еще на	1	1
430	та же	2	1
431	избу к	1	1
432	что так	1	1
433	предметы могут	1	1
434	различных народов	1	1
435	то и	4	1
436	ее как	1	1
437	не могла	1	1
438	но на	1	1
439	указать еще	1	1
440	чтобы установить	1	1
441	вообще не	1	1
442	не следует	1	1
443	человеческом облике	1	1
444	мы кратко	1	1
445	за тридевять	1	1
446	всех этих	1	1
447	есть та	1	1
448	том чтобы	2	1
449	воду в	1	1
450	но вместе	2	1
451	подобно тому	3	1
452	как крестьянин	2	1
453	дом и	1	1
454	людей и	2	1
455	образа и	1	1
456	в нее	1	1
457	земле на	1	1
458	эта же	1	1
459	в человеческую	3	1
460	мы устанавливаем	1	1
461	исходя из	1	1
462	совпадают с	1	1
463	вера в	1	1
464	от воды	1	1
465	на все	1	1
466	на этой	1	1
467	знает что	1	1
468	дома и	1	1
469	этой силы	3	1
470	он есть	2	1
471	существа это	1	1
472	в гроб	2	1
473	представления об	2	1
474	д с	1	1
475	смерть и	2	1
476	по всему	1	1
477	в них	4	1
478	он из	1	1
479	по рукам	2	1
480	сообщает и	2	1
481	афанасьев в	1	1
482	в избе	4	1
483	в развитии	1	1
484	здесь все	1	1
485	такой же	1	1
486	носит название	1	1
487	и тогда	1	1
488	в царстве	1	1
489	и становится	1	1
490	еще одно	1	1
491	никаких признаков	1	1
492	или вообще	4	1
493	или точнее	1	1
494	этой связи	1	1
495	как воплощение	1	1
496	зеленин в	1	1
497	песен и	1	1
498	с развитием	2	1
499	уже к	1	1
500	в котором	3	1
501	наиболее полное	1	1
502	на свою	1	1
503	на берег	2	1
504	должны были	2	1
505	богиня лесов	1	1
506	древняя связь	1	1
507	как одна	1	1
508	не будем	3	1
509	свет на	1	1
510	вторичное образование	1	1
511	при рассмотрении	2	1
512	образом из	1	1
513	к хозяину	1	1
514	в полях	1	1
515	поздний элемент	1	1
516	или другое	1	1
517	и очень	1	1
518	будут рассмотрены	3	1
519	в пищу	2	1
520	эти дни	1	1
521	в то	2	1
522	целый год	1	1
523	тогда когда	4	1
524	в египетской	1	1
525	раз наоборот	1	1
526	как таковых	1	1
527	каждый день	1	1
528	что представление	1	1
529	этого обряда	2	1
530	найти в	1	1
531	поле или	1	1
532	именно с	1	1
533	к ней	2	1
534	более что	1	1
535	можно сказать	1	1
536	ее с	1	1
537	и является	1	1
538	до того	1	1
539	мы и	1	1
540	в основе	1	1
541	и несколько	1	1
542	одним из	2	1
543	iii и	1	1
544	в момент	2	1
545	других случаях	1	1
546	когда мы	2	1
547	на того	1	1
548	и другой	3	1
549	в сказках	1	1
550	с полной	1	1
551	наблюдать что	1	1
552	для его	1	1
553	что при	2	1
554	в сибири	2	1
555	являются причиной	1	1
556	лучше будет	1	1
557	ничего общего	1	1
558	здесь еще	1	1
559	и это	1	1
560	и луга	1	1
561	сказке как	1	1
562	после рассмотрения	1	1
563	говорит и	1	1
564	на другой	2	1
565	это наблюдение	1	1
566	на основе	1	1
