N	3gram	Bakhtin_Fr_1	Formalny
1	с точки зрения	3	13
2	в настоящее время	1	10
3	то же время	1	8
4	в его целом	1	8
5	в то же	1	8
6	на самом деле	2	6
7	до сих пор	4	6
8	не может быть	1	5
9	по отношению к	1	4
10	с одной стороны	2	4
11	во всяком случае	1	4
12	так и в	2	4
13	как бы ни	2	3
14	бы ни были	1	2
15	нет и не	1	2
16	сводится к тому	1	2
17	и не может	1	2
18	в своей книге	2	2
19	сами по себе	1	2
20	убедиться в этом	1	2
21	и в частности	2	2
22	в большинстве случаев	2	2
23	в применении к	3	2
24	чтобы убедиться в	1	2
25	еще в самом	1	2
26	но в то	1	2
27	на кого не	1	2
28	главным образом на	2	2
29	в связи с	1	2
30	все более и	1	2
31	более и более	1	2
32	в целом ряде	1	2
33	и пр и	1	2
34	как и всякая	1	2
35	до настоящего времени	1	2
36	друг от друга	1	2
37	ни на кого	1	2
38	пр и пр	1	2
39	большое место в	1	2
40	по своему замыслу	1	1
41	применении к литературе	1	1
42	вполне понятно что	2	1
43	или хотя бы	1	1
44	еще далеко не	1	1
45	в чем же	1	1
46	в ней и	1	1
47	они никогда не	1	1
48	и может быть	1	1
49	так и не	3	1
50	они ничего не	1	1
51	как раз и	2	1
52	вышедшая в году	1	1
53	по-видимому не было	1	1
54	и в общем	1	1
55	можно говорить о	1	1
56	в том что	6	1
57	сказать что и	1	1
58	но и в	2	1
59	сих пор недостаточно	1	1
60	на самом же	3	1
61	в этом отношении	3	1
62	том числе и	7	1
63	резко отличается от	1	1
64	к тому чтобы	1	1
65	но в менее	1	1
66	на первом плане	1	1
67	так сказать в	1	1
68	то что было	1	1
69	в это время	2	1
70	мы видим что	1	1
71	где она была	1	1
72	мир в его	2	1
73	до конца и	1	1
74	мы наблюдаем в	1	1
75	во внешнем мире	1	1
76	ни к какому	2	1
77	все это уже	1	1
78	в отличие от	4	1
79	так и с	1	1
80	в последнее время	1	1
81	это конечно не	1	1
82	это и не	1	1
83	историков и теоретиков	1	1
84	что касается до	1	1
85	в новое время	3	1
86	с другой стороны	1	1
87	и в том	2	1
88	самом же деле	3	1
89	все то что	1	1
90	во всем своем	1	1
91	точки зрения этих	1	1
92	в данную эпоху	1	1
93	друг друга по	1	1
94	отдельности и в	1	1
95	всего того что	2	1
96	нашей работы мы	1	1
97	так и на	1	1
98	в самом начале	1	1
99	все это в	1	1
100	частях нашей работы	1	1
101	и до сих	1	1
102	в самом зародыше	1	1
103	в одном месте	1	1
104	нужно сказать что	4	1
105	и все остальные	1	1
106	но все же	2	1
107	литература но и	1	1
108	в том числе	10	1
109	тех или иных	1	1
110	в отношении к	1	1
111	и ни на	2	1
112	понятно что при	1	1
113	в литературе и	1	1
114	очень большое место	1	1
115	и до настоящего	1	1
116	выходит за пределы	3	1
117	в отрыве от	2	1
118	в этом достаточно	1	1
119	по своей природе	1	1
120	существенное влияние на	1	1
121	вне связи с	1	1
