N	3gram	Losev_Dial_2	Myslijsy
1	в том что	6	16
2	только тогда когда	4	7
3	и то же	4	5
4	сам по себе	3	5
5	по крайней мере	9	5
6	одно и то	4	5
7	не в том	1	5
8	то же время	4	5
9	от того что	2	5
10	в то же	3	5
11	вместе с тем	1	4
12	с другой стороны	4	4
13	но и в	1	4
14	по себе а	1	4
15	не есть ни	6	4
16	в то время	3	4
17	не только в	2	4
18	потому что он	2	3
19	более или менее	2	3
20	по мере того	1	3
21	до сих пор	2	3
22	может быть только	2	3
23	с одной стороны	1	3
24	в том как	1	3
25	мере того как	1	3
26	само по себе	2	3
27	и т д	15	3
28	в том смысле	4	3
29	тем не менее	2	3
30	не может быть	3	3
31	что и в	1	3
32	дает нам возможность	1	2
33	и может быть	3	2
34	только потому что	1	2
35	зависит от того	1	2
36	подобно тому как	1	2
37	том что он	1	2
38	будет ли она	1	2
39	в таком случае	3	2
40	в этом отношении	1	2
41	и т п	2	2
42	не могут быть	2	2
43	и в том	1	2
44	именно в том	1	2
45	в некотором смысле	1	2
46	нельзя сказать что	2	2
47	то что мы	1	2
48	как бы ни	2	2
49	можно сказать что	3	2
50	к тому что	1	2
51	сама по себе	7	2
52	том что она	1	1
53	точки зрения и	1	1
54	одной стороны и	1	1
55	есть нечто совершенно	2	1
56	том смысле что	3	1
57	а потом уже	2	1
58	которые не могут	1	1
59	в свое время	1	1
60	того что в	1	1
61	в душе и	1	1
62	не сама она	1	1
63	так же и	1	1
64	равно как и	1	1
65	мы уже сказали	1	1
66	не говоря уже	2	1
67	на самом деле	1	1
68	в самом деле	3	1
69	только тогда и	1	1
70	так что в	1	1
71	что не всякий	2	1
72	то же самое	2	1
73	это дает нам	1	1
74	оно не есть	1	1
75	говоря уже о	2	1
76	сами по себе	3	1
77	по самой своей	1	1
78	если скажем что	1	1
79	по себе и	1	1
80	и та же	4	1
81	того и другого	1	1
82	дело вовсе не	1	1
83	за то что	1	1
84	и в некотором	1	1
85	то уже в	1	1
86	и говорить о	2	1
87	до тех пор	1	1
88	искусство может быть	1	1
89	со всех сторон	1	1
90	то и другое	1	1
91	так как все	1	1
92	и то что	1	1
93	что не есть	1	1
94	то время как	3	1
95	по себе не	3	1
96	в данном случае	2	1
97	в одно время	2	1
98	же и в	1	1
99	ведь мы же	2	1
100	не зависит от	1	1
101	в разной мере	1	1
102	что мы называем	1	1
103	но что же	1	1
104	что оно ни	1	1
105	самой своей природе	1	1
106	или по крайней	2	1
107	того что она	1	1
108	так или иначе	2	1
109	по себе этот	1	1
110	да и самое	1	1
111	стало быть если	1	1
112	одна и та	4	1
113	только в очень	1	1
114	потому что они	2	1
115	внутреннего и внешнего	2	1
116	бросается в глаза	1	1
117	или точнее говоря	1	1
118	т д не	2	1
119	только то что	4	1
120	это было бы	1	1
121	и стало быть	4	1
122	вовсе не в	3	1
123	и не есть	1	1
124	что не только	1	1
125	заключается в том	1	1
126	имея в виду	1	1
127	это и не	1	1
128	о том что	4	1
129	тем и другим	1	1
130	значит что я	1	1
131	это значит что	8	1
132	между тем и	1	1
133	может и не	1	1
134	как мы уже	1	1
135	и то и	1	1
136	содержать в себе	4	1
137	бы только один	1	1
138	друг с другом	1	1
139	не в силу	1	1
140	друг другу но	1	1
141	есть форма в	1	1
142	с нею в	2	1
143	на первый взгляд	1	1
144	уже не в	1	1
145	к тому же	1	1
146	время в разных	1	1
