N	2gram	Vinokur_Ku_2	Myshleni
1	письменной речи	21	39
2	то что	9	26
3	в этом	18	25
4	что он	5	25
5	устной речи	1	24
6	письменная речь	1	22
7	потому что	25	21
8	таким образом	5	19
9	точки зрения	14	18
10	в том	19	18
11	не может	9	18
12	того чтобы	11	17
13	не только	20	16
14	и в	23	16
15	того что	3	16
16	так как	15	16
17	что в	10	16
18	том что	11	15
19	так же	4	15
20	для того	9	14
21	в сущности	9	13
22	в процессе	3	13
23	сказать что	4	13
24	вопрос о	9	12
25	по отношению	1	12
26	в области	11	12
27	и что	8	12
28	и не	16	12
29	отношение к	1	11
30	родного языка	1	11
31	в его	5	11
32	но не	6	10
33	в силу	7	10
34	было бы	15	10
35	к осознанию	1	10
36	как мы	3	10
37	только в	5	10
38	а не	10	10
39	с помощью	7	10
40	с точки	8	9
41	в отношении	2	9
42	может быть	15	9
43	то же	6	8
44	в известном	1	8
45	должно быть	4	8
46	как и	2	8
47	если бы	12	8
48	тем самым	2	8
49	о том	1	8
50	он не	3	8
51	как это	5	8
52	мы должны	2	8
53	же как	2	7
54	того же	3	7
55	и есть	2	7
56	письменной речью	2	7
57	в нем	4	7
58	но он	1	7
59	по себе	10	7
60	приводит к	5	7
61	так и	4	7
62	мы могли	2	7
63	известном смысле	1	7
64	если мы	4	7
65	в письменной	1	7
66	и на	6	6
67	могли бы	2	6
68	но в	11	6
69	в этой	6	6
70	связанные с	2	6
71	состоит в	2	6
72	в другом	2	6
73	не в	8	6
74	речи в	6	6
75	что оно	3	6
76	что все	5	6
77	языка и	8	6
78	и следовательно	2	6
79	этот вопрос	6	6
80	в школе	1	6
81	мы можем	1	6
82	у него	3	6
83	но и	7	6
84	речи и	5	6
85	в той	2	6
86	в какой	1	6
87	к тому	4	6
88	и письменной	1	5
89	в сфере	3	5
90	в такой	1	5
91	мере в	1	5
92	должна быть	5	5
93	мы и	1	5
94	что они	2	5
95	как в	3	5
96	в своем	2	5
97	говорит что	1	5
98	в которой	1	5
99	он должен	1	5
100	на все	2	5
101	тому что	1	5
102	самого начала	1	5
103	в то	4	5
104	тогда когда	1	5
105	того как	2	5
106	никогда не	2	5
107	ничего не	4	5
108	этом отношении	3	5
109	с самого	1	5
110	можно было	9	5
111	по сравнению	2	5
112	на вопрос	1	5
113	можно сказать	4	5
114	заключается в	2	5
115	значит что	1	5
116	обе эти	1	5
