N	2gram	Tiupa_Lite_1	Istorich
1	и в	8	22
2	мы имеем	1	19
3	в этом	12	17
4	что в	3	15
5	не только	24	14
6	но и	17	12
7	и не	12	12
8	в этих	1	11
9	может быть	13	11
10	или в	1	11
11	но в	3	10
12	после чего	1	10
13	таким образом	3	10
14	еще не	4	10
15	в нем	2	9
16	и говорит	1	9
17	что и	1	9
18	в том	16	9
19	что он	5	9
20	вместе с	1	9
21	как мы	1	8
22	дома в	1	8
23	что они	1	8
24	том что	14	8
25	но не	4	7
26	то что	10	7
27	и здесь	1	7
28	уже не	7	7
29	из них	4	7
30	так как	1	7
31	с другой	3	7
32	другой стороны	1	7
33	к этому	1	7
34	то же	5	6
35	это не	4	6
36	во время	1	6
37	связи с	6	6
38	так в	1	6
39	если бы	1	6
40	в них	1	6
41	то и	2	6
42	друг друга	4	6
43	мы можем	1	6
44	а не	16	6
45	а в	3	6
46	с ней	1	6
47	все же	4	5
48	он не	1	5
49	в этой	4	5
50	тем не	2	5
51	не менее	7	5
52	могут быть	2	5
53	к нему	1	5
54	того что	6	5
55	один из	3	5
56	до сих	1	5
57	в некоторых	1	5
58	в частности	15	5
59	сих пор	1	5
60	одним из	5	4
61	и на	1	4
62	все эти	2	4
63	отношение к	1	4
64	не в	8	4
65	на этом	2	4
66	и с	1	4
67	не всегда	1	4
68	как это	8	4
69	и его	4	4
70	тем что	2	4
71	она не	1	4
72	в пределах	3	4
73	в дальнейшем	1	4
74	только в	8	4
75	представляют собой	1	4
76	они не	1	4
77	власть над	1	4
78	в данном	5	4
79	для нас	1	4
80	в свою	1	4
81	на смену	6	4
82	не может	5	4
83	я не	7	3
84	в чем	1	3
85	со стороны	4	3
86	в одной	1	3
87	целый ряд	1	3
88	и как	1	3
89	следующим образом	2	3
90	в целом	8	3
91	представляет собой	4	3
92	из этих	2	3
93	могло быть	2	3
94	а затем	1	3
95	его в	3	3
96	было бы	2	3
97	для них	2	3
98	далеко не	3	3
99	как и	6	3
100	состоит в	11	3
101	одном из	1	3
102	в русской	10	3
103	никогда не	4	3
104	потому что	3	3
105	он и	3	3
106	к тому	2	3
107	о том	2	3
108	но по	1	3
109	данном случае	4	3
110	на том	2	3
111	на нее	1	3
112	как герой	1	3
113	особого рода	2	3
114	от них	1	3
115	в его	7	3
116	никого не	1	3
117	и у	1	3
118	за ним	1	3
119	прежде всего	11	3
120	у него	3	3
121	превращается в	2	3
122	в связи	4	3
123	о себе	4	3
124	между прочим	1	3
125	и от	1	3
126	и все	1	3
127	сказать что	1	3
128	не единственный	1	3
129	все что	1	3
130	ту же	2	2
131	например в	3	2
132	и то	2	2
133	на самом	1	2
134	и есть	3	2
135	в котором	1	2
136	мать и	1	2
137	той же	3	2
138	же как	1	2
139	вопрос о	1	2
140	и новые	1	2
141	на себя	2	2
142	из того	2	2
143	то это	2	2
144	и он	1	2
145	как правило	2	2
146	к жизни	1	2
147	в сторону	1	2
148	по отношению	3	2
149	в качестве	17	2
150	его на	1	2
151	как в	5	2
152	в своем	11	2
153	есть ли	1	2
154	во многих	2	2
155	тому же	2	2
156	при этом	19	2
157	в виде	1	2
158	и вот	1	2
159	так и	4	2
160	но все	1	2
161	об этой	1	2
162	большинстве случаев	1	2
163	на полу	1	2
164	такая форма	1	2
165	смерть и	1	2
166	вовсе не	1	2
167	с тем	1	2
168	и уже	1	2
169	и некоторые	1	2
170	такой же	1	2
171	не мог	3	2
172	точки зрения	6	2
173	это делает	1	2
174	в которых	1	2
175	и более	1	2
176	даже в	2	2
177	случае в	1	2
178	в то	5	2
179	не имеет	1	2
180	одна из	3	2
181	как следует	1	2
182	это еще	1	2
183	показывает нам	1	2
184	относится к	2	2
185	как будто	2	2
186	не исключают	2	2
187	на это	2	2
188	и о	1	2
189	роль в	2	2
190	в другом	2	2
191	с собой	4	2
192	одного из	3	2
193	и что	1	2
194	в силу	4	2
195	а также	5	2
196	между тем	2	2
197	же в	5	2
198	герой в	1	2
199	с одной	2	2
200	однако так	1	2
201	героя с	2	2
202	в жизни	6	2
203	для нее	2	2
204	что не	2	2
205	за счет	1	2
206	а то	1	2
207	мы знаем	1	2
208	себе в	2	2
209	всяком случае	2	2
210	в одном	1	2
211	никто не	1	2
212	перейти к	1	2
213	только на	2	2
214	в особенности	1	2
215	и даже	3	2
216	сюда же	1	2
217	и др	3	2
218	не было	3	2
219	одной стороны	2	2
220	всю жизнь	1	2
221	именно так	2	2
222	имеет своей	1	2
223	с миром	4	2
224	да и	3	2
225	с тобой	1	2
226	ко мне	1	2
227	можно сказать	1	2
228	в стране	1	2
229	если не	1	2
230	от него	1	2
231	или не	1	2
232	нет ничего	2	2
233	совершенно не	1	2
234	отношению к	2	2
235	жизни и	3	2
236	а я	1	2
237	во всяком	3	2
238	кто бы	1	1
239	также и	3	1
240	он весьма	1	1
241	самом деле	2	1
242	этого он	1	1
243	со своей	1	1
244	и этот	1	1
245	и за	1	1
246	несколько иной	1	1
247	есть не	1	1
248	значении в	1	1
249	мы не	1	1
250	человека и	2	1
251	это всегда	1	1
252	к общему	2	1
253	быть в	1	1
254	столь же	4	1
255	что его	3	1
256	в различных	1	1
257	русской и	1	1
258	но как	1	1
259	к которой	1	1
260	со всеми	1	1
261	ответ на	1	1
262	тут же	1	1
263	не просто	1	1
264	или чаще	1	1
265	отнюдь не	2	1
266	более чем	3	1
267	общего с	2	1
268	такова же	1	1
269	к новому	1	1
270	перед нами	1	1
271	целом но	2	1
272	бы я	2	1
273	к этой	1	1
274	ее от	1	1
275	не сам	2	1
276	оградить себя	1	1
277	еще на	1	1
278	говорят о	1	1
279	он в	1	1
280	бы не	3	1
281	право на	1	1
282	не отличает	1	1
283	общеизвестно что	1	1
284	на то	1	1
285	исходит из	3	1
286	должна быть	2	1
287	перестает быть	4	1
288	когда это	1	1
289	свою собственную	1	1
290	не как	4	1
291	прочим и	1	1
292	подобно тому	2	1
293	и по	1	1
294	так например	1	1
295	человека в	1	1
296	мне в	1	1
297	в состоянии	1	1
298	в мире	2	1
299	бы быть	1	1
300	это весьма	1	1
301	а как	2	1
302	который уже	1	1
303	с начала	1	1
304	и тем	4	1
305	в суть	1	1
306	и находит	1	1
307	одной из	1	1
308	соответствии с	1	1
309	а за	1	1
310	в обстановку	1	1
311	ведет к	4	1
312	перед собой	1	1
313	в эту	1	1
314	к тем	1	1
315	в своей	4	1
316	что такое	2	1
317	этой связи	1	1
318	художественного творчества	3	1
319	в следующем	1	1
320	с точки	2	1
321	по три	1	1
322	нет необходимости	1	1
323	не исчерпывается	1	1
324	своего рода	11	1
325	ко всему	2	1
326	превратиться в	1	1
327	не могли	1	1
328	на всю	1	1
329	говорит ему	1	1
330	героем и	1	1
331	а от	1	1
332	вплоть до	2	1
333	самого начала	1	1
334	ее с	1	1
335	у кого	1	1
336	и сама	1	1
337	внешних атрибутов	1	1
338	в плане	1	1
339	например что	1	1
340	было у	2	1
341	о них	1	1
342	к тебе	1	1
343	это мы	1	1
344	казалось бы	5	1
345	с материалом	1	1
346	из четырех	1	1
347	имеем дело	1	1
348	впрочем в	1	1
349	не ставит	1	1
350	меня и	1	1
351	как я	1	1
352	только с	1	1
353	тогда в	1	1
354	в каком	1	1
355	перед ним	1	1
356	отличается от	1	1
357	и другим	1	1
358	обряда инициации	1	1
359	души человеческой	1	1
360	не есть	2	1
361	так просто	1	1
362	в одну	1	1
363	что при	1	1
364	в работах	1	1
365	ничего общего	1	1
366	живет на	1	1
367	с ее	1	1
368	свою очередь	1	1
369	как один	1	1
370	в ее	1	1
371	только то	2	1
372	в себя	2	1
373	с самого	1	1
374	вопрос что	1	1
375	и сам	6	1
376	можно было	2	1
377	он появляется	1	1
378	каждого из	1	1
379	столько же	1	1
380	в исторической	1	1
381	во второй	1	1
382	по тому	1	1
383	имеется в	2	1
384	он сам	1	1
385	для этого	4	1
386	новых и	2	1
387	при котором	1	1
388	никак не	1	1
389	это должно	1	1
390	тем как	1	1
391	толстой в	1	1
392	и только	2	1
393	из моментов	1	1
394	вернуться к	1	1
395	предполагать что	1	1
396	тех пор	1	1
397	оно и	1	1
398	тот же	1	1
399	хотя бы	2	1
400	может оказаться	1	1
401	исключают друг	1	1
402	это становится	1	1
403	который в	1	1
404	смерти как	1	1
405	по этому	2	1
406	в теле	1	1
407	он их	1	1
408	не можем	1	1
409	уже в	5	1
410	в большинстве	1	1
411	всем его	1	1
412	в нашей	2	1
413	в начале	1	1
414	с какой	1	1
415	одно из	3	1
416	более ранние	1	1
417	пока не	1	1
418	это место	1	1
419	себя от	1	1
420	уже и	1	1
421	ставит себе	1	1
422	а те	1	1
423	тогда как	13	1
424	бы это	1	1
425	другого и	1	1
426	или иначе	9	1
427	стороны он	1	1
428	и прежде	3	1
429	с другом	1	1
430	с сыном	1	1
431	а жизнь	1	1
432	себя и	1	1
433	однако в	2	1
434	этого персонажа	1	1
435	в соответствии	1	1
436	а на	1	1
437	дома с	1	1
438	чем за	1	1
439	ниже в	1	1
440	на эту	1	1
441	или с	1	1
442	становится ясным	1	1
443	для этой	1	1
444	к себе	3	1
445	перекликается с	1	1
446	многих случаях	1	1
447	к своему	1	1
448	в жизнь	1	1
449	это были	1	1
450	так или	8	1
451	в особый	1	1
452	тому как	2	1
453	как бы	7	1
454	сам не	1	1
455	исходя из	3	1
456	что же	1	1
457	с этой	5	1
458	чтобы как	1	1
459	и тому	1	1
460	только для	1	1
461	о его	1	1
462	в один	1	1
463	но для	1	1
464	см ниже	1	1
465	это уже	2	1
466	уже на	1	1
467	при таком	1	1
468	и другими	1	1
469	которая в	2	1
470	обращается к	2	1
471	это может	1	1
472	самой смерти	1	1
473	собой исторически	1	1
474	в таинственной	1	1
475	все они	2	1
476	могли быть	1	1
477	в человеческих	1	1
478	героя и	1	1
479	не знает	1	1
480	состоит из	1	1
481	была бы	1	1
482	от всех	1	1
483	есть своего	1	1
484	в иной	1	1
485	не дожидаясь	1	1
486	из этого	1	1
487	но эти	1	1
488	однако мы	1	1
489	этой точки	3	1
490	том числе	1	1
491	событий в	1	1
492	которая не	2	1
