N	3gram	Losev_Vlad_3	Problema
1	о том что	8	9
2	с точки зрения	6	8
3	в том что	10	8
4	в связи с	2	7
5	в конце концов	5	6
6	тем не менее	9	5
7	с другой стороны	2	5
8	необходимо сказать что	5	4
9	что иное как	1	3
10	в настоящее время	3	3
11	в этом смысле	3	3
12	и то что	4	3
13	точно так же	4	3
14	на первом плане	3	3
15	вместе с тем	6	3
16	то время как	2	3
17	далеко не всегда	1	3
18	с одной стороны	3	3
19	как будто бы	1	3
20	а с другой	2	3
21	все же не	1	3
22	в то время	4	3
23	в новое время	1	3
24	не что иное	1	3
25	в сравнении с	2	3
26	но ясно что	1	2
27	потому что он	1	2
28	в те времена	5	2
29	дело в том	5	2
30	но даже и	2	2
31	также и в	2	2
32	в том числе	1	2
33	том что он	1	2
34	до сих пор	1	2
35	в результате чего	1	2
36	в таком случае	2	2
37	также и то	3	2
38	бы то ни	3	2
39	и не в	1	2
40	то и другое	1	2
41	в это время	2	2
42	при всем своем	1	2
43	в данном случае	2	2
44	и никак не	1	2
45	не может быть	6	2
46	потому что они	1	2
47	все того же	1	2
48	во всяком случае	3	2
49	на то что	2	2
50	по этому поводу	1	2
51	если не прямо	3	2
52	для того чтобы	1	2
53	здесь тоже не	1	2
54	поводу необходимо сказать	1	1
55	таким образом если	1	1
56	же в конце	1	1
57	как то что	1	1
58	этому поводу необходимо	1	1
59	уже содержит в	1	1
60	должны сказать что	2	1
61	здесь перед нами	1	1
62	во что бы	2	1
63	не говоря уже	1	1
64	как и его	1	1
65	в самом деле	1	1
66	так что в	1	1
67	свидетельствует о том	2	1
68	о том как	1	1
69	так и его	1	1
70	да и то	1	1
71	как раз и	5	1
72	или вернее сказать	1	1
73	все же можно	1	1
74	ко всякого рода	1	1
75	статью под названием	1	1
76	и то и	1	1
77	чего другого как	1	1
78	сам по себе	2	1
79	он говорит о	1	1
80	начала до конца	1	1
81	и в дальнейшем	1	1
82	а так как	1	1
83	учение о творении	1	1
84	в этом отношении	2	1
85	можно было бы	1	1
86	бросаются в глаза	1	1
87	ни в какой	1	1
88	на точке зрения	1	1
89	представляется что здесь	1	1
90	с тех пор	1	1
91	с этой точки	1	1
92	то есть на	1	1
93	у него нет	1	1
94	говорить не о	1	1
95	вот что пишет	1	1
96	что бы то	2	1
97	то можно сказать	1	1
98	на эту тему	1	1
99	чтобы в этой	1	1
100	и с ней	1	1
101	означает не что	1	1
102	не только в	1	1
103	то ни было	1	1
104	и в его	3	1
105	а еще и	1	1
106	из них мы	1	1
107	не просто о	1	1
108	об этом же	1	1
109	указать хотя бы	1	1
110	если не считать	1	1
111	а также и	6	1
112	а есть только	1	1
113	и потому что	2	1
114	только были в	1	1
115	то ни стало	2	1
116	и в этом	5	1
117	нам представляется что	1	1
118	так или иначе	2	1
119	содержит в себе	4	1
120	его борьбе с	1	1
121	с начала до	1	1
122	еще и потому	2	1
123	с такой точки	1	1
124	у него не	1	1
125	хотя бы на	1	1
126	нисколько не больше	1	1
127	даже и вообще	1	1
128	что еще до	1	1
129	и в том	2	1
130	в самом себе	1	1
131	бросается в глаза	2	1
132	что несмотря на	2	1
133	этой точки зрения	1	1
134	если мы будем	1	1
135	у него и	1	1
136	и если в	1	1
137	то же время	2	1
138	мы находим у	1	1
139	и притом в	1	1
140	вовсе не для	1	1
141	он навсегда остался	1	1
142	и вместе с	2	1
143	уже не просто	1	1
144	это и есть	1	1
145	ясно и просто	1	1
146	достаточно указать хотя	1	1
147	мы должны сказать	1	1
148	и речи с	1	1
149	с самого начала	1	1
150	стоит на точке	1	1
151	вопрос о том	1	1
152	уже в году	1	1
153	той или иной	1	1
154	но еще и	2	1
155	все такого рода	1	1
156	в то же	3	1
157	в силу которого	1	1
158	в том смысле	1	1
159	идеи то есть	1	1
160	сама по себе	1	1
161	котором он говорит	1	1
162	для себя весьма	1	1
163	к тому же	5	1
164	в бытность свою	1	1
165	том что и	1	1
166	результате чего вся	1	1
167	такой точки зрения	1	1
168	и для всего	1	1
169	можно было находить	1	1
