N	3gram	Propp_Isto_3	StatiiOP
1	и т д	15	21
2	в том что	5	17
3	о том что	2	11
4	с точки зрения	1	8
5	можно было бы	1	8
6	до сих пор	5	7
7	на самом деле	1	6
8	в данном случае	3	6
9	с другой стороны	7	6
10	во всяком случае	2	6
11	не может быть	1	5
12	не только в	1	4
13	что и в	2	4
14	на то что	1	4
15	том что в	2	3
16	по отношению к	2	3
17	ставит себе целью	1	3
18	так же как	1	3
19	т е с	1	3
20	заключается в том	1	3
21	ничего общего с	1	3
22	но все же	2	3
23	так как в	1	2
24	и даже не	1	2
25	в том числе	1	2
26	во многих случаях	1	2
27	в этом случае	5	2
28	каждого из них	1	2
29	и в том	1	2
30	но и в	1	2
31	и то что	2	2
32	что в нем	1	2
33	может быть и	1	2
34	то обстоятельство что	1	2
35	с одной стороны	2	2
36	в то время	2	2
37	имеем дело с	1	2
38	стола и т	1	2
39	так или иначе	1	2
40	данном случае в	1	2
41	в том смысле	1	2
42	тем не менее	5	2
43	как и в	2	2
44	должны были бы	1	1
45	общего с этим	1	1
46	быть и очень	1	1
47	на том что	1	1
48	если бы она	2	1
49	в одном из	2	1
50	также и в	1	1
51	в соответствии с	1	1
52	не могла бы	1	1
53	отношению к своему	1	1
54	сами по себе	1	1
55	каждое из них	1	1
56	только то что	1	1
57	еще не означает	1	1
58	и эти случаи	1	1
59	это вовсе не	1	1
60	точно так же	2	1
61	на этот вопрос	1	1
62	том смысле как	1	1
63	этот вопрос можно	1	1
64	и в других	2	1
65	что там где	1	1
66	это может быть	1	1
67	то время как	2	1
68	в его работе	1	1
69	и в наших	1	1
70	таким образом этот	1	1
71	языка не может	1	1
72	то что было	1	1
73	если бы это	1	1
74	сих пор не	1	1
75	надо сказать что	1	1
76	смысле этого слова	1	1
77	другой стороны и	3	1
78	т е не	1	1
79	друг от друга	1	1
80	она не могла	1	1
81	после того как	1	1
82	с подобного рода	1	1
83	мы имеем дело	1	1
84	т д как	1	1
85	т д в	1	1
86	том что и	1	1
