N	2gram	Bakhtin_Pr_2	Psycholo
1	то что	5	32
2	и в	45	31
3	в том	8	30
4	то есть	50	26
5	что в	6	23
6	может быть	18	22
7	таким образом	11	20
8	при этом	2	19
9	ясно что	1	19
10	так как	5	18
11	художественного произведения	1	17
12	не может	24	17
13	как и	14	16
14	том что	7	16
15	и не	42	16
16	точки зрения	19	15
17	только в	9	14
18	не только	16	13
19	что и	5	13
20	а не	10	13
21	мы не	1	12
22	так же	5	12
23	в этом	20	12
24	с таким	1	11
25	в самом	13	11
26	не в	8	11
27	в области	2	11
28	могут быть	4	11
29	в сущности	7	10
30	на то	2	10
31	того что	3	10
32	отдельного человека	1	10
33	потому что	8	10
34	самом деле	4	9
35	по себе	8	9
36	ни в	2	9
37	как в	4	9
38	показать что	2	8
39	и что	2	8
40	никогда не	17	8
41	что мы	1	8
42	вместе с	1	8
43	все это	5	8
44	во всяком	1	8
45	заключается в	1	7
46	сказать что	5	7
47	того чтобы	1	7
48	и его	8	7
49	о том	3	7
50	есть в	8	7
51	тому как	2	7
52	что он	7	7
53	зависимости от	3	6
54	из этих	1	6
55	что она	4	6
56	для того	1	6
57	было бы	4	6
58	если бы	2	6
59	в его	22	6
60	вовсе не	7	6
61	и даже	3	6
62	до конца	7	6
63	а в	3	6
64	художественного творчества	1	6
65	и есть	1	5
66	в зависимости	3	5
67	то же	5	5
68	время как	1	5
69	х годов	2	5
70	в ее	3	5
71	с одной	1	5
72	в целом	5	5
73	по самому	1	5
74	и совершенно	1	5
75	подобно тому	2	5
76	несмотря на	1	5
77	она не	5	5
78	в то	5	5
79	тогда когда	1	5
80	в процессе	2	5
81	как будто	1	5
82	не является	3	5
83	то время	1	5
84	с другой	1	5
85	мы видим	2	5
86	в какой	1	5
87	так что	2	5
88	был бы	1	5
89	само по	2	5
90	художественной формы	1	5
91	совершенно не	1	5
92	как бы	15	5
93	этой точки	2	5
94	все же	4	5
95	и для	2	5
96	и все	1	5
97	другой стороны	1	5
98	же как	4	4
99	в котором	7	4
100	мы имеем	2	4
101	в которой	2	4
102	совпадает с	1	4
103	в виду	2	4
104	точка зрения	7	4
105	у него	6	4
106	отличие от	1	4
107	формы в	2	4
108	в себе	5	4
109	и если	1	4
110	по существу	1	4
111	одной и	1	4
112	от себя	1	4
113	что я	1	4
114	тому что	1	4
115	одна из	3	4
116	у нас	2	4
117	очень часто	1	4
118	к тому	1	4
119	те же	2	4
120	со стороны	4	4
121	никак не	1	4
122	прежде всего	11	4
123	все время	3	4
124	один из	2	4
125	и у	2	4
126	бы тот	1	4
127	могло бы	1	4
128	мы можем	4	4
129	там где	6	4
130	и так	1	4
131	как это	2	4
132	этого слова	2	4
133	и о	2	4
134	в результате	3	4
135	в этих	4	4
136	и другие	4	4
137	в своих	4	4
138	к этому	4	4
139	например в	2	3
140	это и	1	3
141	должна быть	3	3
142	той же	1	3
143	из которых	2	3
144	в которых	1	3
145	именно эти	1	3
146	но не	6	3
147	с этим	1	3
148	стороны и	1	3
149	в художественном	3	3
150	в своем	5	3
151	хотя и	2	3
152	что по	1	3
153	и к	2	3
154	себе не	1	3
155	но в	6	3
156	психологии и	1	3
157	в произведении	5	3
158	та же	1	3
159	уже в	4	3
160	у каждого	1	3
161	в этой	1	3
162	им в	4	3
163	его и	3	3
164	тому же	1	3
165	и вот	2	3
166	и по	2	3
167	в каждом	4	3
168	может стать	2	3
169	к которым	1	3
170	в слове	1	3
171	в своей	6	3
172	его форму	1	3
173	представление о	2	3
174	в отличие	1	3
175	и той	3	3
176	точку зрения	5	3
177	случае в	1	3
178	что эта	2	3
179	во всем	1	3
180	что на	1	3
181	у меня	3	3
182	все то	2	3
183	не могут	1	3
184	что оно	1	3
185	не есть	2	3
186	но только	2	3
187	что все	3	3
188	только при	1	3
189	и когда	1	3
190	так и	3	3
191	что у	4	3
192	но к	1	3
193	же мысль	1	3
194	он не	9	3
195	в частности	1	3
196	который в	1	3
197	только на	1	3
198	и других	3	3
199	а потому	2	3
200	слова в	4	3
201	в конце	4	3
202	от того	2	3
203	и только	1	3
204	точек зрения	3	3
205	до сих	2	3
206	не было	2	3
207	в одной	5	3
208	из его	1	3
209	сих пор	2	3
210	но это	2	3
211	должны быть	1	3
212	каждой из	1	3
213	потому не	1	3
214	и другими	2	3
215	конце концов	3	3
216	это все	1	3
217	жизни и	15	3
218	все что	3	3
219	как на	2	3
220	в таком	3	3
221	ту же	1	2
222	таком случае	1	2
223	что образ	2	2
224	того же	1	2
225	на самом	1	2
226	идет о	2	2
227	мысли а	1	2
228	есть не	1	2
229	она в	1	2
230	как мы	8	2
231	человека и	2	2
232	творчества с	1	2
233	есть нечто	1	2
234	эстетики и	1	2
235	быть в	2	2
236	в чем	2	2
237	в область	1	2
238	на основе	2	2
239	но как	2	2
240	в голове	2	2
241	а только	2	2
242	отношение к	8	2
243	что они	3	2
244	сама по	5	2
245	этой формы	1	2
246	если она	1	2
247	независимо от	1	2
248	как к	2	2
249	мысли но	1	2
250	в полном	1	2
251	более или	1	2
252	бы и	3	2
253	и тот	1	2
254	как он	4	2
255	в нем	20	2
256	или иных	1	2
257	и дальше	1	2
258	и с	7	2
259	не дает	1	2
260	его в	3	2
261	на почве	4	2
262	форму и	1	2
263	этом смысле	5	2
264	в них	4	2
265	далеко не	4	2
266	и очень	1	2
267	не всегда	1	2
268	нигде не	6	2
269	автора или	1	2
270	или менее	1	2
271	с точки	9	2
272	мысли и	3	2
273	стало быть	3	2
274	одном из	1	2
275	тем не	1	2
276	их в	7	2
277	том и	1	2
278	даже в	6	2
279	этой области	2	2
280	что есть	1	2
281	не менее	2	2
282	тем самым	2	2
283	в науке	2	2
284	социальную и	1	2
285	в основе	2	2
286	казалось бы	1	2
287	ничего не	3	2
288	мыслей и	1	2
289	видим что	1	2
290	у шекспира	1	2
291	тех или	1	2
292	и теперь	1	2
293	в сознании	2	2
294	уже и	1	2
295	этом отношении	2	2
296	может показаться	1	2
297	есть только	4	2
298	отказаться от	1	2
299	на это	1	2
300	если же	1	2
301	и поэтому	1	2
302	образы и	1	2
303	без всякого	1	2
304	отношений и	1	2
305	приводит к	1	2
306	и ту	1	2
307	идеология как	1	2
308	подойти к	1	2
309	с ним	8	2
310	и здесь	2	2
311	зрения на	5	2
312	но и	15	2
313	что с	1	2
314	или как	1	2
315	тем или	1	2
316	отметить что	2	2
317	в другой	1	2
318	наконец в	1	2
319	и следовательно	7	2
320	как она	1	2
321	в него	1	2
322	к нему	11	2
323	что только	1	2
324	всю историю	1	2
325	тот же	2	2
