N	3gram	Voloshinov_1	FransuaR
1	то же время	5	9
2	в то же	5	9
3	как мы видели	4	4
4	в свою очередь	1	3
5	с точки зрения	10	3
6	но в то	3	3
7	все то что	2	3
8	так и в	2	3
9	в том что	4	3
10	а следовательно и	2	2
11	дело в том	1	2
12	по отношению к	9	2
13	и до конца	3	2
14	в этом отношении	2	2
15	в большинстве случаев	4	2
16	может стать и	1	2
17	это прежде всего	1	2
18	таким образом и	1	2
19	начала и до	1	2
20	в свое время	1	2
21	и может быть	2	1
22	же время это	1	1
23	в чем же	1	1
24	нет конечно ни	1	1
25	новых и новых	1	1
26	на самом деле	2	1
27	есть прежде всего	1	1
28	с этим не	1	1
29	мы уже знаем	2	1
30	и таким путем	1	1
31	и по отношению	2	1
32	и потому постоянно	1	1
33	сам по себе	2	1
34	является одним из	1	1
35	но и в	1	1
36	в первых двух	1	1
37	на этот вопрос	1	1
38	и с помощью	2	1
39	со всех сторон	1	1
40	оказалось что он	1	1
41	и так называемая	1	1
42	роль в истории	1	1
43	то обстоятельство что	1	1
44	в данном случае	3	1
45	всех странах европы	1	1
46	время как бы	1	1
47	и все его	2	1
48	а также и	1	1
49	и в отношении	1	1
50	с помощью которого	1	1
51	о том что	1	1
52	в одной плоскости	1	1
53	уже и в	1	1
54	как и при	1	1
55	все образы этого	1	1
56	это не совсем	1	1
57	по ту сторону	3	1
58	можно определить как	1	1
59	так как его	1	1
60	ведь все эти	1	1
61	таким образом в	1	1
62	вместе с ним	1	1
63	во всяком случае	3	1
64	с помощью каких	1	1
65	ничего удивительного в	1	1
66	это и есть	1	1
67	не в силах	2	1
68	ничего общего с	1	1
69	яркое выражение в	1	1
70	к нему и	1	1
71	к которой он	1	1
72	с самого начала	5	1
73	как мы уже	4	1
74	нужно сказать что	1	1
75	нет ничего удивительного	1	1
76	выходит за пределы	1	1
77	и прежде всего	5	1
78	сказать где кончается	1	1
79	во второй половине	1	1
80	удивительного в том	1	1
81	мы не знаем	1	1
82	мы уже указывали	3	1
83	никакого отношения к	1	1
84	что находится в	1	1
85	в последнем счете	1	1
86	и с его	1	1
87	во всех странах	1	1
88	мы увидим что	4	1
