N	3gram	Voloshinov_1	Myshleni
1	с точки зрения	5	21
2	для того чтобы	7	18
3	в этом случае	3	14
4	в том что	1	13
5	не только не	1	9
6	по сравнению с	1	7
7	с самого начала	4	7
8	к тому что	2	6
9	свое выражение в	1	5
10	то же самое	4	5
11	в самом деле	1	4
12	вместе с тем	2	4
13	внутренней речи в	1	4
14	о чем говорится	1	4
15	не может быть	2	4
16	внутренней речи и	2	4
17	о том что	2	4
18	и тем самым	3	4
19	только потому что	2	3
20	в том и	1	3
21	до сих пор	1	3
22	в этом отношении	2	3
23	в собственном смысле	1	3
24	одно и то	3	3
25	мы не можем	1	3
26	смысле этого слова	2	3
27	и то же	3	3
28	тем не менее	1	3
29	содержит в себе	1	3
30	можно сказать что	2	3
31	как и в	1	3
32	как мы видели	3	3
33	нет и не	1	2
34	одной и той	2	2
35	речи мы можем	1	2
36	прежде всего в	3	2
37	и той же	2	2
38	но то что	1	2
39	на самом деле	3	2
40	слов и их	2	2
41	речь есть речь	1	2
42	в той же	3	2
43	внутренней речи если	1	2
44	в большинстве случаев	1	2
45	том и другом	1	2
46	связанных между собой	1	2
47	ни в какой	1	2
48	слово и его	1	2
49	и тем же	1	2
50	нам нужно было	1	2
51	все больше и	2	2
52	не иначе как	1	2
53	представить себе в	1	2
54	мы говорили выше	1	2
55	во внутренней речи	3	2
56	в свою очередь	4	2
57	в конечном счете	1	2
58	речи но и	1	2
59	больше и больше	2	2
60	той же мере	1	2
61	благодаря тому что	1	2
62	и находит свое	1	1
63	тому что мы	1	1
64	должны были бы	2	1
65	что иное как	2	1
66	представим себе что	1	1
67	внутренней речи нет	1	1
68	как только мы	1	1
69	внешнюю речь но	1	1
70	та же самая	2	1
71	что мы в	1	1
72	мы встречаемся уже	1	1
73	не только о	1	1
74	так как в	1	1
75	мы должны были	1	1
76	мы должны перейти	1	1
77	в одной и	1	1
78	и внешней речи	1	1
79	в форме коллективного	1	1
80	и не может	1	1
81	в зависимости от	5	1
82	мы не имеем	2	1
83	по самой своей	1	1
84	есть не что	2	1
85	что представляет собой	1	1
86	как мы увидим	2	1
87	вследствие того что	1	1
88	как раз и	1	1
89	же самое время	2	1
90	сам с собой	1	1
91	и во всех	1	1
92	и тогда он	1	1
93	в гораздо большей	1	1
94	заключает в себе	4	1
95	в каком направлении	1	1
96	можно было бы	1	1
97	как мы уже	2	1
98	на следующем примере	1	1
99	одном и том	1	1
100	речи но все	1	1
101	не в конце	1	1
102	вместе с развитием	1	1
103	она должна была	1	1
104	может быть так	1	1
105	внешней речи и	1	1
106	долго не мог	1	1
107	с другими людьми	1	1
108	в процессе образования	1	1
109	выяснить в самом	1	1
110	не только в	3	1
111	не смогли бы	1	1
112	в качестве одного	1	1
113	тот факт что	1	1
114	мы видели не	1	1
115	остается тем же	1	1
116	у нас на	1	1
117	и том же	1	1
118	но при этом	2	1
119	тем же самым	1	1
120	не связанных между	1	1
121	и в этом	1	1
122	и никак не	1	1
123	и внутренняя речь	2	1
124	что мы не	1	1
125	с другой стороны	1	1
126	прежде всего на	1	1
127	но вместе с	1	1
128	внутренней и внешней	3	1
129	само по себе	1	1
130	на вопрос о	1	1
131	человека не только	1	1
132	мы увидим ниже	1	1
133	но для того	3	1
134	таким образом мы	1	1
135	то что мы	4	1
136	и уже в	1	1
137	это само собой	2	1
138	же самое происходит	1	1
139	это мы должны	1	1
140	это отнюдь не	1	1
141	является необходимым условием	1	1
142	той или иной	3	1
143	заключать в себе	1	1
144	мы можем проследить	1	1
145	и вследствие этого	2	1
146	те слова которые	1	1
147	это и является	1	1
148	то же слово	2	1
149	не что иное	2	1
150	но все же	2	1
151	в то же	9	1
152	тем что он	1	1
153	друг друга и	1	1
154	только тогда когда	1	1
155	в конце концов	3	1
