N	3gram	Vygotskiy__5	Problema
1	о том что	6	14
2	в конце концов	2	7
3	то что мы	2	7
4	и то что	3	7
5	в этом случае	2	7
6	по крайней мере	1	6
7	и т д	3	6
8	в этом смысле	1	5
9	в данном случае	2	5
10	с одной стороны	12	5
11	как будто бы	1	5
12	того или иного	1	5
13	с другой стороны	5	5
14	то же самое	3	5
15	более или менее	1	4
16	до сих пор	5	4
17	ни в каком	1	4
18	до тех пор	2	4
19	и вовсе не	1	4
20	на то что	16	4
21	в том что	14	4
22	что иное как	2	3
23	то есть не	1	3
24	в значительной мере	1	3
25	одной стороны и	1	3
26	на первый план	2	3
27	только то что	1	3
28	и в частности	1	3
29	мы все же	3	3
30	и в этом	1	3
31	не может быть	2	3
32	те или иные	1	3
33	можно сказать что	2	3
34	не что иное	2	3
35	и есть то	1	2
36	как только мы	1	2
37	том что в	1	2
38	и той же	2	2
39	на самом деле	2	2
40	в самом деле	5	2
41	никак не может	3	2
42	с самого начала	3	2
43	сами по себе	2	2
44	можно было бы	3	2
45	то или иное	1	2
46	в том случае	1	2
47	может быть и	2	2
48	для того чтобы	19	2
49	если мы возьмем	1	2
50	не только в	2	2
51	то что она	1	2
52	само по себе	2	2
53	и тот же	1	2
54	друг к другу	4	2
55	когда мы говорим	1	2
56	у нас не	1	2
57	один и тот	1	2
58	в частности в	1	2
59	одной и той	2	2
60	заключается в том	6	2
61	то что не	1	2
62	ничего общего с	1	2
63	не только не	4	2
64	но никак не	1	2
65	вопрос о том	2	2
66	друг от друга	2	2
67	по этому поводу	4	2
68	том или ином	1	2
69	мы еще не	1	2
70	таким образом что	3	1
71	это же самое	1	1
72	идет речь о	1	1
73	для нас важно	1	1
74	в следующем виде	1	1
75	на том что	1	1
76	нас не существует	1	1
77	это совершенно неверно	1	1
78	что в этом	6	1
79	прямо сказать что	1	1
80	только потому что	1	1
81	мы и хотели	1	1
82	но только не	1	1
83	иметь в виду	3	1
84	ни в каких	1	1
85	одним и тем	3	1
86	требует от нас	1	1
87	он может быть	1	1
88	самом деле если	2	1
89	и что именно	2	1
90	нам кажется что	1	1
91	а в том	1	1
92	что на этом	1	1
93	же как и	1	1
94	несмотря на то	1	1
95	обратим внимание на	1	1
96	и если мы	4	1
97	том что всякое	1	1
98	и во многих	1	1
99	одной стороны это	1	1
100	каждое слово имеет	1	1
101	в зависимости от	6	1
102	с которой он	1	1
103	того что мы	1	1
104	отношении и в	1	1
105	котором мы говорили	2	1
106	мы могли бы	4	1
107	в этом отношении	3	1
108	из самых важных	1	1
109	то что в	2	1
110	в собственном смысле	1	1
111	что в нем	1	1
112	совершенно ясно что	5	1
113	к тому чтобы	1	1
114	и это очень	1	1
115	что и здесь	1	1
116	есть совсем не	1	1
117	что в конце	1	1
118	но не о	1	1
119	вместе с тем	3	1
120	не то что	1	1
121	казалось бы что	1	1
122	то время как	1	1
123	нечто такое что	2	1
124	так же как	2	1
125	все равно это	1	1
126	но как только	1	1
127	в противоречие с	1	1
128	тем что он	1	1
129	все равно не	1	1
130	что у нас	1	1
131	если бы в	1	1
132	и то же	3	1
133	как один из	1	1
134	всегда одним и	1	1
135	бы для этого	1	1
136	а с другой	4	1
137	как и вообще	1	1
138	о чем не	1	1
139	в последнее время	1	1
140	слов и в	1	1
141	он был бы	1	1
142	в том или	1	1
143	но вместе с	1	1
144	она все же	1	1
145	совсем другой смысл	1	1
146	заключается в самом	1	1
147	в учении о	3	1
148	не знает о	1	1
149	только мы пытаемся	1	1
150	потому что мы	1	1
151	и говорить не	1	1
152	потому что они	1	1
153	точное представление о	1	1
154	то обстоятельство что	1	1
155	мы не можем	1	1
156	или другими словами	1	1
157	что есть знак	1	1
158	в то время	1	1
159	и тем же	3	1
160	именно то что	4	1
161	и тем более	1	1
162	ни одна из	1	1
163	и хотели бы	1	1
164	нам думается что	2	1
165	лежащее в основе	1	1
166	той или иной	2	1
167	ни о чем	1	1
168	мы имеем в	1	1
169	о котором мы	3	1
170	никак не могут	1	1
171	и когда мы	3	1
172	каждого из нас	1	1
173	и в его	1	1
174	если иметь в	1	1
175	одна из самых	1	1
176	и только в	1	1
177	его от других	1	1
