N	3gram	Vinokur_Ku_1	Myshleni
1	в том что	15	31
2	заключается в том	2	14
3	с точки зрения	9	11
4	с одной стороны	1	9
5	в этом смысле	3	8
6	с другой стороны	6	8
7	в этом отношении	5	7
8	смысле этого слова	1	7
9	в собственном смысле	1	7
10	в самом деле	7	6
11	одно и то	1	6
12	и то же	1	6
13	и того же	2	5
14	можно было бы	3	5
15	так же как	1	5
16	одного и того	2	5
17	для того чтобы	15	5
18	в первую очередь	2	4
19	с этой точки	1	4
20	этой точки зрения	2	4
21	и тем самым	1	4
22	на то что	2	4
23	состоит в том	3	3
24	в этом случае	2	3
25	вместе с тем	3	3
26	между тем как	1	3
27	в себе и	1	3
28	с тем что	1	3
29	точно так же	1	3
30	во всяком случае	5	3
31	то же слово	1	3
32	в связи с	3	3
33	то обстоятельство что	8	3
34	о том что	5	3
35	речь идет о	2	3
36	в том виде	1	2
37	в настоящее время	1	2
38	было бы назвать	1	2
39	только в том	3	2
40	которую можно было	1	2
41	в отличие от	1	2
42	а с другой	3	2
43	в целом и	2	2
44	в том чтобы	8	2
45	первый из них	1	2
46	и тогда когда	3	2
47	с помощью которого	1	2
48	то что они	1	2
49	убеждает нас в	1	2
50	в свое время	2	2
51	в свою очередь	3	2
52	в историческом развитии	1	2
53	роль в деле	1	2
54	в том смысле	1	2
55	нас в том	1	2
56	если бы он	1	1
57	было бы понять	1	1
58	на том что	1	1
59	что иное как	1	1
60	что в этом	1	1
61	в какой мере	1	1
62	чуть ли не	2	1
63	то все равно	1	1
64	не говоря уже	1	1
65	на самом деле	2	1
66	том что на	1	1
67	внимание на то	2	1
68	о том как	3	1
69	первого из этих	1	1
70	и во многих	1	1
71	во многих других	1	1
72	что с точки	1	1
73	том случае если	1	1
74	в зависимости от	5	1
75	стадию в историческом	1	1
76	чем с помощью	1	1
77	в истории языка	1	1
78	вместо того чтобы	1	1
79	то же в	2	1
80	до сих пор	4	1
81	состоит не в	1	1
82	по сравнению со	1	1
83	свидетельствуют о том	1	1
84	также и тогда	1	1
85	но во всяком	1	1
86	в разных языках	1	1
87	в том случае	1	1
88	ни в какой	1	1
89	к тому что	2	1
90	было бы сказать	1	1
91	оно заключается в	1	1
92	мы видели уже	1	1
93	далеко не всегда	1	1
94	не только в	1	1
95	в противоречии с	1	1
96	который в своем	1	1
97	на этот раз	1	1
98	в действии и	1	1
99	в действительности и	1	1
100	и в силу	1	1
101	собственном смысле слова	1	1
102	в сущности говоря	1	1
103	так же невозможно	1	1
104	когда мы говорим	1	1
105	что они разумеют	1	1
106	не может быть	3	1
107	едва ли не	1	1
108	таких слов как	1	1
109	данного значения в	1	1
110	условия в которых	2	1
111	по отношению к	8	1
112	в русском языке	4	1
113	целый ряд слов	1	1
114	том смысле что	1	1
115	в развитии научного	1	1
116	само по себе	1	1
117	ничего общего с	1	1
118	когда речь идет	1	1
119	слов которые в	1	1
120	но все же	2	1
121	что говоря о	1	1
122	они разумеют под	1	1
123	мы говорим о	1	1
124	совершенно прав когда	1	1
125	является то обстоятельство	1	1
126	к которому он	1	1
127	друг от друга	1	1
128	в этих случаях	1	1
129	это не мешает	1	1
130	после того как	1	1
131	потому должно быть	1	1
132	не что иное	1	1
133	тех или иных	1	1
134	тем не менее	4	1
135	том что он	4	1
136	что и в	1	1
137	но и с	1	1
138	только тогда когда	1	1
139	мы увидим что	2	1
140	язык есть средство	1	1
141	для этого необходимо	1	1
