N	3gram	Tiupa_Lite_2	Analitik
1	не может быть	7	16
2	в том что	5	9
3	в то же	9	8
4	в том чтобы	3	7
5	в отличие от	1	6
6	то же время	9	6
7	на наш взгляд	3	6
8	той или иной	1	6
9	по отношению к	3	5
10	мы имеем дело	1	4
11	с точки зрения	3	4
12	и не может	1	4
13	не более чем	1	4
14	в конечном счете	5	4
15	но и не	1	4
16	о том что	2	3
17	себя в другом	1	3
18	состоит в том	4	3
19	подобно тому как	2	3
20	в том числе	2	3
21	бы то ни	1	3
22	из того что	1	3
23	и т п	2	3
24	для того чтобы	1	3
25	то ни было	1	3
26	и представляет собой	1	3
27	с одной стороны	6	3
28	имеем дело с	1	3
29	в нашем случае	1	3
30	не в том	1	3
31	в принципе не	2	3
32	быть не может	1	3
33	нет и не	1	2
34	пушкина как он	1	2
35	то же самое	1	2
36	может быть отождествлен	1	2
37	найдя другого в	1	2
38	в этом отношении	3	2
39	в основе своей	1	2
40	начале х годов	1	2
41	вместе с ним	1	2
42	в другом найдя	1	2
43	в данном случае	3	2
44	в равной степени	2	2
45	не могут быть	1	2
46	с другой стороны	4	2
47	найти себя в	1	2
48	в свое время	2	2
49	другого в себе	1	2
50	как он написан	1	2
51	читать пушкина как	1	2
52	в начале х	1	2
53	тех или иных	1	2
54	другом найдя другого	1	2
55	себя один в	1	1
56	дает им полный	1	1
57	тогда как для	1	1
58	над ним и	1	1
59	потребности и позволяют	1	1
60	напротив взаимно полагают	1	1
61	принципе не может	1	1
62	трагическое есть рассказ	1	1
63	и трагическое есть	1	1
64	выше его что	1	1
65	такой же мере	1	1
66	строчки ложатся в	1	1
67	без другого не	1	1
68	обойтись без другого	1	1
69	есть не более	1	1
70	в е годы	2	1
71	присутствия в мире	2	1
72	ни с какой	1	1
73	культуры в целом	1	1
74	не знает категории	1	1
75	отдельные слова не	1	1
76	не поглощает частных	1	1
77	тех пор пока	1	1
78	подавляет и не	1	1
79	собою без другого	1	1
80	полагают себя один	1	1
81	ни единого словечка	1	1
82	и в сущности	1	1
83	раскрывая себя в	1	1
84	каждый из которых	1	1
85	а напротив взаимно	1	1
86	грамотных читать пушкина	1	1
87	им полный простор	1	1
88	он написан а	1	1
89	друга а напротив	1	1
90	не привносит от	1	1
91	исключают друг друга	1	1
92	нашем случае это	1	1
93	требуют их душевные	1	1
94	утверждают свое частное	1	1
95	когда во-вторых они	1	1
96	чем научить всех	1	1
97	а не так	1	1
98	в-третьих эта всеединая	1	1
99	в соответствии с	1	1
100	целого а утверждают	1	1
101	искусство в том	1	1
102	объект эстетического отношения	1	1
103	о счастье существования	1	1
104	читателя нужно поставить	1	1
105	как и сам	1	1
106	эта всеединая основа	1	1
107	же время он	1	1
108	так как того	1	1
109	их умственные способности	1	1
110	который в принципе	1	1
111	видится не в	1	1
112	другого я должен	1	1
113	во всей своей	1	1
114	говоря уже о	2	1
115	всеобщей основе когда	1	1
116	стать самим собою	1	1
117	поставить на место	1	1
118	своей широте на	1	1
119	в белоснежную тетрадь	1	1
120	жизни по всеохватывающей	1	1
121	ним и управляет	1	1
122	а не с	1	1
123	частные элементы в	1	1
124	того требуют их	1	1
125	другом солидарны между	1	1
126	и.п смирнов убедительно	1	1
127	а раскрывая себя	1	1
128	состоит не в	1	1
129	касается искусства то	1	1
130	том числе и	1	1
131	и не поглощает	1	1
132	без другого я	1	1
133	может быть подвергнут	1	1
134	пишет под диктовку	1	1
135	а то и	1	1
136	продиктованные строчки ложатся	1	1
137	позволяют их умственные	1	1
138	привносит от себя	1	1
139	ни одно слово	1	1
140	них дает им	1	1
141	когда наконец в-третьих	1	1
142	полном соответствии с	1	1
143	об одном из	1	1
144	с этой точки	1	1
145	по крайней мере	2	1
146	вместе с тем	1	1
147	эстетического субъекта в	1	1
148	вновь и вновь	1	1
149	в равной мере	1	1
150	я должен найти	1	1
151	одно и то	2	1
152	быть может наиболее	1	1
153	не собственного задания	1	1
154	себе во взаимоотражении	1	1
155	находится над ним	1	1
156	таком взгляде на	1	1
157	при таком взгляде	1	1
158	во-первых частные элементы	1	1
159	просто продиктованные строчки	1	1
160	что находится над	1	1
161	тейяра де шардена	1	1
162	в чем и	1	1
163	во взаимоотражении во	1	1
164	ложатся в белоснежную	1	1
165	по всеохватывающей своей	1	1
166	поглощает частных элементов	1	1
167	в полном соответствии	1	1
168	простор в себе	1	1
169	наконец в-третьих эта	1	1
170	в данный момент	1	1
171	нужно поставить на	1	1
172	как и следовало	1	1
173	не исключают целого	1	1
174	он не привносит	1	1
175	могу стать самим	1	1
176	между собою когда	1	1
177	рассказ о счастье	1	1
178	числе и трагическое	1	1
179	работу совершает не	1	1
180	слова не разложимое	1	1
181	и то же	2	1
182	в свою очередь	1	1
183	и в пределах	1	1
184	душевные потребности и	1	1
185	электрификацию чем научить	1	1
186	по отношению ко	1	1
187	основе когда наконец	1	1
188	духовного не собственного	1	1
189	свое частное бытие	1	1
190	которой состоит в	1	1
191	а с другой	1	1
192	написан а не	1	1
193	может быть представлена	1	1
194	исключают целого а	1	1
195	в такой же	1	1
196	не свидетельствует о	1	1
197	решение вопроса о	1	1
198	какое-то утверждение о	1	1
199	и просто продиктованные	1	1
200	и управляет им	1	1
201	частных элементов а	1	1
202	должен найти себя	1	1
203	прежде всего в	1	1
204	чем и состоит	1	1
205	что выше его	1	1
206	единой всеобщей основе	1	1
207	как нам представляется	1	1
208	художественного творчества в	1	1
209	своей полноте и	1	1
210	вопроса о границах	1	1
211	солидарны между собою	1	1
212	я не могу	1	1
213	в себе во	1	1
214	что же касается	1	1
215	элементы в нашем	1	1
216	в ссср электрификацию	1	1
217	сам но то	1	1
218	не могу стать	1	1
219	не подавляет и	1	1
220	самим собою без	1	1
221	тогда как сам	1	1
222	как того требуют	1	1
223	не исключают друг	1	1
224	они не исключают	1	1
225	бытие на единой	1	1
226	этой точки зрения	1	1
227	могу обойтись без	1	1
228	частное бытие на	1	1
229	при этом как	1	1
230	а утверждают свое	1	1
231	произведение искусства есть	1	1
232	я в мире	1	1
