N	2gram	Propp_Isto_5	Problema
1	то что	7	38
2	вовсе не	2	37
3	и не	11	37
4	и в	25	35
5	не только	13	24
6	сказать что	2	24
7	том что	8	19
8	что такое	1	18
9	о том	7	18
10	может быть	17	18
11	в этом	10	17
12	и вообще	3	16
13	но и	13	16
14	такого рода	1	15
15	что мы	2	14
16	только в	7	14
17	не менее	4	13
18	потому что	7	13
19	не может	6	13
20	и что	8	13
21	во всяком	1	13
22	также и	1	12
23	тем не	4	12
24	того что	2	12
25	в том	6	12
26	хотя бы	1	12
27	никак не	1	11
28	и даже	1	11
29	так что	2	11
30	прежде всего	6	11
31	что в	8	11
32	в таком	1	11
33	еще не	8	10
34	всяком случае	1	10
35	ничего не	2	10
36	и с	3	10
37	а не	2	10
38	в данном	3	10
39	едва ли	1	9
40	в этой	3	9
41	пока еще	1	9
42	только на	1	9
43	для нас	5	9
44	все же	10	8
45	по себе	2	8
46	ясно что	5	8
47	в виду	1	8
48	было бы	1	8
49	уже не	11	8
50	при помощи	7	8
51	только о	1	8
52	совсем не	1	7
53	все эти	8	7
54	мы не	5	7
55	тем самым	1	7
56	не имеет	1	7
57	в конце	1	7
58	в его	12	7
59	так как	11	7
60	этом случае	7	7
61	и т	20	6
62	есть не	1	6
63	мы и	2	6
64	с другой	9	6
65	но как	1	6
66	к сожалению	1	6
67	относится к	1	6
68	но в	1	6
69	на то	2	6
70	т д	18	6
71	что все	4	6
72	мы можем	2	6
73	как будто	1	6
74	другими словами	1	6
75	можно сказать	2	6
76	в виде	9	6
77	а именно	4	6
78	о чем	2	6
79	но это	7	6
80	и для	2	6
81	в то	3	6
82	то же	4	5
83	по своему	1	5
84	отнюдь не	1	5
85	с этим	5	5
86	в самом	1	5
87	в себе	1	5
88	с другими	4	5
89	но уже	3	5
90	как и	7	5
91	представление о	17	5
92	и более	1	5
93	связи с	8	5
94	указывает на	1	5
95	и это	4	5
96	как мы	5	5
97	данном случае	2	5
98	и на	8	5
99	без всякой	1	5
100	с одной	7	5
101	одной стороны	7	5
102	или иной	1	5
103	еще и	1	5
104	что не	1	5
105	другой стороны	8	5
106	уже давно	1	5
107	в частности	7	5
108	так же	5	5
109	в связи	4	5
110	или другой	1	5
111	и все	3	5
112	пусть не	1	4
113	самом деле	2	4
114	на самом	1	4
115	и есть	1	4
116	не вполне	1	4
117	не был	1	4
118	но не	5	4
119	в своем	1	4
120	и как	3	4
121	что она	1	4
122	всех этих	1	4
123	их в	3	4
124	таким образом	9	4
125	и тем	4	4
126	которой он	2	4
127	как таковой	1	4
128	в этих	6	4
129	но если	1	4
130	не будем	5	4
131	на свете	1	4
132	до сих	2	4
133	что на	1	4
134	в каком	1	4
135	стороны и	1	4
136	все еще	4	4
137	что при	3	4
138	и о	1	4
139	без всякого	1	4
140	если бы	2	4
141	и здесь	7	4
142	и только	1	4
143	значит что	2	4
144	тот же	1	4
145	что он	22	4
146	то и	1	4
147	как же	1	4
148	тем что	10	4
149	если не	4	4
150	подобного рода	1	4
151	как бы	2	4
152	это значит	2	4
153	сих пор	2	4
154	все это	4	4
